,title,text,location
0,BJP protests hike in fares,"NEW DELHI: Police used force to disperse BJP leaders and activists who staged a demonstration here on Saturday to begin the party''s agitational programme against Congress-led Delhi government''s decision to raise fares of public transport.

Led by BJP national vice-president Madan Lal Khurana and Delhi unit president Mange Ram Garg, the protestors attempted to take out a march towards the Delhi Secretariat after staging the demonstration but were prevented by police.

They tried to break the police barricade, prompting police to use water cannon to disperse them. No one was injured in the incident.

BJP national vice-president Madan Lal Khurana and Delhi unit president Mange Ram Garg were taken into preventive custody by the police.

Earlier, terming the government decision to increase fares of buses, autos and taxis as ""anti-people"" and ""anti-poor"", the BJP leaders said that the party would not ""rest till the hike is withdrawn"".

""The fare hike is nothing but an attempt to appease the transporters'' lobby at the cost of common people. We will not tolerate such decisions,"" Khurana, who is also in-charge of Delhi BJP, said addressing the demonstrators.

He said that Saturday''s protest was the beginning of a series of agitational programme of the party against ""wrong"" and ""destructive"" rule of the Shiela Dikshit government.

""We will not take rest till the fare hike is rolled back and the Congress government stops its anti-poor and anti-people policies,"" Garg said.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",NEW DELHI
1,Punjab farmers face health hazards,"BATHINDA: As evening descends, black clouds of smoke obscure the rural skyline in this part of Punjab. The farmers are burning wheat straw and chaff, much to the detriment of the local ecology. Agriculture in Punjab, which already faces numerous ecological and economical hazards due to excessive use of pesticides, insecticides and fertilizer, is now threatened by loss of fertility and destruction of eco-friendly worms due to the practice of burning crop residue every rabi and kharif season. The smoke from the burning of chaff also leads to eye and lung ailments. The worst sufferers are the asthama patients. Farm scientists have advised them to leave the fields fallow for about a month after harvesting the wheat crop, but the landstarved farmers are in a hurry to sow paddy. The crop residue consists of carbon, oxygen, hydrogen and mineral materials which are good for the next crop. But, when the authorities concerned are least bothered to guide or deter the farmers from the wasteful practice, the farmer sees only his end of season profit and not ecological balances. The phenomenon of burning stubble has increased with the introduction of combine-harvesters which leave about a foot or two of stubble in the field. So, as farmers set the fields on fire in the evenings, the road along the fields come under a thick layer of smoke. The fires spread to the trees along the boundaries of the fields and thousands of them, belonging to forest department, perish every season. The pollution control board authorities term the practice illegal but nobody challenges the practice in a state whose livelihood is agriculture. And deputy commissioners and agriculture officers of the area give educated explanations of the disadvantages of burning biomass but hardly ever put that knowledge to good use.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",BATHINDA
2,Sabotage not ruled out in mishap: Nitish,"PATNA: Railway Minister Nitish Kumar did not rule out sabotage in the derailment of New Delhi-Patna Sharamajeevi Express near Jaunpur in Uttar Pradesh early on Sunday and said a statutory inquiry was being ordered to ascertain the cause.""We may not rule out sabotage but a statutory inquiry is being ordered into the cause of derailment,"" he told reporters here before leaving for the accident site.The Minister said he has asked top railway officials to step up relief and rescue operation.""We have made sufficient arrangements for the treatment of the injured. Most of the victims belong to Bihar,"" he said.A relief train had already reached the site, he said. Meanwhile, railway officials at Lucknow said at least 10 persons were killed and over 100 injured when the engine and 13 bogies of the train derailed between Ketha Sarai and Mehrawa stations on the Lucknow-Varanasi section of Northern Railways around 4 A.M.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",PATNA
3,Stray violence keeps peace at bay in Ahmedabad,"AHMEDABAD: Sporadic incidents of stone-throwing and bomb blasts were reported from some riot-torn localities of the city on Monday which left four persons injured.

Bystanders and passers-by ran helter-skelter late on Monday as unidentified miscreants lobbed crude bombs at the Victoria Garden near Ellisbridge. The bombs damaged two nearby slum quarters and injured a girl. The fire was doused by locals. According to eye-witnesses, the miscreants were in an autorickshaw and sped away after the incident.

Earlier in the day, three persons were injured in another bomb explosion that had the police rushing to the Raikhad Mill Compound Area. One of the injured has been admitted to the VS Hospital while two others were discharged after first aid.

According to residents, two persons on a motorcycle had zoomed in, lobbed the bomb in the compound which houses a relief camp for the riot-victims and sped off. This apart, stone-throwing incidents were also reported from Danilimda and Shahpur areas. No one was injured.

Earlier, a sutli bomb exploded at Mahemdabad late on Sunday night triggering alarm. One person was injured and the police have taken cognisance of the case.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",AHMEDABAD
4,BSP candidates file papers bypolls,"AMBEDKARNAGAR: Bahujan Samaj Party (BSP) candidates for byelections from Akbarpur Lok Sabha seat and Jehangirganj Assembly seat filed their nominations on Saturday.

Zila panchayat president Tribhuvan Dutt is the BSP candidate from Akbarpur and Jairam Vimal from Jehangirganj. Both the seats fell vacant following Mayawatiâ€™s resignation. She resigned from the Lok Sabha after she became the chief minister.

Meanwhile, the Election Commission on Saturday appointed its observers for byelections from the Akbarpur Lok Sabha and Jehangirganj assembly seats.

Deputy secretary (fertiliser) with Central government Mangat Ram Sharma and Director (PF) in the home ministry Rakesh Gupta would be the observers.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",AMBEDKARNAGAR
5,Booth-capturing mars Bhiwandi polls,"THANE: The first-ever elections to the Bhiwandi-Nizampur municipal corporation on Sunday was marred by incidents of stone-pelting and booth-capturing.

Three incidents of bogus voting were reported and 65 people were arrested in various incidents of violence, according to the police.

Around 12.45 pm, a mob went on a rampage by throwing stones and soda water bottles in a bid to capture polling booths in the area.

This despite the heavy police bandobast and the deployment of rapid action force and SRP platoons.

According to offical estimates, the electorate turnout was around 45 per cent. The low turnout was because of the recent killing of Bajrang Dal activist advocate Lalit Jain which had created communal tension in the township.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",THANE
6,FSJ condemns Gujarat riots,"HYDERABAD: Speakers at a symposium on â€œGenocide in Gujarat: An Action for the Future which was jointly organised by the Forum for Social Justice (FSJ) and Movement for Empowerment of Muslim Indians (MOEMIN), called upon the people to bridge the psychological divide created between the Hindus and the Muslims by politicians.

Addressing the participants, president of Confederation of Voluntary Organisations (COVA) Mazher Hussain said that rehabilitation of riot victims should get precedence over all other work and should form a major component of the process of restoration of peace in Gujarat.

He deplored the manner in which the Gujarat government had handled the rehabilitation work.

Prof Anwar Moazzam, retired Professor of Islamic studies, Osmania University, said that the Rashtriya Swayamsevak Sangh (RSS) could succeed in creating a communal atmosphere in Gujarat only because of the support given by the the BJP government.

He said that Indiaâ€™s secularism was strong enough to fight fundamentalist organisations like the RSS.

Prof P L Vishweshwar Rao, convener of the Forum for Social Justice, said that the Gujarat riots have shown that fascism has grown in India by leaps and bounds.

He said that it posed a great danger to the secular fabric of this country.

â€œIf the Sangh parivar is not stopped in its tracks, it would â€˜Talibaniseâ€™ the country,â€� he said.

Former minister Basheeruddin Babukhan; social activist Prof Kancha Ilaiah; Paul Diwakar, convener of the National Campaign for Dalit Human Rights; and Prof Keshav Rao Jadav, president of AP Chapter of PUCL, also addressed the gathering.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",HYDERABAD
7,Sabotage not ruled out,"PATNA: Railway minister Nitish Kumar on Sunday said a statutory inquiry has been ordered into the derailment of Shramjeevi Express but did not rule out sabotage.

Kumar told reporters before leaving for Varanasi en route the accident site near Jaunpur that the commissioner of railway safety has already started the probe into it and the preliminary report was expected within a week.

The minister said several fish plates had been removed from the tracks. Railway officials, who found the unbolted plates, had shown them to local police, he said.

The minister also announced that next of kin of each of those killed would be immediately paid Rs 1 lakh as ex-gratia while the Railway Claims Tribunal would pay another Rs 3 lakh as compensation after verification.

Each of the seriously injured would get an ex-gratia of Rs 25,000 while those with minor injuries would get Rs 5000, he said.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",PATNA
8,‘Over 6 lakh workers affected in Gujarat riots’,"MUMBAI: More than 6.6 lakh workers have been affected by the riots in Ahmedabad alone, according to the Trade Union Solidarity Committee, Mumbai.

The committee had sent a team of activists to Gujarat in April, together with activists from other unions in the country, to assess the situation there.

According to the committeeâ€™s findings, those affected include workers in the informal sector like hawkers and rag pickers as well as factory workers.

Powerloom and diamond workers have been worst hit with over 300,000 of them affected by the riots. More than 11 lakh have been rendered homeless in the state.

The committee estimates that the daily loss in wages totals to more than Rs 45 crore a day in Ahmedabad alone.

Besides, 75 per cent of industries in the whole of Gujarat have been affected, it says.

The visiting team, which was able to gather some statistics on the loss and damages to properties, has described the damages as â€œmind-bogglingâ€™â€™ compared to those suffered during the 1969 riots in the state.

Twenty-nine districts are affected this time, as opposed to 11 in 1969, and there have been 837 reported deaths compared to 519 last time. The number of reported injuries have doubled.

The riots have damaged property worth Rs 681 crore compared to Rs 5 crore in 1969. The 1969 riots lasted for 11 days.

The team visited riot hit areas and relief camps of all communities. In a press statement, the team said that in many bastis, residents from both communities said that the attacks had come from outsiders and that they had been living peacefully. â€œThe destruction of property was well planned, â€˜â€™ the team stated.

The committee has called for unity among all unions in restoring harmony and peace and fighting communalism.

Condemning the burning of the train in Godhra and the subsequent violence in the state, the committee has demanded that the guilty be punished and immediate steps be taken to restore peace and security.

The committee has also demanded that a survey be carried out to assess the number of workers affected in the state, people in the relief camps be rehabilitated immediately and that widows and orphaned children be given special priority.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",MUMBAI
9,Home Trade pinch hurts co-ops badly,"MUMBAI: For the 650-plus cooperative banks in Maharashtra, this is the worst of times.

The multicrore securities scam, a shaken investor confidence and the ensuing media focus have overshadowed the banksâ€™ micro-finance network which have ushered in the best of times for the small and marginal borrowers.

The widespread temptation at the moment is to term the entire co-operative banking sector as unbankable.

It is being labelled as an institution of corruption, serving the interests of politicians and other directors on its board.

Aggreived by the accusations, Satish Marathe, the managing director of the Mumbai-based Jankalyan Sahakari Bank said: â€œThe co-operative sector began as a movement in Maharashtra and has not failed, but there are some cooperatives which have failed the movement.â€�

Almost 45 per cent of the lendings in the rural areas, for agriculture or industry, is done through the co-operative banks, thereby, near-eliminating the traditional money-lenders. It was this concept of co-operatives which inspired social empowerment and financial reforms for the needy sections in the state.

However, the grand vision of stalwarts like Padmashree Vithalrao Vikhe-Patil, Dr Dhananjay Gadgil and Vaikuntbhai Mehta now seem to be earning a bad name.

The entire sector has been faulted for the misdeeds of the 10-odd co-operative banks and a sleeping watchdog, auditors and officials of the Reserve Bank of India and the state co-operative department.

â€œIt is insulting and painful when you are measured in the same scale as the corrupt scam-tainted bankers,â€� complains Vishwas Thakur, founder-chairman of the Vishwas Co-operative Bank in Nashik. Despairing co-operative bankers seem unanimous in their opinion that stern action should be taken against all those guilty in the securities scam.

They are upset that the government has done little to sound reassuring to the public and squash the overall suspicion. Take the case of Thakurâ€™s bank.

Established in 1997, it is actively involved in funding self-help womenâ€™s group. â€œWe have a tie-up with the Nashik municipal corporation, which shells out 50 per cent of the total capital investment to these needy women.The other half of the credit is extended to them by our bank at a minimal interest rate,â€� said Thakur, who was awarded for being the youngest founderchairman of a co-operative bank.

The bankers wonder if an impression is being subtly created in favour of the commercial and private banks which have been lusting for a cash-rich rural base in Maharashtra.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",MUMBAI
