,title,text,location
0,Agitating AU students clinch victory on fee hike,"allahabad: allahabad university students agitating against fee hike for nearly a month clinched a major victory on tuesday when commissioner sadakant, on behalf of the state government, told newsmen that the fee has been slashed for undergraduate students from rs 2,155 to rs.1,572 and for the post graduate from rs.2,605 to rs.2,067 annually. the lab fee for b sc students, however, would be fixed separately. these figures were arrived at after nearly three-hour tripartite talks among the student leaders, district administration and the university administration with sadakant, representing the government. the fee hike was lsahed down, giving relief of rs.585 to the undergraduate students and rs.538 to the post-graduate students, taking the base of lucknow university hiked fee structure.vice-chancellor g k mehta was present at the news conference. sadakant said that now there would be no further roll back in fee which would be charged in two instalments and the second instalment too would be charged only after a committee appointed by the university to go into the question of fee hike would recommend that it was necessary. the admissions would commenced from july 19 as per revised schedule.in the meantime admissions to the university had been suspended for two days, july 17 and 18, apparently in view of the scheduled tripartite talks which yielded encouraging results. sadakant said that no hooliganism would be allowed by the administration on fee hike any further and all concerned would lend support to the university to create an atmosphere conducive to study and research.he warned that disturbances, if any, would be met with firm hands.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",allahabad
1,Cong protests VMC's inability to keep city clean,"vadodara: in a unique protest, congress corporators brought two piglets to the general meeting of the vadodara municipal corporation (vmc) here on tuesday evening to protest against the vmc's ""inability to keep the city clean."" they alleged that the vmc was solely responsible for the spread of diseases like cholera, gastroenteritis and jaundice in the city. congress corporators also disrupted a requisition meeting called to discuss the issue of spread of diseases. the requisition meeting was demanded by the congress and an ally of the bjp in the vmc, the samata party. there was lot of commotion in the khanderao market of the vmc when congressmen brought out two piglets from a bag. ""this is a symbolic protest. the piglets symbolise the sorry state of affairs in the city and the utter failure of the vmc to keep the city clean,"" says a congress corporator. in the sayaji sabhagruh, where the requisition meeting was being held, congress and bjp corporators had a heated exchange.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",vadodara
2,"'Student leaders, political bosses told to behave'","gandhinagar: the state government said on monday that it has communicated to student organisations in universities across the state and their political patrons that it will not hesitate to use force to quell violence . referring to the attacks on vice chancellors, deans and college principals, the minister of state for home haren pandya told reporters that it was only after the state government communicated to the senior leaders affiliated to ""a certain political party"" that the violence has stopped since last few days. ""they were told in plain words that the police would be compelled to use the force if the members of the students' wing continued to indulge in violence on the campus and in the vicinity of colleges."" however, the minister did not agree to the statement made earlier by minister of state for higher education bharat barot that some ""bootleggers"" were involved in the attacks on the campus and at some colleges in ahmedabad. pandya made it clear that the police have found out that majority of the students leaders who were involved in the incidents have no connection with the college students and were out only to malign the bjp government. the minister said that the police did not interfere till the demonstrations were peaceful but had to enter the scene as some college principals were thrashed up by some miscreants. he asserted that the government would not tolerate violence any more, disclosing that adequate police force have been deployed in the campus to prevent recurrence of ugly incidents. earlier, while talking to reporters, education and information minister bharat barot had alleged that the violence was perpetrated by some bootleggers and the students should not be blamed. the law will take its own course, he added.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",gandhinagar
3,HCL staff stage dharna to protest privatisation,"hyderabad: employees of hindustan cables limited (hcl) on tuesday staged a dharna here to protest the privatisation of the public sector company. hcl employees union president m balisetty said the bjp, which came to power by promising to create one crore jobs per year, was now resorting to downsizing of public sector units. he claimed that the company was achieving better results than the targets set in the revival package announced in 1999. ""when the company is doing well, there shouldn't be any reason to privatise it,"" he said. indian federation of trade unions (iftu) general secretary d v krishna rao said the union government was only fulfilling the wishes of the world bank and other multinational companies and had completely ignored the interests of the people of the country. he announced the iftu's support to the agitation of the hcl workers. communist party of india (cpi) city secretary azeez pasha said the privatisation of the hcl would lead to escalation of prices of communication facilities in the country. the centre for indian trade unions (citu) has also extended their support to the cause of the hcl employees, according to a press release.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",hyderabad
4,BJP launches backward classes quota politics in UP,"new delhi: political equations are being reworked in uttar pradesh in the months before the assembly elections over the state government's promise of a job quota for the most backward castes. the ruling bjp's efforts to gain political mileage from the recent announcement will get underway on tuesday when union ministers uma bharti and ram vilas paswan join chief minister rajnath singh at a public meeting in lucknow. in an apparent attempt to divide the backward classes and win over a section of them, the bjp has planned a campaign on the issue of the mbc quota. the lucknow show, billed as a thanks-giving meeting, is, in fact, seen as a prelude to the poll campaign. the presence of bharti, one of the most prominent backward politicians in the bjp fold, will clearly acquire unmistakable political overtones. she has reportedly been instructed by her party leadership to get active in the up campaign apparently to offstage the negative impact of former chief minister kalyan singh's expulsion on the backwards. when contacted, bharti admitted as much. ``yes, i am going to campaign extensively in up,'' she told this paper. the opposition camp, however, feels that an overkill on the mbc quota issue is sure to backfire. ``a section of the backwards among whom the bjp has significant support, might veer away from the party as a reaction to the new quota politics,'' former prime minister v. p. singh remarked. the castes he declined to mention in this context, seem to be the lodhas and kurmis. singh who as prime minister had accepted the mandal commission report on obc reservations, interestingly felt that the economic issues were going to determine the political agenda in the coming years. ``the up elections will be a test case for the new kind of politics,'' he remarked. the samajwadi party which has done well in the recent by-elections in the state, sees chief minister rajnath singh's announcement of the sub-quota as an expression of ``desperation.''

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",new delhi
5,No increase in bonus of policy-holders: LIC,"shimla: life insurance corporation (lic) on wednesday ruled out any increase in the bonus of policy-holders but assured that the present level of bonus would be maintained despite falling interest rates. there had been a marked improvement in lic's performance in all areas and the annual income from premium and trading reached rs 55,000 crore last year against rs 22,000 crore made against claims, managing director of lic a. ramamurti told reporters here. he said that the valuation surplus of the lic on march 31, 2001, stood at rs 6,400 crore and there was increase of 20 per cent every year. there was neither any proposal to hike the bonus nor open new branches. he also ruled out introduction of voluntary retirement scheme saying that lic was expanding in a big way and there was sufficient scope to absorb the existing manpower in spite of complete computerisation of the operations. he said that all the 100 offices and 2,048 branches of lic had been fully computerised and a sum of rs 260 crore had been spent during the past five years and another rs 80 crore had been allocated for the current financial year.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",shimla
6,JD(U) calls for permanent policy on drought,"bangalore: jd(u) mla c. byre gowda on wednesday demanded that a permanent national policy be formulated to deal with drought every year. participating in a discussion on drought in the assembly, gowda said each time the government changes, the same legislators talk differently. instead, if a permanent policy is framed, it will save everyone's time. in the council, m.c. nanaiah (jd) criticised the government for taking farmers for a ride by giving hollow promises and raising false hopes on waiving of penal interest. the penal interest is peanuts and does not make any substantial difference if it's waived. ``what's needed is waiver of interest and converting the loan into a soft and long-term loan.'' he took the centre to task for showing concern for big industrialists and defaulters in nationalised banks and not rushing to the rescue of farmers. the centre has earmarked rs 52,000 crore to repay banks which have been declared as non-performing assets. ``let the centre show the same concern towards farmers.'' b.l. shankar (jd) said there's nothing wrong if the entire fund earmarked for legislators is diverted for desiltation of tanks. ``the problem is lack of will and vision on the political leadership's part mixed with lethargy and too much dependence on bureaucracy whose commitment is skin-deep,'' he declared. p. ramaiah (nominated) emphasised for a permanent mechanism to monitor drought. ``the need of the hour is to create fodder bank and drinking water to both cattle and meaningful implementation of employment assurance scheme,'' he added.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",bangalore
7,BCC begins groundwork for polls,"bangalore: the state election commission has asked the bangalore city corporation (bcc) to gear up for the bcc elections due this year and begin all necessary preparations. the bcc, which is yet to receive an official communication from the government with regard to the polls, has started off by collecting the voter list, identifying polling booths, mustering and demustering centres and counting centres. according to bcc officials, the voter list which was prepared during the assembly elections would suffice for the civic polls. the assembly electoral roll was updated by the state election commission in january 2001, when it had commissioned a summary revision of electoral rolls. ``the state election commission has held discussions with the bcc and wants to review our preparedness to conduct the elections,'' the official informed. the bcc will appoint 28 returning officers (ro) in all the 28 ranges of the city. nearly two to three wards will come under the purview of one ro and the bcc has identified 3,144 polling booths covering all the 100 wards, with each ward comprising of at least 30 voting booths. nearly 12 centres have been listed out for mustering and demustering work, the places where the election material is dispatched and collected. the bcc has zeroed in on 15 buildings which will be the counting centres, the sources added. ``the voting centres that were identified during the previous bcc elections in 1996 holds good for the forthcoming elections also. we have made some additions and deletions to the list based on several factors,'' the sources said. even as the government contemplates delimitation of wards and including the seven city municipal corporations around the city into the bcc limits, so far there has been no move by the government on the issue.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",bangalore
8,"`India, Pakistan have moved an inch closer'","hubli: the reactions to the agra summit in the twin cities have been critical of little progress achieved and talks getting derailed. here is what some citizens had to say: lt.gen (retired) s.c. sardeshpande, dharwad: the summit ending inconclusively was on expected lines. as long as pakistan wants the kashmir dispute to be focal point and india insists that cross-border terrorism should take centrestage, nothing will come out of it. the hope that the talks will pave the way for peace in the valley has fallen flat. the military stand is that de-escalation of violence in the valley is ruled out. in fact, failure of talks will only spur on militant outfits in kashmir. prime minister vajpayee inviting president pervez musharraf for peace talks was not a blunder. unlike india, the military is the most powerful institution in pakistan. musharraf is the right man to hold talks, though the indians blame him for the kargil war. the agra summit though disappointing, both countries have moved an inch closer.'' shyam kulkarni, former air force personnel, dharwad: ``i appreciate pakistan president pervez musharraf's frankness in disagreeing with the indian point of view on kashmir. but musharraf is not a man from whom we can expect anything concrete. does he have the maturity to hold talks of such importance? it requires statesmanship, diplomacy and most importantly, the mandate of the people from the country he represents. after the 1971 war, pakistan is hellbent on taking revenge. that is the reason pakistan is encouraging violence in kashmir. india along with holding peace talks with pakistan, should crush militant organisations in the valley. if militant outfits are wiped out, the atmosphere for future talks will change in india's favour.''

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",hubli
9,Rs 68-cr Bellary project awaits govt nod,"bellary: deputy commissioner jawaid akhtar on tuesday said, a rs 68-crore proposal has been sent for the approval of the karnataka government. the proposal aims at launching projects to generate employment for agriculture labourers besides helping small and marginal farmers. various works have been envisaged under the ``shelf'' project to provide relief to the people affected by monsoon failure. he, however, hoped that rain, though belated, may bring relief to farmers that could engage them in cultivation activities. speaking to the times of india, the deputy commissioner said, only 14 per cent of the land had been cultivated till june-end; but the most worrying fact is a majority of the crops grown in the 14 acres of land are withering away due to lack of rain. ``rain in the last two weeks came to the rescue of the crops.'' speaking about the work envisaged under the ``shelf'' project, the deputy commissioner said the district administration was contemplating handing over the responsibility to the gram panchayat secretaries to ensure ""transparency"" in finding beneficiaries of the scheme. the revenue department had identified as many as 18 revenue hoblis spread across seven taluks as drought-affected. a meeting had been called on wednesday to explore ways and means to provide employment through the scheme, monitoring of works keeping in mind the agriculture labourers and helping small and marginal farmers. akhtar said, an action plan has been prepared which promises a minimum of 5,000 jobs in each of the affected taluks. ``for this, the administration will spend rs 27 crore a month in all the seven taluks.'' the continuity of the scheme will hinge on the rainfall in next two months. mini-water supply scheme, digging and rejuvenating borewells, supply of fodder to the cattle and conversion of farmers' short-term crop loans into mid-term ones have been included in the shelf project. some 403 villages have been identified as facing acute water scarcity and to tide over this situation it has been planned to dig 151 borewells, besides rejuvenating 260 borewells and flushing out 209 borewells. some 172 `shelf' groups of projects will be undertaken to tackle drought this year. besides, rs 51 lakh will be spent on urban water supply scheme, taking the total cost spent on drinking water works to rs 3.78 crore.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",bellary
