,title,text,location
0,SP flays police for Karpuriha’s arrest,"allahabad: samajwadi party leader kunwar reoti raman singh has criticised the police for 'implicating' sp leader krishna murari karpuriha in the case of alleged loot and recovery of defence material from the possession of karpuriha and his son. singh alleged that it was a clear case of political vengeance against karpuriha and his family. to prove innocence of karpuriha, singh, a former up minister, pointed out that karpuriha had never been involved in any criminal case and had no criminal record whatsoever. secondly, karpuriha had been a political leader and had fought assembly elections twice from bara on the bjp ticket, he said. he alleged that karpuriha had been implicated in a totally false case at the behest of union hrd minister m m joshi as he had switched over to the sp during the last parliamentary election and had supported his (reoti raman's) candidature, which had apparently irked joshi, he said. he also said that karpuriha's arrest had been shown from jari in trans-yamuna area, while he and his son were arrested from their purabaldi kydganj residence in the city, . he urged the chief minister to initiate an impartial inquiry by a retired high court judge.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",allahabad
1,Karnataka health minister a quack: IMA,"bangalore: the anti-quackery cell of the indian medical association (ima) has alleged that health minister a.b. malaaka raddy is a `quack'. the association, which called for a karnataka medical bandh on december 22 and 23, had ironically asked the health minister himself to take measures against the 80,000-odd quacks in the state. raddy, a qualified allopathic doctor, while on a flight a few months ago, is supposed to have saved a co-passenger's life with homeopathy. the opinion on his timely help is divided. the cell, other than sending a notice to the minister, which till date has not been replied has also written to the karnataka homeopathic board to clarify if raddy has been registered as a homeopathic practitioner. ``he ought to be registered as as an integrated doctor based on rules of the karnataka medical council,'' says dr p janardhan rao, chairman of the cell. dr jayaprakash narayan, chairman of the national integrated medical association, differs. ``if this happened in any other country, the medical associations would have appreciated the act of the health minister for saving a life during emergency and felicitated him.'' he adds that the ima is trying to blackmail the health minister into action by sending him a notice. raddy says as of now he is not wrong, ``for there is no law against this as presently. maybe, when the law gets enacted, the judgement will be different.'' raddy says he used his knowledge of allopathy to diagnose the symptoms, ``while the suggestion i made was just a food item.'' he added ``ipractice homeopathy only on myself."" related stories

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",bangalore
2,Farmer commits suicide over crop failure,"kurnool:a debt-ridden cotton farmer, syamsunder reddy (38) of pandurangapuram in nandyal mandal, committed suicide by consuming pesticide at his house in the wee hours of wednesday. according to police, reddy was working at nandyal sugar factory, till it was closed about three years back. then, he took to agriculture in his village but failed to repay the loans to the bank and money lenders as the crops failed him in the last three years. recently another farmer had committed suicide for crop failure.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",kurnool
3,MLA’s plea to govt on power connections,"hyderabad: congress legislator n rajyalakshmi said that the government was only giving power connections to the consumers who applied for it during janmabhoomi programme and ignoring others. raising the issue in the assembly during zero hour on wednesday, she demanded that the conditions for giving connection to the farmers were stringent and wanted the government to relax the norms. bjp member dharma rao wanted the government to address the problem of unemployment and take up the issue of warangal-hyderabad industrial corridor immediately. mim member assadudin owaisi wanted the government to immediately upgrade the 39 primary schools in the city to secondary grade. cpm mla n narsimhaiah wanted the government to address the problem of overloading of the transformers in nalgonda district. trs member k chandrasekhara rao questioned need for the airport authority to extend the airport runway when the government was in the process of constructing an international airport at shamshabad. he said that there was a danger of increase in the noise pollution in the city if the begumpet airport was given permission for the landing of boeing aircraft. tdp member sudhakar rao said that the government should issue bc certificates to the applicants immediately. tdp legislator a saradhamba wanted the facilities in the social welfare hostels to be improved and proper residential facilities provided to the students.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",hyderabad
4,Opposition slams govt on Devadula project,"hyderabad: major and medium irrigation minister kadiam srihari on wednesday informed the assembly that the state government has plans to enter into a contract with water and power consultants services (wapcos), a government of india enterprise, to study the feasibility of the devadula lift irrigation project across river godavari in warangal district. however, the members were not convinced with the reply given by the minister. replying to a short-notice question tabled by cpm members n narsimhaiah and s rajaiah, the minister said the wapcos would submit its report within nine months and the government would mobilise the required rs 1,800 crore for the project and complete it within the stipulated period. the project has been designed to lift 50 tmc of water and on completion would irrigate five lakh acres in the districts of karimnagar, warangal, medak and nalgonda districts. the reply of the minister, however, failed to convince the opposition members and the congress member redya naik said that there was feeling among the people of telangana that the project would not be taken up and they would be cheated.telangana rastra samithi leader k chandrasekhara rao said that the government had laid the foundation stone for the project without examining its technical feasibility. bjp mla satyanarayna appealed to the members not to politicise the issue. congress member k r suresh reddy and said that the government should explain the reasons for its failure to implement the project despite getting the central water commission clearance in 1996. srihari said the congress raised the issue of irrigation projects and neglect of telangana only when it was not in power.this led to a brief disruption of the proceedings with the treasury and opposition members shouting at each other. the speaker appealed to the members not to deviate from the agenda as the issue of pending projects was listed for discussion. bjp floor leader indrasena reddy said that the speaker would be discredited if action was not taken against erring members. chief minister n chandrababu naidu intervened and said that all the members of the house should cooperate with the chair in conducting the proceedings smoothly. he added that the issue of pending projects was listed and the government was prepared for a debate.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",hyderabad
5,Water pollution sinks farmers’ future,"patancheru: villagers of kyasaram in patancheru area of medak district are careful not to cook excess rice. they would rather go hungry if it is insufficient than cook extra food. the reason: cooked rice goes bad in just six hours or so. according to sarpanch j sadanand, this is because of the heavy pollution from the industries in patancheru and pasha mailaram. what, however, is of more concern is that farmers may soon not be able to grow any crops in the entire area.the pollution, in fact, has already begun to cause damage. more than an estimated 5,215 acres of land in patancheru area is no longer under cultivation. since all the water bodies are polluted and even borewells spew polluted water, crops dry up. where farmers manage to grow paddy, the yield has come down from 40 bags per acre to 10 bags. b rehmuddin of pedda kanjarla village has three acres of land but he has not been able to grow anything on it for the last few years. i have seven children to feed but cannot grow any crop,'' he said. he spent thousands of rupees to dig a well but the water in it is polluted because of the toxic effluent from industries which have seeped into the ground. since they are unable to grow crops any longer, people have now taken up sand mining. but they are aware this cannot sustain them for long. it is frightening to think of the future,'' cenegalolo krishna of sultanpur village said. the kishtareddypeta cheruvu in the village is full, but villagers don't use the water for their crops. even animals are not allowed to drink water from it because of its high pollution level. cattle which wander off and drink water from it invariably die. an estimated 3,000 animals, including milch animals and sheep, have died in more than 20 villages in patancheru after consuming water from the polluted water bodies or the nakka vagu. in ionole village, villagers have constructed a facility for animals to drink water and do not allow them to go anywhere near the nakka vagu.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",patancheru
6,Chautala maintained his grip on party and state affairs,"chandigarh:it was smooth sailing for the indian national lok dal (inld) government in haryana in its second year, thanks to chief minister om prakash chautala's stranglehold on the party and its legislative wing, coupled with the failure of the congress, the main opposition party in the state, to effectively highlight the government's acts of omission and commission. on the economic front, the government did a good job in managing its finances, recording a 27 per cent increase in tax collection. the new house tax policy dominated public debate for almost the entire year, evoking widespread public resentment, forcing the government to drastically modify it. but in this case too the credit went to the chief minister who, instead of making the original policy prestige issue for his government, preferred to hold wide-ranging talks on the tax with various sections of society, including traders, chiefs of civic bodies and improvement trusts, in his bid arrive at a people-friendly tax. this succeeded in taking the wind out of the sails of the congress, which had been rearing to take on the government on this issue. the congress suffered a major setback when its call for a statewide bandh on november 2 on house tax evoked a poor response. even the other two parties, the bjp and the haryana vikas party( hvp) led by former chief minister bansi lal, remained by and large ineffective. this year too the bjp, which publicly claims to be an ally of the inld but in private spits fire at the policies and style of functioning of the chief minister, failed to snap its ties with the inld despite its repeated requests to its central leadership to allow it to do so. the party alleges that even on crucial issues like the framing of the house tax policy, the ruling party did not bother to take it into confidence, despite the fact that the policy is basically meant for the urban population, a segment of which constitutes its popular base. the central leadership of the bjp, however, has its own political compulsions that force it to overlook the interests of the state unit. it cannot afford to annoy chautala, whose party is a major constituent of the ruling national democratic alliance (nda) at the centre. the state congress unit remained a house divided, thanks to the battle for supremacy between former chief minister bhajan lal and hpcc president bhupinder singh hooda. because of this the party failed to raise issues of public interest effectively both inside and outside the state vidhan sabha. the biggest disappointment of the year for the masses has been the government's failure to sort out the satluj-yamuna link canal (syl) dispute with neighbouring punjab, despite the supreme court directive to the two states to resolve the issue through dialogue. now they are banking on the apex court, which is due to give its ruling in the case any time next year. the canal, which is projected as a 'lifeline' of the southern districts of haryana, will bring surplus ravi-beas water from punjab to these areas. the punjab government, however, has refused to construct its portion of the canal on the pretext that it has no surplus river waters to give to any state. on the power front, the state government has been able to maintain a semblance of order. the haryana power utilities recorded an increase of rs 393.87 crore in revenue assessment and rs 266.04 crore in revenue collection during the first six months of this year. an increase of 34 per cent has been recorded in the overall power supply during the current year against the year 1998-99. for the first time, peak load restrictions on industry have been withdrawn. the sixth unit of devi lal thermal power station was successfully synchronised with the grid on march 31.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",chandigarh
7,Pathankot on road to development,"pathankot: year 2001 saw this town coming on the civil aviation map. bridges over beas and ravi rivers, connecting gurdaspur, mukerian, border villages across rathlour and 16 villages across ujh river, were approved. there was a fire in 2 ammunition supply depot at mamun cantt on april 29, in which explosives worth rs 20 crore were destroyed. encroachments and traffic turned more chaotic during the year, as pathankot continued to burst at the seams. on january 29, this year, then civil aviation minister sharad yadav inaugurated a rs 33-crore civil airport terminal at pathankot air force station. when completed, the airport will give a fillip to tourism in hp, j&k and punjab. the government is planning boeing-737 flights from here. the long-standing demand of the public for bridges over beas, ravi and ujh rivers was met. gurdaspur mp vinod khanna was instrumental in getting sanctioned central funds for the projects. besides, temporary bridges have been constructed over ravi and ujh rivers at kathlour and khojri chak, respectively. the mukerian-gurdaspur bridge awaits completion in february 2002. the work on the rs 22-crore project is being executed by gammon india ltd. the ammunition fire at mamun cantt created panic among people who fled their houses and did not return for days. it is learnt that the court of inquiry has ruled out ''sabotage as the cause of the fire, and attributed it to ''intensive heat conditions, as ammunition was kept in the open. not that ''saboteurs and isi agents have not been active in the area. the pathankot police busted an espionage network and arrested a pakistani national and a resident of up in november, and recovered maps of military installations from them. the spy network had links with the isi, according to malkiat singh, incharge, police station, division no. 1, who had led the team which busted the network. sp bachan singh randhawa said that acting on the information given by the two spies, the police arrested isi-trained mirza m usalin of dariyaganj, new delhi, mohammad aslam of jodhpur, mohammad naseer alias samir of jaipur and rayees shamshuddin of new delhi. they all were allegedly supplying information through email to the isi for the past several years and coordinating activities of the isi operatives to facilitate sabotage of vital installations of the army. prime minister atal behari vajpayee came here on march 4 to commission the ranjit sagar dam to the nation.the power project, with a generation capacity of 600 mw, is considered to be a milestone in the hydro-power sector. the centre also approved the execution of work on the shahpur kandi barrage project. the ranjit sagar dam workers' union have been protesting against the''non-implementation of the package announced by chief minister parkash singh badal during pm's visit.though the punjab government has announced an increment for the employees, applicable from january 1, 2002, they are not happy. the centre's decision to revive dhariwal woollen mills has given a fresh lease of life to the workers. it is being considered a major policy decision which will boost the economy of the district. scams were unearthed in the forest and tubewell departments, in which land mafia was also exposed. in one case, at least 22 persons were booked for impersonating to get compensation for the land acquired by the ranjit sagar dam. it is another matter that the police have failed to control the traffic rush at dhangu road, gandhi chowk, railway road and the bus stand area. despite the rs 7-lakh plan of the pathankot municipal council to decongest traffic, panjoki chowk continues to take its toll of road accidents. work on the pathankot bypass has not begun even eight months after its announcement by chief minister parkash singh badal at a ''sangat darshanprogramme.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",pathankot
8,Political parties may try to cash in on farmers’ resentment,"bathinda: the fall in cotton production, the un-remunerative price for the crop and growing resentment among the debt-ridden farmers in the district will play an important role in the forthcoming assembly elections when all major political parties in the opposition will try to capitalize on the issue and blame the sad (b)-bjp government for the pitiable condition of the cotton growers. while the state agriculture department attributed the american bollworm attack, fall in yield and low price for the cotton to nature's vagaries, the political parties are blaming the state government for the sale of spurious pesticides and unrestricted import of cotton. according to an estimate by the northern cotton corporation of india, while about 22 lakh bales of cotton were expected to be imported this year, about 16 lakh bales had already been imported. even though farmers of the area had cried themselves hoarse about the sale of spurious pesticides and substandard seeds, the state government authorities paid no heed, alleged cpi mla hardev arshi from budhladha assembly constituency of mansa district. according to him as relatives of many politicians were involved in the manufacture of spurious pesticides, the authorities concerned were hesitant to initiate action. demanding rs 15,000 per acre compensation for the cotton growers, cpi state secretary joginder dayal said the state and central governments were responsible for the distress sale of cotton by the farmers.to rope in the farmers, the cpi had organized a convention of cotton growers of punjab, haryana and rajasthan in october.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",bathinda
9,Punjab goes to polls on February 13,"new delhi: assembly elections in uttar pradesh, punjab, uttaranchal and manipur will be held between february 14 and 21 next. in uttar pradesh, it's a three-day poll on february 14, 18 and 21, the election commission announced wednesday. punjab and uttaranchal will have a one-day poll on february 13 and 14 respectively, while in manipur it will be a two-day poll on february 14 and 21, chief election commission j m lyngdoh told reporters here. counting of votes in all states will be done on february 24. byelections to six lok sabha constituencies from as many states and six assembly seats in four states, including andipatti in tamil nadu where jayalalitha plans to contest, will be held on february 21. the lok sabha by-elections include guna (madhya pradesh) and mirzapur (uttar pradesh) which fell vacant following the death of senior congress leader madhavrao scindia and the samajwadi party's phoolan devi.the other four lok sabha constituencies are kaliabor in assam, jammu, kanakapura (karnataka) and tripura west (tripura). he said electronic voting machines (evms) will be used in all assembly constituencies of punjab, uttaranchal and uttar pradesh, while they will be used for the first time in six assembly segments of manipur. as per the schedule announced by the commission, the notifications will be issued on january 16, the last date of filing nominations is january 23, scrutiny will take place the next day and the last date for withdrawal of candidature is january 28. by-elections to six assembly seats — three in tamil nadu and one each in haryana, maharashtra and rajasthan — will be conducted on the same day along with the lok sabha by-elections on february 21. the constituencies are yamunanagar (haryana),arvi (maharashtra), saidapat, vaniyambadi and andipatti (tamil nadu) and ajmer west (rajasthan). asked whether elections would be re-scheduled if there was confrontation on the international border, he initially said, ''as an indian citizen who reads newspapers, i think there is going to be no war. but when the time comes, we will see.''

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",new delhi
