,title,text,location
0,Admn may spoil Big B's party,"lucknow: twenty-four hours before the mega star amitabh bachchan and his wife jaya participate in a blood donation camp in the city, the lucknow nagar nigam served a notice on the organisers of the function and questioned holding of the felicitation programme on technical grounds. in a one-page `notice' hand-delivered to the president of the central bar association and signed by the chief architect of the lnn, gs goel, has written to the central bar association that in the absence of a written permission from the district administration they found holding of the function untenable. the lnn authorities also faxed a note to the adm (city) seeking to know how the preparations for the function were being allowed in the absence of the mandatory permission from the administration. when contacted, district magistrate jeevesh nandan told times news network that there was an application for permission to hold the programme but it had been forwarded to the police authorities for scrutiny. ""i cannot say anything for sure just now, permission for the function would depend on the clearance from the police,"" nandan added. when asked whether this could also mean a `no' to the much-hyped event, the dm said he did not rule out anything since the police would have the final say. ""we will take a decision as and when we hear from the police officials,"" he said. on january 25, the lnn had given its nod for the same event with laxman mela ground as venue. a payment of rs 55,000, which included land fees of rs 5000 per day for 3 days (february 7-9) and a security deposit of rs 20,000, was also made. in a late night development on thursday, the lnn slapped another notice on the organisers asking them to pay on commercial rates of rs 15,000 for february 9 as the event was not merely for a social cause and hence did not merit an exemption. the dilly-dallying attitude of the authorities has set the political temperature in the state capital on the boil. the samajwadi party alleged that the bjp was resorting to cheap tactics in the wake of the huge popularity of the sp and was rattled by the crowds swarming the big b's events in which he is sharing the dais with mulayam singh yadav and amar singh. though the state sp leaders remained silent on the fate of the rally for fear of being politically identified with the big b, sp general secretary and friend of the film star, amar singh said that ""nothing better was expected of a party that has been sucking the blood of the hapless masses."" ""i am shocked to note that the bjp government and its officials are seeing politics in a very noble cause,"" singh added. organiser of the event and president of central bar association raj kumar yadav said the authorities were trying to harass them at the behest of urban development minister lalji tandon, who he claimed, was misusing his authority to take vengenance on the lawyers since they had treated tandon shoddily when he went to the court a few days back to seek votes.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",lucknow
1,SAD supporters raise slogans at Dixit’s rally,"kapurthala: a congress election rally addressed by delhi chief minister sheila dixit was on thursday disturbed allegedly by supporters of akali dal candidate and punjab transport minister raghbir singh. nearly 25 supporters of raghbir singh raised slogans in favour of the sad candidate using the public address system when dixit was addressing the rally at sunder nagar, congress candidate rana gurjit singh alleged. ssp gurpreet deo, when contacted, said she had received a verbal complaint on the disturbance and immediately deputed city dsp to look into it. sub-divisional magistrate and returning officer gs khaira said the congress candidate had taken necessary permission from the administration for holding the rally. the congress candidate said he had reported the matter to police officers on duty who,he alleged, refused to act. dixit, who belongs to kapurthala, continued her speech amidst the din.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",kapurthala
2,City agog with political activities,"allahabad: with the assembly elections round the corner, the city is agog with political activities involving several senior leaders addressing innumerable meetings. candidates, along with their supporters have started intensive door-to-door canvassing with folded hands. sp malviya addressing a public meeting at jhunsi condemned sp for not giving a single ticket to muslim candidate in allahabad. party contestant haleem ansari was also present. later malviya campaigned in city south constituency for candidate virendra mohiley. he termed bjp government as inexperienced and corrupt. bharatiya janata party candidate from city south constituency kn tripathi, addressing a meeting asked the voters that those candidates who change the parties at regular interval except contesting the elections can never think of of solving the problems of citizens. ncp candidate from city north an singh made an extensive tour of the areas including mumfordganj, allahpur, teliyarganj, tagore town and daraganj. he made several comitments to the people of these areas and assured them to fight against the misrules of bjp government. samajwadi party candidate from city south shyama charan gupta addressed a number of meetings at naini bazar, belwat, iti colony, koria gaon, piprawan gaon, rettigaon, barawar, naini and badshahi mandi. he said now government employees will be forced for voluntary retirement from service. criticising the up govern ment for heavy expenditure on the jumbo ministry he called upon kesri nath tripathi to give account of mla fund for the last five yeras. he said he would develop entrepreneureship so that they can provide employment opportunities to the residents of allaha bad. however, sayeed ahmad, the bsp candidate from city south has strongly refuted the baseless and irrelevant charges that he has been financed to contest the election to facilitate a particular candidate to win election. he said the bsp has fielded 86 muslim candidates in the state and the bjp and sp are labelling flimsy charges to defame and tarnish political image of bsp. he asserted that bsp had never done any act against muslim and had always defended the rights of muslims. sayeed said that in view of his increasing popularity his rivals have become jealous and that is why they are making charges to defame him. samajwadi party candidate from city west gopal das yadav addressing an election meeting in bamrauli said the whole city west is besets with problems. similarly addressing election meetings at mariyadeeh and many adjoining villages, he said in the last 12 years, when lot of development has taken place in other constituencies, the city west has lost itself in the race for development. meanwhile, h c pathak, allahabad high court advocate and secretary legal cell, up congress committee has informed that a lawyers' campaign committee has been set up for the canvassing in favour of party candidates. the committee shall be headed by b d madhyan, advocate, high court and s s misra, s k vidyarthi, har charan gupta, m p sinha.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",allahabad
3,Home minister justifies Nair’s transfer order,"hyderabad:in a strong rebuttal to former ips officer v p b nair's comments against the police establishment in the state, home minister t devender goud on thursday categorically said that he stands by his recommendation to chief minister n chandrababu naidu to transfer nair from the post of principal secretary of the home department. despite putting in years of experience, nair never behaved as a senior police officer. when i asked for his suggestions on some issues, he made suggestions which even the junior-most staff in the department would not make. therefore, i recommended to the chief minister to transfer him from the post and i stand by my recommendation, the home minister told reporters at a press conference. to illustrate his claim, goud circulated copies of suggestions made by nair when he was asked to convey his views on the improvements that needed to be carried out to refurbish the department's image and functioning. the home minister, however, refused to answer queries about nair's remarks on dgp hj dora on the ground that he did not want to go into the issues of personal grudges between two officials.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",hyderabad
4,Nawab scion courts farmers,"bagpat: if you ask someone in the bazaar here about choudhury charan singh's house, the man greets you, reverentially recalls the great jat who became the prime minister and then directs you to the nawab's palace. the sprawling haveli, however, has nothing to do with charan singh. it is the residence and now the campaign office of lok dal candidate kokab hamid. because of his close association with lok dal chief ajit singh, charan singh's son, popular imagination has allowed a little confusion to prevail. in fact, one learns that the late charan singh, who had represented bagpat in parliament since 1977, did not hail from the place. hamid, on his part, has not been a consistent follower of charan singh's family nor a votary of kisan rights. he, like the scion of many other erstwhile princely families, has tried his political luck in different camps. the inner quarters of the decaying palace are, in fact, full of reminders of another era when the gandhi-nehrus were on the ascendant in north indian politics. pictures of indira gandhi and rajiv with members of the nawab family are proudly displayed. the one-time minister in n d tiwari's cabinet enjoys popularity and a clean image. ajit singh has been in the field campaigning for him as is the alliance partner the bjp.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",bagpat
5,Birds help farmer manage pests,"hyderabad: a two-day national symposium on 'avian biodiversity-issues and conservation strategies' began here on thursday with a call to protect birds which serve as effective pest control agents. addressing the inaugural session of the meet, dr k janakiram, former director of research and pg dean of the gujarat agricultural university, said birds controlled as much as 80 per cent of the pests in various crops. it is the rest of the 20 per cent of pests that all plant protection measures are aimed at. imagine the impact of not having birds on pest control measures alone, he said. birds are seen as predators on crops because the creatures are looked at from the human point of view.the practice of deciding upon what the issues with relation to birds should be should end, he said. explaining the role of birds from 'seed-to-seed' cycle, janakiraman said birds crops are not natural food for birds but they get drawn to fields as the crops form a ready and easy source of food. instead of trying to fight the birds and scare them away, it is easier and beneficial to plant some fruit trees such as fig trees which will draw the birds away from the crops, he said. dr a padma raju, director of research, acharya n g ranga agricultural university, which is hosting the symposium, said though birds were once part of the agricultural eco system, they were now being consciously included in the integrated pest management plans. earlier, dr o p dubey, assistant director general (plant protection), indian council for agricultural research inaugurated the meet. the two-day event is being conducted by the society for applied ornithology.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",hyderabad
6,NBA against increasing height of dam,"new delhi: led by medha patkar, activists of the narmada bachao andolan (nba) and dam oustees sat on a dharna on thursday at shastri bhawan — it houses over a dozen union ministries — on the eve of the meetings of two committees that will be deliberating the issue of raising the height of the sardar sarovar dam. the sit-in demonstration was continuing at the time of going to the press. the nba was protesting against the reported decision of the centre to increase the height of the dam to 100 metres by june — it currently stands at a height of 90 metres along with three metre humps — without having completed the rehabilitation of the project affected persons. it has questioned the government decision to increase the height of the dam and thus affect more persons without having rehabilitated families uprooted earlier. moreover, the nba says that the decision to increase the dam height is in violation of both the supreme court (sc) orders and the narmada tribunal's award since the former had said that further construction will be on the basis of the tribunal's award. among the two sub-groups of the narmada control authority (nca) scheduled to meet in the capital on friday are the environment sub-group and the relief and rehabilitation sub-group. it isn't only the nba which is protesting against what it says is incomplete rehabilitation of dam oustees. several eminent persons, among them member of parliament kuldip nayar, retired chief justice of the delhi high court rajinder sachhar, former naval chief admiral ramdas and former chairperson of the national commission for women mohini giri, have in a statement said that any increase in the dam's height would ""entail an enormous violation of the human rights of the oustees and also violate the orders of the sc"". the nba, in order to press its point about incomplete rehabilitation, has also served a legal notice to the chairman and members of the resettlement and rehabilitation sub-group of the nca through its lawyer, prashant bhushan, pointing out the violations of the sc order and the narmada tribunal award.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",new delhi
7,Israeli minister praises green drive,"new delhi: hoping to work together for a better environment, israel's minister for environment, tzachi hanegbi praised the paharpur business centre on thursday for championing corporate sustainability management in the country. ""it was symbolic to plant a tree at nehru place greens on a jewish holiday when people in israel plant trees. they consider it as giving birth to a human being,"" hangbi said. the minister was accompanied by david aphek, ambassador of israel to india. the greens, a patch of green environs amidst the hustle and bustle of nehru place, is a perfect example of corporate sustainability management, k p nyati, head of environment management division at the confederation of indian industry had said on an earlier occasion. replete with lush green lawns, the park was handed over by the mcd to paharpur business centre in 1995. the five-acre slum has been converted into a park by the company which has planted several varieties of trees. kamal meattle, chief executive officer of pbc, said, ""the levels of suspended particulate matter have gone down in this area in the past six years. from an spm count of 1,046 in 1996 to 368 in 2002, the air quality in this highly populated area has become better."" citing the example of the park, nyati said,""corporate groups should address the environmental and social concerns of the area after talking to the stake-holders."" nyati said corporate entities can solve social problems within their setting, through a systematic approach. he gave the example of a corporate group which went ahead and constructed toilets for women in a village. ""but they had not conducted the need assessment of these villagers. later on, they saw that the toilets were stuffed with fodder. they then realised that the villagers needed help in building godowns, instead of toilets,"" nyati said. meattle said, ""it's not one man's job to implement corporate sustainability. one has to ensure the participation of the stake-holders as well."" experts from canada, tom conway and darin rovere, said the nehru place greens initiative showed that the paharpur business centre was well-positioned to attain sustainability.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",new delhi
8,Police gear up for election duty,"pune: the pune police have made elaborate security arrangements for elections to pune and pimpri-chinchwad muncipal corporations which will held on february 10. around 4,000 men and more than 200 officers will be deployed on election duty on the day. speaking to reporters on thursday deputy commissioner of police (dcp-special) sanjay varma said seven deputy commissioners of police, 14 assistant commissioners, 51 inspectors and 137 officers of assistant inspector and sub-inspector ranks will lead 3,930 men and 143 constables on bandobast duty. a constable each would be posted at every polling booth, while up to three each, will guard a radius of 100 metres around the 173 polling centres. nearly 200 jeeps and vans equipped with wireless equipment will also patrol the city.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",pune
9,Movement against liquor use in polls a success,"patiala: while on one hand politicians and their supporters are involved in the blatant abuse of alcohol and other drugs, the guru gobind singh study circle ggssc) is trying to mobilise public opinion against this practice. the circle is asking voters not to be befooled in lieu of intoxicants and appealing the candidates not to distribute them. the ngo has been successful in mobilising a number of women organisations in patiala and sangrur districts.the movement took a major stride with the pledge by these women activists to rout out the drug menace from the elections. the signature campaign for drug free polls is also getting massive response from the voters of the state. talking to this correspondent, here on wednesday, sarabjeet singh, honorary director of the social and health services directorate at ggssc, disclosed that more than 15 lakh voters had ''signed'' their concern against the use of intoxicants during the polls to lure voters. similarly , over 5 lakh students had requested their parents in these words,mother, father.....for the sake of our bright future, do not vote for drug promoters, he claimed. the parents who agree with this put their signatures on the counterfoil and send the same back to the ngo, through their respective schools. according to media reports, at least ten people have lost their lives due to consumption of liquor provided by various candidates. the circle has adopted a three point programme for drug free polls in the state: mobilising strong public opinion; pressure on politicians and liaison with the chief election commissioner as well as national and international bodies. the state has been divided into 11 zones to carry out this herculean task. the copies of the signature movement message have been placed at various locations throughout the state where interested persons can go and put their signatures. the members of the circle are requesting people not to vote for drug promoters.the volunteers of this ngo are also putting pressure on politicians through open letters and submission of memorandums. more than 125 politicians from different parties have filled in declaration forms that they will not distribute alcohol or other drugs.they include brij lal rinwa,tikshon sud, choudhary balbir singh miani, balwant singh ramuwalia, sukhdev singh bhaur, harsharan singh, mantar singh brar and bibi mohinder kaur josh.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",patiala
