,title,text,location
0,Govt inconsistent with defaulters,"LUCKNOW: It was not very long ago that the UPPCL had launched its anti-theft and revenue-realisation drive, generating much hype. The heavyweight defaulters had been booked and high-profile power thieves identified.

Even the former chief ministers were not spared. Barely three months have passed since then and things are back to square one. So, while over 3000 small power defaulters have been arrested since April, most of the VIP defaulters, whose connections were snapped in July, are still using power without paying regular instalments. Same is the case with most of the defaulting government departments.

On Wednesday, when a LESA team, led by SDO Clyde Road detected an illegal power connection at District Urban Development Authorityâ€™s (Duda) office at Newal Kishore Road, they were manhandled. A complaint has been lodged with the Hazratganj police in this regard. The staff had gone to provide a fresh connection to a consumer in the locality, when it discovered that the Duda office was drawing electricity illegally from the connection given to an LNN hospital situated nearby.

Interestingly, on Wednesday itself the state government issued a press release saying that â€œEvery fourth power consumer indulges in irregularitiesâ€�. It also said that 3102 consumers were arrested during a drive between April and September on charges of power theft and 6927 FIRs were lodged all over the state. Out of 84,866 premises raided, power officials detected 5,569 cases of power consumption more than the sanctioned load, 2,499 cases of peak hour violation and 5,580 cases of other irregularities. A total 27,845 power connections were snapped and around Rs 50.37 crore of dues were realised from 49,320 consumers and 11,690 power connections were snapped for outstanding dues.

Significantly, the release has no mention of over Rs 23,00 crore pending against government departments out of which around Rs 985 crore are due on various water works, Rs 500 crore on irrigation department, Rs 250 crore on street light department and others, including police department. The release also does not mention about the government and the UPPCLâ€™s failure to realise dues worth Rs 1,511 crore pending against two private power distribution companies, Kesco (Rs 1,100 crore) and Noida Power Company (Rs 411 crore).

Although the chief secretary had recently announced that all government departments should pay their dues, nothing had been said as to what would be done against those departments not complying with the order.

According to sources, against the permissible limit of 27 per cent, there have been average line losses of over 40 per cent in the state, which means an annual loss of Rs 800-Rs 1000 crore.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",LUCKNOW
1,Two arrested for making pirated CDs,"LUCKNOW: The Kaiserbagh Police on Tuesday arrested the vice-president of Video Library Owners Association and one of his associates in connection with producing pirated CDs of Hindi films and selling blue films.

Acting on a tip-off, police raided a house in Kaiserbagh and arrested Anil Singhal and Arvind Kumar. Singhal, the vice-president of Video Library Owners Association, and Santosh were involved in making of pirated CDs of Hindi films and other obscene films.

Police seized 500 blank CDs, 320 dubbed Hindi film CDs, 500 copied CDs and 62 those of blue films along with packets of posters, CD covers and pamphlets.

Police said that Singhal used to get the CDs dubbed through Santosh, who had installed a CD writer and other gadgetry, and then sell it off. He also owns Modern Video Library at Cantonment crossing. This shop was allegedly being used by the two as a counter to sell off these CDs.

The two were booked under charges of Copyrights Act and Cinematography Act and sent to jail. Police said that the arrested accused provided details of many of their clients to whom the CDs were sold off in retail. Efforts were on to trace them and recover the CDs.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",LUCKNOW
2,Salman’s arrest sparks debate in city,"LUCKNOW: On an average, 10,000 persons are killed each year in traffic related mishaps in UP. But, that has never stirred the authorities to start even a debate on traffic related laws.

However, the arrest of cinestar Salman Khan on charges of culpable homicide has for sure generated some interest among senior police officials of this largest police force in the world. Whether they take steps to check the trend, or will the enthusiasm die as the case pales into the background, is anybodyâ€™s guess.

Will the Salman episode become a test case for the many accidents due to rash and negligent driving and other such incidents? While many in the police force think that section 304 of IPC (culpable homicide not amounting to murder) was rightly slapped on Salman, there are others who think otherwise. â€œThat is because,â€� they feel, â€œthere is no motive for the incidentâ€�.

Director Traffic BS Sidhu says, normally it is section 304 (A) of IPC (death due to negligence) that is applicable in road mishap deaths. â€œBut an action which is in all probability likely to cause death can come under section 304.â€� He says a person driving at 150 km per hour and nearing a Mela site is presumed to know he can cause death to someone passing from the congested area at such a speed and hence can be charged under section 304. But was Salman aware there were people sleeping on the footpath and that he would crush them as well? â€œI do not know the exact details of the case hence cannot comment on that,â€� Sidhu adds.

â€œThere should be an element of motive when police charge someone under section 304,â€� says deputy director traffic Jamal Ashraf.

Though, prima facie, Salman did not have any motive in this particular case, one can only deduce that he was harried by the goings-on in his personal life and may have just erred,â€� elucidates another officer hinting on how a simple 304(A) can be altered into 304 IPS itself.

DIG Lucknow Range Arun Kumar too admits that in general circumstances it is 304 (A). â€œI remember an incident which took place in Bareilly when I was posted there. A truck rammed into a house and the four occupants who were watching television were killed on the spot,â€� Arun recollected saying that he got the driver booked under 304 IPC.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",LUCKNOW
3,Theresa Bank chief arrested for fraud,"HYDERABAD: The Mother Theresa Bank chairman T Charles and his wife Arpana Charles were arrested here on Wednesday.

A police team, which raided the bank premises on Wednesday and seized financial documents, found that the bank issued cash credit limits and term loans in the name of bogus concerns.

Particulars such as borrowerâ€™s address and purpose of loan was unavailable in many cases, police said. The value of properties mortgaged to the bank too were exaggerated, police added.

The bank had Rs 3.5 crore deposits and Rs 3.9 crore in loans and advances. Out of the total deposits, a major chunk was that of employee associations such as the Secretariat Employees Co-operative Credit Society (Rs 15 lakh), A G Office Employees Association (Rs 25 lakh) and the Bank of India Employees Association (Rs 20 lakh). The Trinity Co-o-op also has a deposit of Rs 25 lakh.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",HYDERABAD
4,Development relegated to back seat in Anakapalli,"VISAKHAPATNAM: Chief minister Chandrababu Naidu''s plea not to let politics be an impediment for development notwithstanding, his own party men in the district have become stumbling blocks to various development activities in the Anakapalli Assembly segment.

The differences between Anakapalli MP Ganta Srinivasa Rao and MLA Dadi Veerabhadra Rao have reached such a level that not a single work could be taken up under the MP Land Area Development Scheme (MPLADS) in the Anakapalli Assembly constituency for the past two-and-half years.

Both the MP and MLA have so far not taken oath at the Anakapalli Municipal Council, ever since it received a humiliating defeat in the last local bodies elections. The Congress won the municipality with 26 wards, whereas the TDP could get only two wards and the BJP managed to win four in the 32-member Anakapalli municipality.

However, the MP has sanctioned about Rs 17 lakh for taking up water supply works under MPLADS in the municipal limits of Anakapalli, but those works are yet to be taken up.

Vexed with these developments, about a dozen Congress counsellors, led by the civic body chairman and Congress leader Konathala Jagan had gone to MP GantaSrinivasa Rao''s house in the city. They pleaded with him to take oath as a civic body member and support the development activities being taken up in the municipal limits. The embarrassed MP, however, is yet to react. Vanishing act

Many sarpanches and village secretaries have performed a vanishing act at the recently held gram sabhas throughout the district. These gram sabhas are held once in six months by the district administration as a mandatory exercise. Several villages in the district witnessed altercations, hurling of challenges and protests throughout the week at the gram sabhas.

Sarpanches and village secretaries had no reply when villagers poured out their grievances regarding lack of drinking water and erratic power supply. In several villages, many sarpanches did not turn up at the gram sabhas, while at some other places, they closed the proceedings abruptly, prompting protests from villagers.

The villagers of Rajupet village obstructed the proceedings when the upa sarpanch tried to conduct the grama sabha.

Several farmers demanded an assessment of the crop loss due to drought and sought compensation from the government. In fact, women in Totada village attended the gram sabha with empty pots in protest against the administration''s negligence towards repair of a drinking water pipeline.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",VISAKHAPATNAM
5,Decision on stalled disinvestment of HMT soon: Patil,"NEW DELHI: Heavy Industries Minister Balsaheb Vikhe Patil on Wednesday said the ministry would soon take a decision on the stalled disinvestment of subsidiaries Hindustan Machine Tools (HMT).

Stating that disinvestment of the subsidiaries of HMT had been stalled mainly on account of the recession, Patil told reporters, ""a decision will be taken within a month''s time"".

Asked if the decision to stall a disinvestment process already under way would not send wrong signals, Patil said, ""it is not a question of sending a wrong signal. One should not rush such processes. A proper assessment of the value has to be made and the unit must be sold at the right time to fetch the right price"".

State owned HMT had in July this year invited bids for offloading majority stake in a host of subsidiaries including HMT Machine Tools (HMT-MT).

The PSU had proposed to divest 74 per cent stake in four subsidiaries namely HMT Watches (HMTW), HMT Chinar Watches (HMT Chinar) and HMT Bearings (HMTB) and Ernst and Young had been appointed as global advisors for the deal.

Responding to queries regarding his stand on disinvestment, the minister said, ""it is upto the government to decide what is to be sold and when. However, the core sectors which includes areas like space, defence, and other areas of national security such as power must be retained in the public domain"".

Declining to comment on whether he considered oil sector as a core sector, Patil said he was not in favour of creation of a monopoly in any sector as ""vast competition gives consumer access to better prices"".

Asked if he had received a response from Prime Minister Atal Bihari Vajpayee to his letter suggesting revised guidelines for disinvestment, Patil said, ""the PM has encouraged a discussion"".

Patil said disinvestment should follow a three-pronged approach of disposing or selling of units which are already closed down or those which cannot be revived while those that can be revived should be considered for revival or restructuring.

While decision to disinvest rested with the government, the public route was favourable to the strategic sale route as it allowed greater accountability, he said, adding, another option was the creation of joint ventures or consortium both within the government and with the private sector. These options, he said should be taken up on a case by case basis.

Asked if the ministry had sought any additional budgetary support for PSUs which had been identified for revival, Patil said, ""the ministry is examining the issue and we will take a decision on a case by case basis"".

Of the 49 PSUs under the ministry, only seven PSUs are closed, 14 are making profits and 13 are making losses.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",NEW DELHI
6,Mamata calls govt austerity steps a publicity stunt,"KOLKATA: The austerity drive launched by the West Bengal government was a mere publicity stunt, claimed Trinamul Congress chief Mamata Banerjee in Kolkata on Tuesday. â€œMany such plans made in the past have come to a naught. Those who actually work do so quietly. They do not hanker for publicity,â€� she said. According to her, the CPM-led government should have announced that it would not be able to pay full bonus to the employees before the Assembly elections.

â€œBiman Bose has no following within his own party. Wherever he goes to address a rally before the elections, the CPM loses,â€� replied Mamata countering the Front chairmanâ€™s comments that West Bengal was better off as many states even failed to pay salaries. â€œThe bureaucrats are asked to take austerity measures.

What about the ministers? The chief ministerâ€™s train trip was a gim-mick. There were a few passengers in that train. The government is talking about austerity but spending lakhs on advertisements,â€� she claimed. Mamata further claimed that there were many honest and efficient bureaucrats in the state who were not being allowed to work. â€œWhat is all this talk about Central loan? If they required Rs 900 crore, the state government should have asked us to lobby for them. We could have got them double the amount,â€� she asserted.

Meanwhile, the Trinamul Congress may spring a surprise on Wednesday when both Mamata and dissident MP Ajit Panja share the dais at the inauguration of the Durga Puja at Santosh Mitra Square. Sources revealed that mayor Subrata Mukherjee was trying to bring about a rapprochement between the two before the panchayat polls. The Trinamul will launch its agitation against the stateâ€™s economic policies after the Pujas. A meeting at the Brigade would also be held on December 18.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",KOLKATA
7,Tight security after arrest of Bangladeshi national,"KOLKATA: Security was beefed up in vulnerable places here on Wednesday following arrest of Fazle Karim, a Bangladesh national, at Sealdah station. Karim was produced at Sealdah court during the day and remanded in police custody till October 23.

State police additional director general (CID) S.I.S. Ahmed said the arrest took place on Tuesday. Karim was coming from UP and reached Sealdah by the Jammu Tawi Express. â€œHis movements at station aroused suspicion the basis of which he was arrested,â€� Ahmed said. CID sources said, however, police had a tip-off based which sleuths of the special operation group had kept watch at the station. Police were clueless as to why Karim â€“ who hails from Chittagong â€“ had gone to UP.

They are probing whether he had links with a militant outfit. He was booked under the Foreignersâ€™ Act for travelling without valid documents. Fazle had gone to Muzaffarpur in Bihar a few times earlier to attend religious conventions. â€œWithin two days, we will requisition him interrogation while he is CID custody,â€� said Gaurav Dutta, DC (special branch) of Kolkata Police.

As part of the general alert, security has been beefed up at Sealdah station, said SRP (Sealdah) Gangeswar Singh. The police started frisking passengers there, albeit selectively. Surveillance was also intensified. Sniffer dogs were deployed at Sealdah and Howrah stations. Bomb detecting equipmentâ€� had also been placed at the disposal of the railway police the two stations.

Intelligence agencies said threat perception had increased after terrorist attacks on the American Cen-ter and the Akshardham temple. It was essential to step up vigil before Durga Puja. Security arrangements at Puja pandals have been upgraded and anti-sabotage checks will be conducted at big pandals. DC (headquarters) Sivaji Ghosh said, â€œWe will stay alert to react fast in case of an incident.â€� A man was arrested at a Zakaria Street guest house on Wednesday morning. Two Army maps and incriminating literature were recovered from the man who refused to disclose his identity.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",KOLKATA
8,Omar hopeful of forming govt in state,"SRINAGAR: National Conference Chief Ministerial candidate Omar Abdullah on Thursday said he was hopeful of forming next government in the state.

As the trends showed his party trailing in almost all the constituencies in Anatnag and Srinagar districts, Omar said it was too early to predict the outcome. These are trends and not the outcome.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",SRINAGAR
9,PDP prefers Mufti as CM in coalition govt,"NEW DELHI: Hinting at forming a coalition government with Congress in the event of a hung assembly, Peoples Democratic Party (PDP) on Thursday said the Chief Minister should preferably be from Kashmir valley and its preference would be party chief Mufti Mohammad Sayeed.

PDP vice president Muzaffar Baig said the best choice from the Congress and PDP should head the coalition government who should have expertise and background.

""We are not pushing for anything. We will explore the possibility of the Chief Minister through consultations,"" Baig said, adding but the person heading the government should have such an expertise and background.

Stating that there could be a dilemma on the issue of chief ministership, he said if the Congress gets majority from Jammu province, there could be a demand from there that the chief minister be from that region.

""We will appreciate that. But the ground realities have to be kept in mind as Kashmiris have aspirations and a Chief Minister from Kashmir valley can establish a rapport with militants for a dialogue,"" he said.

To a question, he said the Congress and PDP, an offshoot of the Congress, had convergence of views particularly on holding talks with separatists to resolve the Kashmir issue.

Congress President Sonia Gandhi made a very important policy statement during her address at a public meeting in Srinagar last month that the Kashmir issue should be resolved through negotiations, a view supported by the PDP, Baig said.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",NEW DELHI
