,title,text,location
0,"The govt is with you, Kharge tells nude parade victim","bellary\bangalore: home minister mallikarjun m kharge on thursday assured ""help and government's support"" to yerramma, a harijan woman who was paraded naked on sunday evening at vanenur village in the district. kharge told yerramma, now shifted to the vijayanagara institute of medical sciences hospital on account of safety: ``you needn't worry about the future. the government is with you.'' meanwhile, congress mp k.c. kondaiah told the times of india over telephone from bellary that he would suggest to the government to impose a social boycott of vanenur village for at least three months. ``all facilities such as power and water should be cut off to the entire village as all people there were a party to the outrage,'' he stated. kondaiah said he had apprised congress president sonia gandhi of the incident and she wanted that every kind of protection and help should be given to the victim and her family. in bangalore, chief minister s m krishna described the incident as a ``heinous crime and an act of barbarity''. ``the act is a blot on karnataka's image. it is unfortunate that the culprits have been let off on bail,'' he added. recounting the trauma before kharge, yerramma said: ``in no way did i abet or encourage the marriage between the boy and the girl (that triggered the incident). yet, i was stripped and paraded naked for two hours. i was dragged through the streets and thrashed.'' during the brief five-minute visit, kharge consoled her and handed over a cheque of rs 50,000. describing the incident as ""the most inhuman act"", kharge said the government will study the case on humanitarian grounds. ``with the help from the government, the victim should be able to start her life afresh.'' however, the government's primary task will remain tracking down the culprits and handing out ""stringent action"". kharge indicated that if the president's assent is accorded to the karnataka control of organised crime act passed recently by the karnataka government, those who perpetrate vanenur-like incidents would be tried under the act. the act seeks to empower the authorities to seize the property of culprits. on his arrival in bellary, dalit organisations gheraoed kharge and demanded externment of all the accused. the protesters criticised m.y. ghorpade, minister in charge of the district, for his failure to visit vanenur. members of the all-india mahila samskruthika sanghatane gheraoed the minister when he came out of the hospital and alleged that the government had failed to check aggression on harijans. kharge later visited vanenur village.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",bellary\bangalore
1,Youth Cong call to unseat NDA govt,"hyderabad: the repercus-sions over the release of the list of the congress executive committee were felt at the youth congress committee state-level meet held at the gandhi bhavan on friday. andhra pradesh congress com-mittee (apcc) president m satya-narayana rao was interrupted in his speech to the youth congress workers by supporters of former congress legislature party (clp) leader p janardhan reddy who ob-jected to their leader being made an executive member while he was a permanent invitee in his capacity as a former clp leader. the matter was resolved when rao made a phone call to aicc secretary daljit singh in new delhi and got an assurance to rectify the mistake. rao assured the youth congress workers that they would be given 70 per cent of the seats in future elections. all-india youth congress presi-dent r s surjewala, addressing the gathering, alleged that the chan-drababu naidu government was the most corrupt government in the country and that he should re-sign on moral grounds as he was in-volved in a number of scams. surje-wala demanded that prime minis-ter atal behari vajpayee should appear before a joint parliamen-tary committee to clear the allega-tions made against the involvement of the prime minister's office (pmo) and his foster son-in-law ranjan battacharya and finance minister yashwant sinha in the uti scam. giving a new acronym to uti (united thieves of india) he said an impartial probe into the scam was not possible unless all the accused were arrested. he added that around two crore investors were duped in the uti scam. congress legislature party leader y s rajashekara reddy praised the youth congress for fighting relentlessly against the in-justices of the telugu desam party. he gave a call to fight the undemo-cratic rule of the tdp in a peaceful and democratic way. senior congress leader g venkataswamy blamed the bjp for creating a storm on the bofors while not taking any action on its leaders who were involved in the tehelka scam. state youth congress president p sudhakar reddy said that the yc would not rest till the tdp and the nda governments were thrown out of power. the youth congress committee unanimously passed resolutions condemning the uti and krushi bank scams, the murder of con-gress workers, the yeleru scam and the failure of the government to come to the rescue of the drought affected people in the state. meanwhile, the first meeting of the newly constituted executive committee of the congress would be held on september 4 at the gandhi bhavan. in another press release issued here, the city congress panchayat raj abhiyan and nagara palika vibhag demanded the suspension of the reserve bank of india offi-cials involved in the krushi co-op-erative bank scam. vibhag chairman s panduranga rao in a letter to the union fi-nance minister yashwant sinha on friday said that the money should be recovered from the accused and given to the depositors. rao said that the government should initiate criminal proceedings against all the co-operative banks that were vio-lating the rbi norms.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",hyderabad
2,Sonia raises pitch for state elections,"new delhi: with four states headed for assembly elections, congress president sonia gandhi has urged party workers to go to the people and explain the shortcomings of the incumbent governments, particularly since there is overall disenchantment with the nda and growing goodwill for the congress. addressing congress mps at the customary session-end parliamentary party meeting on friday, ms gandhi also expressed deep disappointment at the government's response to the debates on the agra summit, saffronisation of education and the uti muddle. describing the monsoon session as active and lively'', ms gandhi said that the congress was seriously concerned with the way the government planned and conducted the agra summit. we were most disappointed with the response of the pm and the external affairs minister. it is clear to us that this government has no policy on jammu and kashmir, no programme to bring enduring peace to jammu and kashmir,'' she maintained. similarly, she said the government's reply on the issue of saffronisation of education was most unsatisfactory. she warned that the congress would continue its vigil on this front as it falls on us to resist it with all our might.'' the congress president also castigated the government for the poor health of the economy, pointing out that unemployment is mounting, industrial stagnation continuing unabated while investor confidence is at all-time low. referring specifically to the uti muddle, she said the state of india's largest mutual fund organisation has virtually been brought crashing down. ms gandhi also took objection to statements that ministers keep making that the economy is in doldrums because of the opposition is not cooperating with its. this, she said, is false as the economy is in bad shape because of the nda government's own policies and programmes. besides, she pointed out, the congress has always extended support whenever national interest has demanded it. ms gandhi urged mps to work hard for the coming state assembly polls, stating that not only should they explain the incumbent government's shortcomings but they must also place before them the congress party's plans and policies.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",new delhi
3,Modi left out of CM's all-party team,"patna: while chief minister rabri devi is scheduled to put forward her government's demand regarding special category state status for bihar at the national development council (ndc) meeting on september 1 in new delhi, she would also be heading an all-party delegation to meet prime minister vajpayee to demand special central assistance to tackle the flood and drought situation on the same day. however, the chief minister's plan to meet the pm on the issue of special central assistance has acquired a controversial hue, with leader of the opposition in the state assembly sushil kumar modi severely criticising her for not extending invitation to him to be the part of the delegation. he said an all-party meeting should have been to reach a consensus on the memorandum to be submitted to the pm. state bjp president nand kishore yadav said he had raised the issue with rjd president laloo prasad yadav during a conversation with him on telephone. he said rabri government's decision not to extend invitation to modi was shocking and was indicative of the lack basic courtesy. modi doubted chief minister's sincerity. he said she had sought time from the pm on september 1 fully aware that he would not be able to give much time to the delegation due to his preoccupation with the ndc meet. the state nda, in a letter to the cm on thursday, requested her to immediately convene an all-party meeting to reach a consensus on the memorandum to be submitted to vajpayee. it said that if the government was not able to convene an all-party meeting to discuss the memorandum then it should send its copies to all the parties to reach a consensus on it by incorporating their views in it. the relief and rehabilitation department, the nda maintained, had only requested the nda partners to nominate their representatives for the delegation. the signatories to the letter included nand kishore, pashupati kumar paras of the lok janshakti party, samata party spokesperson p k sinha and janata dal (u) general secretary laxmi sahu. meanwhile, the ndc sub-committee report on the issue of transfer of centrally sponsored schemes figures in the agenda of the ndc meeting. the cm would also submit a memorandum to the pm seeking early clearance of the rs 40,000-crore projects submitted by the state government to the centre. development commissioner s n biswas left for delhi on thursday to submit the draft approach paper on the 10th five year plan to the ndc for its consideration. (sachchidatoi@indiatimes.com)

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",patna
4,Maneka’s absence in LS embarrasses govt,"new delhi: social justice minister maneka gandhi's absence in the lok sabha when the chair called her to introduce a constitution amendment bill caused acute embarrassment to the government on friday. the moment it was clear that she was absent, opposition members were on their feet protesting. it's an important bill, it shows her indifference to the cause of sc/sts,'' congress chief whip p.r. das munshi shouted. raghuvans prasad singh (rjd) and ramjilal suman (bsp) joined the chorus wanting to know if the minister had sought the speaker's permission to be absent. as the opposition demand for an apology from the minister became more vociferous, home minister l.k. advani got up to regret ms gandhi's absence. i share the concern of the members, this is a lapse on the part of the government,'' he said suggesting that another minister seek the speaker's permission to present the bill. just when an unrelenting opposition resumed its protest demanding ms gandhi's apology, she walked in. regretting the delay she said, i apologise deeply,'' and introduced the bill for the constitution (scheduled castes) orders (amendment) bill.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",new delhi
5,CBI inspector alleges threat by Laloo lawyer,"patna: in a sensational statement before the court of the special judge, cbi (ahd), s k mishra, cbi inspector r k sinha, who had investigated the much-publicised disproportionate assets (da) case against former cm laloo prasad yadav, on friday charged the defence counsel, chittaranjan sinha, with threatening him over phone. the cbi official said that he had received two calls on his residential phone on wednesday and thursday. earlier, cbi counsel l r ansari on friday submitted a petition before the court saying that the investigating officer (io) of this case, cbi inspector sinha, was twice threatened over phone. sinha had informed senior cbi officers about it, he said. the cbi informed the senior sp, patna in writing about the incident but no action was taken by him, ansari said in his petition. later, sinha, during his deposition as a witness before the court in this case, confirmed the incident as mentioned by the cbi counsel in his petition. according to the petition, the io received the first call at his residence on wednesday in which the caller used derogatory words against the central investigating agency, saying cbi bhrashta hai (cbi is corrupt). the second call was made on thursday in which the caller identified himself as chittaranjan sinha who said, ""main chittaranjan sinha bol raha hoon, lalooji aapse baat karna chahte hain."" the call was received by sinha's wife who immediately banged the receiver. laloo yadav was present in the court during the proceedings. sinha's allegation came as music to the ears of laloo's arch political foes. senior bjp leader sushil kumar modi had already alleged that laloo and his followers were pressurising the witnesses in the case not to depose against the former cm. he had pointed out that as many as 17 witnesses had turned hostile in the case. the most glaring example was of a former cbi official r k dubey who did not turn up to depose before the court. it was a visibly worried rjd chief who returned to 1, anne marg from the cbi court. the timing of the allegation could not have come at a worse time. a hearing in the supreme court on the plea for transfer of fodder scam related cases to ranchi and the stay granted on a non-bailable arrest warrant issued by a ranchi court, is scheduled to be held on monday. laloo's lawyers denied the charges.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",patna
6,Women protest against mushrooming of bars in Vijayawada,"vijayawada: women in various parts of the city are up in arms against the indis-criminate opening of bars. though the agi-tation is being carried out in a subdued and silent manner, it is slowly gaining strength. from krishna lanka to ramakrishnapu-ram and ajit singh nagar, the agitation is fast spreading. leading the women are the two left par-ties, while the bjp is also extending sup-port in some areas like krishna lanka. the agitation first started at krishna lanka with the demand to revoke the li-cense of a wine shop opposite the fire sta-tion. since the wine shop is located in a thick residential locality, that too near a temple, the residents wanted it to be shifted. with indications that the wine shop owner was all set to convert it into a bar, the women started a relay hunger-strike in front of the shop. the strike entered the third day on fri-day even as the excise and prohibition de-partment officials remained indifferent. on friday, cpm activists, under the leader-ship of donepudi kasinath, staged a 'dhar-na' in front of the wine shop and ended it with a 'rasta-roko' on the national high-way-5. the temple at krishna lanka is not un-der the endowments department, and hence, there is no objection to the wine shop being located there, says a senior ex-cise official. in fact, local mla kota srinivasa rao had made several representations to the excise officials to replace the wine shop but to no avail. in ajit singh nagar locality too, the local people are unhappy about con-version of three wine shops into bars. they too began an agitation seeking re-vocation of bar licenses. the monthly liquor sales in the city have touched rs 12 crore after the opening of mini-bars. the liquor syndicate has, meanwhile, slashed the prices considerably to boost sales.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",vijayawada
7,Rajnath may announce quota policy before dissolving UP House,"new delhi: with the threat of mlas of the samajwadi party and congress resigning en masse towards the end of october — when the uttar pradesh assembly completes its five-year tenure — hanging over the state ministry's head, chief minister rajnath singh is seriously considering calling an emergency session of the assembly next month, bjp sources said here on thusrady. what is being proposed is that he should announce his new reservation policy, and then dissolve the assembly. rajnath singh is arriving in new delhi on friday to meet the pm and discuss when to hold the state polls. the question then is: can singh then remain caretaker chief minister till early next year or will this mean an election some time in november? bjp sources say that while the party would prefer to have elections next year, it is mentally prepared to go to the polls this year. hence, the frenetic activity with several informal meetings even in the capital, with the prime minister, home minister l.k. advani, party president jana krishnamurthy and former president kushabhau thakre involved in these discussions. the pm and the home minister have also visited lucknow recently on two successive weekends. indeed, senior leaders mr krishnamurthy, mr thakre, vice president kailashpati mishra, state chief chief kalraj mishra, party general secretaries sunil shastri and narendra mody are personally undertaking a constituency-wise analysis of up. the exercise covering all 403 assembly units will be over by the end of september. during this exercise, not only will feedback from party workers be taken and organisational problems identified but party programmes will also be drawn up till end-october for the state. bjp office-bearers are meeting in jodhpur on september 13, where the main subject will be up, and the bjp yuva morcha will be holding a major convention in agra in early october. if organisationally, the entire party machinery is being geared up — with even mps from other states being asked by the pm to put their weight behind the efforts in up — rajnath singh himself has been busy. he is hammering out the new reservation policy which is aimed at the lower end of the obcs and the scs, as it contemplates dividing the obc and the sc quota into the more and less privileged sections. singh is also hiking the salaries of school teachers. this is significant as the primary school teachers are both polling agents and opinion makers at the grassroot level. the dumping of energy minister naresh agrawal and holding him responsible for the abysmal electricity situation in the state is expected to brighten up the party's image.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",new delhi
8,Use of lethal police force to control riots questioned,"ahmedabad: the riots witnessed in the city over the last one week have thrown up one startling statistic. two persons have died and both to police bullets. the police would lead one to believe that the toll would have been much higher had it not opened fire - to kill. but while the wisdom of the police to open lethal firing , without anybody having been killed in mob violence, is debatable , even the law enforcing agencies are pondering over methods of crowd control with minimum loss of life. indeed, sources say the government has decided to adopt ""use of equipment with less lethal force"" to control mobs but nobody is yet sure when the plan would be approved. even on thursday, a group of muslims met the home minister , emphasising that on both occasions in the last week that the police opened fire , the results had been fatal. a few months back , the home ministry decided to prepare a report, based on studies conducted on riot control techniques used worldwide, where minimum force is applied to control violent mobs. senior ips officials have been entrusted with the job of conducting studies of techniques engaged in the west countries to ""incapacitate and intimidate"" violent football fans. the officials preparing the report are going through various non-fatal options available.apart from tear gas shells (cn gas shells), there are other catagories like dn gas shells which cause skin irritation and nausea. use of shock batons are also being explored which invalids violent agitators for about half an hour . ""at the moment we are using 12000 volt shock battons which senior officials have, its use in the force is also being explored"" , said an official. city police commissioner p c pande does not really agree that the use of less lethal force could be as effective. pande says ""when two groups are clashing with an intent of killing each other police cannot be non-lethal or even less lethal ."" the group preparing the report is contemplating on the use of mascot 410 rifles which are similar to 303 but have a smooth bore. in 303 due to groves in the bore the bullets move out at a speed which can pierce through 7 people standing in a queue.the use of water cannons is also being dealt in the report. the city police has one water cannon cart , the use of which is restricted given its size.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",ahmedabad
9,Gujarat Govt fears violence could spread,"ahmedabad: there is something more sinister about the communal violence that the city has witnessed over the past week than what the bjp government is letting on as of now. but with two persons killed in police firing and the culmination of ganesh festivities scheduled on saturday, the administration is all geared up for an escalation and a possible spread of violence. ``we are taking every precaution, not just in ahmedabad but also in vadodara and surat,'' additional chief secretary (home) v.v.r. subba rao said on thursday. he, however, said there was ``no visible pattern'' behind the communal trouble witnessed in ahmedabad so far and that the two flare-ups in dariapur last week and shahpur on wednesday night were ``not inter-connected''. officials said security in ahmedabad and some other centres had been tightened and friday could be a crucial indicator of things to come in the next few weeks. the authorities at present seem rather confused about the motive behind the low-intensity violence that is taking place in ahmedabad and believe it has the potential to spread to other areas and even flare up. surat is considered particularly sensitive as eight persons were killed in police firing during idol immersion two years ago. a massive bandobast has, therefore, been made for the ganesh immersion there. while a delegation of muslims led by congressmen met minister of state for home haren pandya on thursday, protesting against lethal police firing during the clashes, the officials felt the leadership of the minority community was no longer in the hands of the main opposition party. ``this is a hypothesis which has been given to us by the intelligence agencies and we would like the government to interact with a wider representation of the community,'' subba rao said. the government is aware that new organisations like the students islamic movement of india (simi), ahmedabad muslim youth association, lok jantantrik party, bahujan samaj party, samajwadi party and others are trying to make their presence felt in the politics of gujarat which has remained bi-polar so far. however, the government believes that the current spell of violence may not be related to the coming byelections to sabarkantha and sabarmati because there is not much of a muslim votebank in these two constituencies. the bjp government is, in fact, walking a thin line because even outfits like the bajrang dal and the vishwa hindu parishad are not happy with the police handling of the communal situation. president of vhp's karnavati (ahmedabad) unit p.c. patel says: ``we will not tolerate any targeting of our cadres by the police under pressure from the minority community leaders.''

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",ahmedabad
