,title,text,location
0,BSP rally failed to address grievances of people,"LUCKNOW: Big as BSPâ€™s dhikkar rally may have been, bigger were the problems which thousands brought to the rally on Saturday.

Village folks, nursing hopes of getting some redressal, came with their problems written on pieces of papers. They were probably told to do so, because otherwise so many would not have come with it in the first place. Perhaps, they thought, this was the opportune moment to plcae their problems before their leader Mayawati. But little did they know what exactly was to happen to their applications.

Rajmani is a diehard Bahujan Samaja Party (BSP) supporter. He came all the way from his Ahungikalan village hut in Haliya police circle of Lalganj Tehsil in Mirzapur. He learnt that the chief minister could be told about his plight and get help in return.

His plight; earning 2 kg of foodgrain in exchange for a dayâ€™s labour from a money-lender from whom he had taken loan for his daughterâ€™s marriage. He needs money and there is no way he can get it considering the manner in which he ekes out a living. He sought Adharniya Mukhya Mantri Jiâ€™s attention towards his plight and that of the others in his community in the village. He handed over a handwitten application to the authorities apparently with a hope, that â€œsomeoneâ€� would listen to him.

But on Sunday morning, his application was found lying among a heap of other over 20,000 similar applications.

The state government, at the instance of the CM, had made arrangements to collect applications from rallyist at the Ambedkar sthal. On the orders of the chief secretary, the district magistrate Lucknow Navneet Sehgal was designated to collect the apllications and hand them over to the officers of the CMâ€™s office and representatives of Transport Minister Naseemuddin Siddiqui who was also incharge of organising the rally. As per the Chief Secretaryâ€™s order, each and every application received was to be replied.

When contacted by Times News Network (TNN) Sehgal said that he had collected thousands of applications from the rallyist. â€œAfter the rally was over, these applications were tied in stacks and a jeep load of them were handed over to the officers of the CMâ€™s office and that of the Transport Minister,â€� Sehgal said. â€œAll the applications which I had collected are very much there safe and intact,â€� Sehgal said feigning ignorance about those recovered from the rally site.

â€œSome others may have also collected the applications, which they left behind after the rally was over. Or, the applications may have been swept from all over the venue on Sunday morning. These may have been thrown by the rallyists themselves, â€œ he said.

Whatever the truth is, one thing is clear that the near-20000 applications indicate that the rallysts came thinking Mayawati would help them. Right from installation of handpumps, waving off petty personal loans, to any sort of help for the marriage of their daughter, everythign was there. Some were even recommended by their local BSP leaders and MLAs.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",LUCKNOW
1,Civil aviation a victim of govt apathy,"PATNA: Civil aviation in Bihar is in a shambles due to ad-hocism, aging planes, a number of posts of pilots remaining vacant and aging maintenance engineers being given extension time and again.

The Bihar Flying Institute (BFI) has virtually become defunct ever since its acting chief instructor pilot N K Singh was jailed and suspended on the charge of theft of an aircraft part from the Jamshedpur flying club.

â€œAfter spending Rs 10 lakh each to get the requisite 250 hours of flying experience for a commercial pilotâ€™s licence, about 30 BFI students do not know what to do with their licences as there are no jobs around,â€� stated a senior state civil aviation directorate official. Earlier, the Bihar government had three planes and two choppers. One of the planes was given to Jharkhand.

Director-cum-secretary of the state civil aviation department and chief government pilot Avinash Kumar Sinha is scheduled to retire within two months. But like the three maintenance engineers, Sinha is also expected to get extension of service for â€œtechnical reasonsâ€�.

â€œV S Dubey in his capacity as finance commissioner had objected to the repeated extension granted to engineers and remarked that the Bihar government should take initiative to replace the retiring technical staff by advertising for fresh recruits. But whenever such advertisements are issued, the appointment criteria are made so stringent that no applications are received, and this ensures that the old order continues,â€� stated an official of the department, adding that the post of additional director has deliberately been kept vacant for the last five years.

Department officials say so poor is the perception of the intricacies of civil aviation that when a pilot belly-landed his aircraft with a political leader on board, he was given an appreciation letter along with a cash award of Rs 10,000 when he should have been punished for making a technical error while landing.

The BFI, once regarded as one of the best institutes of its kind in the country, is suffering from ad-hocism and lack of discipline. Established as the Bihar Flying Club in 1949, it used to train Royal Air Force cadets. It was taken over by the Bihar government in 1974 and brought directly under the chief minister in 1999. Students of this institute complain that due to the â€œarbitrary way of functioning of BFI officialsâ€� some of them are stuck with the 30-month course for six to seven years.

In 1999, Captain Sachindra Choudhary, an assistant pilot instructor of the institute, wrote a long letter to the DGCA highlighting a series of alleged omission and commission in the BFI.

The same year Choudhary and a student were killed in Patna as their plane crashed. For a long time, BFI students did not have planes to fly.

The Bihar government purchased four new planes for the institute from a company which had offered to send its trainers for giving training to BFI pilots.

Instead a senior official of the department went abroad to take the training.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",PATNA
2,Naidu not to brook any opposition to govt plans,"VIJAYAWADA: Chief minister N Chandrababu Naidu has warned the Telugu Desam Party leaders here not to create impediments in the implementation of the Vijayawada Development Plan.

Talking to The Times of India during his visit to Guntur on Saturday, Naidu asserted that stern action would be taken against any leader, irrespective of his stature, if he opposed the governmentâ€™s decisions.

The chief minister was particularly harsh on agriculture minister Vadde Sobhanadreeswara Rao, Vijayawada MP Gadde Ramamohan Rao and Kankipadu MLA Yelamanchili Nageswara Rao who have been opposing the VGTM-UDAs mega township project at Nunna and the Eluru Road expansion work in the city.

â€œI understand that there are some problems at the local level on various civic issues. But the party leaders can take them up with the government or the high command. If they go public with their opposition of government decisions, we will act very stubbornly,â€� Naidu asserted.

Questioned about city mayor P Anuradhaâ€™s threat to resign from her post over her growing differences with the local party leaders, the TDP president said that senior party leaders have been asked to act in close co-ordination and resolve all issues.

The question of mayorâ€™s resignation does not arise, Naidu observed. About the party leadersâ€™ opposition to the policy initiatives of the government on various civic issues, Naidu said: â€œWhen we undertake some reforms, there will obviously be some problems. But things will stabilise in time. Our policies are very clear and the reforms will not stop come what may. I will not tolerate anyone who tries to block the reforms process.""

Naidu said that he had obtained a report on the anti-party activities of the Telugu Desam Party leaders here and asserted that he would take appropriate action at the earliest to put things on track.

Questioned about the issuing of Government Orders on various civic issuesoverruling the Council resolutions, Naidu pointed out: â€œShould the government remain a mute spectator if the Council adopts any resolution that is against public interest? The Council should take decisions that are in the interest of the citizens and not pursue their vested interests. The Council should take decisions in tune with government policies.â€�

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",VIJAYAWADA
3,Tight security for third phase of J&K polls,"SRINAGAR: Tight security arrangements have been made for the smooth conduct of the third phase of Jammu and Kashmir polls in the 27 Assembly constituencies on October 1 with vigil being maintained in the state in the event of escalated violence in Pulwama and Anantnag districts.

""All necessary security arrangements have been completed and counter-terrorist groups have been deployed to thwart any attempt of militants to intimidiate voters,"" Director General of state police A K Suri said here.

Anantnag and Pulwama districts saw a sudden spurt of violence with four assassination bids on state Tourism Minister Sakina Itoo and attack on Nationalist Congress party candidate from Devsar Assembly constituency Khaleeda Mushtaq.

Asked whether there were any specific militant intercepts suggesting disruption of polls, Suri said ""there has been no specific interecpts but we are leaving nothing to chance and have attempted to make a fool proof arrangements.""

On the role of Army troops in ensuring security, he said the troops will have maintain an area domination but will have nothing to do with the poll security.

To a question whether the army was being deployed for the fourth phase of polls in Doda district as reported by a section of media, the state police chief said these reports are totally baseless and the army will only have area domination and sanitisation of the area but will do nothing with the poll security.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",SRINAGAR
4,Two ISI agents arrested in Kanpur,"KANPUR: Police on Monday claimed to have arrested two ISI agents from Bans Mandi area here and seized some defence-related documents from their possession.

The Special Task Force from Lucknow arrested hosiery trader Zeeshan Ali and his servant Irfan on Sunday from the former''s residence, police said. The duo were taken to an unknown place for interrogation, they added.

A vigil was being maintained on the activities of the hoisery owner after his return from Pakistan recently, police said.

According to unconfirmed reports, military intelligence personnel were also interrogating the arrested persons.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",KANPUR
5,Naxals blast government guest house,"HYDERABAD: Naxalites of banned People''s War Group have blasted a government guest house in Mahabubnagar district of Andhra Pradesh, police said on Monday.

About 10 naxals, including two women of Achampet dalam, came to the Forest department guest house on Hyderabad-Srisailam road last night and blasted it using detonators, they said.

However, there were no casualities, they added.

The guest house was half a kilometre away from Eagalapenta police station which was inaugurated recently. After the blast, the naxals also hurled a grenade, police added.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",HYDERABAD
6,Militants attack NC minister's carcade,"SRINAGAR: Stepping up attacks on the eve of third phase of polling, militants made an abortive bid on the life of a National Conference minister and fired on a polling booth even as separate militancy related violence claimed 11 lives and left seven injured in Jammu and Kashmir since Sunday night, a police spokesman said Monday.

Militants opened fire on the carcade of Food and Supplies Minister B A Nengroo, an NC candidate from Pulwama, at Kailen village of the district on Sunday night, he said.

Nengroo escaped unhurt as the security guards accompanying him retaliated forcing the militants to flee.

Militants also attacked a polling station at Pampore in Pulwama district injuring four persons, including a polling officer and a CRPF personnel.

Two Army personnel were killed when an improvised explosive device they were neutralising exploded at Watlab in Sopore area of Baramulla district.

A security officer was killed when militants attacked a search party at Mohra Bachai in Surankote area of Poonch district.

In separate encounters, two militants were killed at a forward post in Machil sector of Kupwara, a militant identified as Irshad Ahmad Bhat at Manglora in Baramulla, three others including two foreign mercenaries at Kundwagi in Doda district and a Pakistani Obidia of the Lashkar-e-Taiba at Palma Nagrot in Rajouri district, the spokesman said.

Militants shot dead a civilian Ghulam Qadir Naik in his house at Banihal area of Doda district.

Two persons were injured when militants lobbed a grenade at a security vehicle at Awantipora in Pulwama, the spokesman said.

The sources said that militants opened fire on security forces manning a polling booth at Satoora in Tral area of Pulwama district around 9.45 am on Monday. Security forces retaliated but no was injured in the gunfight.

An improvised explosive device was detected by security forces at a polling booth at Narpora in Kokernag area of Anantnag district around 9.40 am, which was later defused by the experts, the sources said.

The sources said that security forces also neutralised an IED planted by militants at Larimarg-Yaripora in Anantnag on Monday morning.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",SRINAGAR
7,George reviews security in J&K ahead of Tuesday's polls,"JAMMU: On the eve of the third round of polling in Jammu and Kashmir, Defence Minister George Fernandes on Monday held extensive discussions with top military and security officials of the state here on ways to ensure violence free voting.

Fernandes, who flew to Jammu and Doda districts, reviewed the security situation in these areas which have been labelled as extra sensitive by the Election Commission in view of presence of large number of foreign mercenaries.

The defence minister chaired a high-level meeting attended by the Northern Army Commander, Corps Commander, senior police and paramilitary officers and directed that extra precautions should be taken in the worst affected Mahore region of Udhampur district and Rambhan and Doda regions.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",JAMMU
8,2 arhtiyas held for forcing farmer to kill himself,"BATHINDA: The Bathinda police has booked two grain commission agents of Rama Mandi for allegedly forcing a farmer of Chathe Wala village to commit suicide.

The farmer, Jagroop Singh (40), ended his life by consuming pesticide on May, 3 2002 after he was allegedly fleeced by the commission agents Bhola Ram andAshok Kumar of Rama Mandi.

The police registered a case under Section 306/34 of the Indian Penal Code (IPC) against the accused at Kot Fatta police station on Saturday.

The farmerâ€™s suicide had stirred a controversy at that time and the police had instituted an enquiry into the incident after the Bhartiya Kisan Union (BKU) (Ekta) pressed for the registration of a case against the commission agents.

During investigation it was found the deceased owned only four acres of land and was reeling under heavy debt.

In a suicide note that was recovered from his pocket, Jagroop Singh had urged that his children be saved from the commission agents.

Earlier the police had suspicions on the bonafides of the suicide note but after verification of the signatures on the suicide note, the police registered a case against the accused commission agents.

Jeet Singh (70), the father of the deceased farmer had alleged the commission agent were harassing his son for long time and he was frustrated after he was not paid for the crop he sold to the commission agents.

The accused allegedly forced Jagroop Singh to sign a pronote in lieu of the crop sold.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",BATHINDA
9,NDA govt being unjust to farmers: Bajwa,"KAHNUWAN, Pathankot: The standoff between the farmers and the Centre is creating a situation of economic unrest in the state, said PWD minister Partap Singh Bajwa, who was on a stone-laying spree in the area on Monday.

The minister said, â€˜â€˜The NDA government at the Centre has been unjust with the farmers of Punjab by not enhancing the Minimum Support Price (MSP) of paddy. The NDA government wants to create a situation of economic unrest in Punjab. It would not be surprising if tomorrow, the situation in the state is similar to that in Kashmir.

""First the drought, then the delay in announcing the date of procurement followed by the announcement of an unexpected MSP, as recommended by Captain Saheb (Amarinder Singh), will take its toll.

""The anti-Punjab farmer stance of the Vajpayee government smacks of petty politics since there is a Congress government in the state.â€™â€™ He addressed farmers at several places in Kahnuwan constituency.

Bajwa added that the BJP leadership at the Centre was in cahoots with former chief minister Parkash Singh Badal.

The MSP was not hiked despite the chief ministerâ€™s sit-in in front of Prime Minister â€˜s official residence, only to embarrass the Congress government.

Bajwa also said that he was unhappy that the Centre had reduced the cess on paddy, which went into the stateâ€™s kitty, from 11.5 per cent to four per cent.

This despite Punjab contributing more than 52 per cent of its paddy to the central kitty, he added. In the event of the reduction, the Punjab government could lose nearly Rs 1000 crore, Bajwa told mediapersons.

â€˜â€˜When we met the PM recently at his office in Delhi, the reduction of cess did not figure at all in the deliberations. It was later added in the minutes of the meeting,â€™â€™ said Bajwa.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram","KAHNUWAN, Pathankot"
