,title,text,location
0,Group protests against number of public holidays,"MUMBAI: The Citizensâ€™ Organisation for Public Opinion (COPO) plans to file a public interest litigation (PIL) if the government does not reduce the number of public holidays by July 31, said Sanjeev Kanchan, the organisationâ€™s president.

â€œThe national exchequer loses Rs 1,000 crores per day during each public holiday,â€™â€™ he told a crowd that had gathered at Azad Maidan to protest against the number of public holidays for government employees. Government and semi-government offices work for only 183 days every year, he claimed.

â€œCurtail the number of public holidays,â€™â€™ the demonstrators chanted. Mr Kanchan remarked that India would get medals in an Olympic event for the highest number of holidays in a year.

Government offices did not work for 30 days between March and May, he said. â€œIt is imperative that the Central and state governments scrap holidays for the birthdays and death anniversaries of political and religious leaders,â€™â€™ he demanded.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",MUMBAI
1,Where are we heading with no trucks?,"BANGALORE: Furniture supplies: Not moving. Consumer goods: Not moving. Alcoholic beverages: Not moving. Car spare parts: Not moving. Two wheelers supplies: Not moving. Electrical goods: Not moving.

Export garments: Not moving. There is hardly a section of the industry that has not been hit by the truckersâ€™ strike. Surviving mainly on old stocks acquired before the truckers strike, industries have now reached a panic period. Old stocks are almost completely depleted and new stocks have not yet arrived. Worry is rising about customer satisfaction, finances and goods being damaged midway where trucks have been stopped. Mandovi Motors, senior General Manager-operations, B V Balakrishna admits that transportation is the backbone of the Indian automobile industry.

â€˜â€˜Manufacturers of spare parts, automobile services, dealers, production people, they are all being badly affected,â€™â€™ he said. Truck trailers are the main mode of transport for 90 per cent of cars reaching their destinations. The loss to the industry is the inability to supply a vehicle in time to a customer. Another problem comes with new demands. â€˜â€˜We get new requirements as per colour, size, accessory specification and we are unable to meet them now,â€™â€™ adds Balakrishna. As a result, 20 per cent of automobile customers have suffered. â€˜â€˜Our old stocks have been depleted. From Monday onwards, we have faced trouble with 6 orders pending.

Spare parts supply will be affected after a week,â€™â€™ a TVS Suzuki dealers, Galaxy Motors manager, Pradeep Singh said. The liquor industry is troubled too. United Breweries has experienced a 50 per cent drop in offtake and mainly affected is the dispatching of goods from distilleries. Within five days, there will be a shortage in primary stocks at the wholesale and retail fronts.

A serious disruption in production will follow and labour will be left to do only housekeeping jobs. â€˜â€˜About 3 million cases are dispatched per month. The peak of supply is usually in the last two weeks of April and the hit in despatches will affect production and consumption material supplies,â€™â€™ UB groupâ€™s, president-spirits division, Vijay Rekhi said. The result will be a loss of two million cases if the strike is not called off. For UB, badly hit areas include Maharashtra, Orissa, Andhra Pradesh, Kerala and Punjab where truckersâ€™ associations are strong.

With roughly 7 million cases of alcoholic beverages sold per month, two third of the governmentâ€™s excise collections will be affected. The figures in the garment exports and electrical goods manufacturing industries are as depressing. With supplies coming from UP and Western India, Bajaj Electricals is suffering as their trucks have been stopped at check-posts.

About 45 per cent of the up-country supply market in Karnataka (Tumkur and Kolar) has been affected. â€˜â€˜For the last two days, tempos also have refused to take stocks,â€™â€™ Bajaj Electricals Limited, area manager-lighting division, Srinivasan A said. Finished goods and raw materials have been affected in the garment exports industry.



FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",BANGALORE
2,Height rules in these water parks!,"MANGALORE: As a general rule, children below three years of age are allowed free entry into amusement parks, theatres and even government buses. But water parks in India are an exception, where height is the criteria. The first amusement-cum-water-park, under the name Manasa, at Pilikula Nisarga Dhama, also follows the ''height rule''.

As per the rule, children below three feet are allowed free entry and those between 3 and 4.6 feet are charged more than half the entry fee applicable for adults. Siddharth, manager, says they are following the guidelines laid by the Water Parks Association of India and did not know the rationale behind it. Ashwath from GRS Fantasy Park, Mysore, has a plausible explanation. ""There is always a chance that parents would fib about the correct age of the children. Hence, the method"".

He said as they cannot force the people to carry birth certificates of their children, they had taken recourse to the height rule. Enquiries with water parks like Polo Amusement Park, Oysters, Wet & Wild, all near Delhi, Suraj Water Park and Essel World near Mumbai,Water Kingdom, Nishiland and Neeladri Amusement Park, confirmed it. These parks had stipulated a height of 3.3 feet for children to be allowed free entry.

Dr Santosh Soans, paediatrician, says children are 38-40 inches tall at the age of three. The business interests may be prime reason for keeping the height at three feet, he felt. Siddharth says they do not take the height rule that seriously and relax it a bit, looking at the situation.

As for the Manasa Park, though it opened with much fanfare in January, some facilities are still found wanting in the change rooms. The floor, which does not have anti-skid tiles, is slippery. The change rooms do not have hooks or shelves to help a person change clothes. Siddharth said none had complained about it.

However, he would look into it. On keeping open after 6 pm on week days, he said they could not keep water slides open after dark as per a Supreme Court order. However, pools can be kept open till 8 pm. Manasa has completed the first phase of work. The second phase will include lazy river slide, wave pools and go-karting, while the third phase will incorporate giant wheel, Tora Tora and other amusements. Ravi Posavanike The pool and the slides at Manasa Water Park.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",MANGALORE
3,"An incubator for hatching snake eggs, naturally","MANGALORE: Snakes have been Dr Ravindranath Aithal''s object of affection and study for the last 15 years. It is this interest in this slithering reptile that has made him develop a device to protect their eggs. Herpetologist Aithal''s device, an incubator, also helps snakes hatch eggs, naturally.

According to him, the incubator serves the purpose of maintaining constant temperature and humidity. It is a large wooden box with three sides covered with a thin wire mesh and the fourth side with glass pane. The bottom is covered with sand up to 2 inches, which form the basal substrate above which dry, clean hay is spread.

The clutch that remains as a clump (bound by a glue like secretion during egg laying) is placed centrally, flanked by shallow earthen bowls filled with water. The set-up is covered with more hay and placed in a dark corner till the eggs hatch. The mesh provides the much-needed air circulation that maintains the cozy environment till the eggs hatch. They can be constantly monitored through the glass pane.

Dr Aithal, who hails from Puttur, said the idea struck him when his friend, Balram Bhat of Udupi, came up with a clutch of 15 eggs. Both these friends found it necessary to save the eggs and help them hatch. These eggs were laid by a python. It was rare to find python eggs in urban areas and as they are rich in protein sources, any predator could feast on them. Dr Aithal says every year, he saves 100-200 such eggs and when hatched, he releases the young ones in their rightful habitat in the western ghats.

He has carried on this exercise for not less than 10 years. But championing such a cause has not been easy as the local people were apprehensive about their safety as his house, called ''Bana'' (thick grove that acts as a natural habitat to snakes), plays host to 23 species of snakes comprising both venomous and harmless varieties.

There were also wounded king cobras, albino cobras and boas. Dr Aithal says due to rapid deforestation and habitat destruction, snakes have been forced to leave their safe havens and venture into the close by areas and risk death on being discovered. He has successfully raised various local varieties of snakes from the blind thread worms to egg laying pythons, viviparous vipers and ovoviparous boas, among others.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",MANGALORE
4,Man arrested in forgery case,"MUMBAI: The crime branch recently arrested a 33-yearold man wanted by the CBI for allegedly cheating several people of Rs 2 crore by forging demand drafts.

The man, Manish Parekh, was arrested near Bapat junction in Borivli recently by a team comprising senior inspector Vashistha Andhale and assistant inspector Sunil Ghosalkar.

The CBI on March 17 had published a photograph of the accused man in some local newspapers and announced a reward of Rs 10,000 for him. Acting on tip-off, the policemen laid trap near Bapat junction. Parekh has been handed over to the CBI for further interrogations.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",MUMBAI
5,Police open fire on protestors,"BHUJ: One person was injured when police fired at supporters of the ongoing transport strike, who had attacked a convoy of trucks which defied the strike call at Gandhidham, at around 7 pm on Monday. The protesters burnt a truck and injured about 12 persons in stone-throwing.

Police inspector R A Munshi of the Gandhidham police station said, ""We had to lathi-charge the protesters and lob tear-gas shells to prevent the situation from going out of control.""

About 400 trucks, associated with the Gandhidham Timber Association and the Gandhidham Salt Manufacturing Association, were carrying salt and timber from Kandla Port where they were stationed since the transport strike started. These truckers were defying the strike call as they had to pay heavy demurrage at the port.

Panic spread in Kandla and Gandhidham as the incident occurred at a public place. Kutch SP Subhash Trivedi rushed to Gandhidham after being informed about the incident. He told TNN that the situation was under control.



FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",BHUJ
6,Car sales get stuck due to jammed trucks,"AHMEDABAD/VADODARA: If you were planning to buy your dream car this April, you may have to wait a while before getting behind the wheel. At least, till the truckers decide to get behind theirs.

The prolonged truckers strike has the automobile industry in dire straits as manufacturing units come to a grinding halt for want of raw materials and dealerships running out of stock. One of the most affected is Maruti Udyog with most of its dealerships exhausting models like Wagon-R, Esteem and M-800 Delux variants.

With not a single car carrier landing in the city in the past 10 days, Maruti dealers here are putting their heads together to work out an alternative - transport cars through rail rakes, an industry source said.

""We maintain a 15-day inventory, but without supply our stocks are down to 50 per cent. We are turning away customers for Wagon-R, Esteem and M-800 AC cars because we have no stock. In fact, I am holding 35-40 bookings for these models,"" Ravi Suri, general manager, Cargo Motors said.

The strike has played spoilsport for Fiat too, which launched its Palio diesel variant in March. ""Customers are threatening cancellations of Palio-diesel as deliveries were promised for April. We have 40 bookings but the strike hit even before a single new car could reach us. Stock of the petrol version too is down to 10 per cent,"" said Sanket Shah, sales manager, Tej Motors.

Sales of Mahindra''s much sought after Scorpio too have been hit. ""We have bookings for 10 Scorpios in Vadodara, but can''t because of the lack of stock,"" said a Mahindra dealer.

According to Sebastin Rathael, manager (sales), Amin Ford, Vadodara: ""We have orders for half a dozen cars but we are out of stock.""

V

adodara''s LMP Motors senior manager (marketing) S Rehman too is facing customers'' ire with twenty of them waiting for their Tata Indicas to arrive.

The situation is no different for two-wheeler dealers. ""We are down to 5 per cent of inventory. We maintain a 15-day stock but have hardly any left as the last stock arrived on April 7,"" Tejas Patel, director, Tej Auto said.

Vadodara-based Amin Automobiles is finding it difficult to cater to the demand for Bajaj motorcycles. ""The problem is acute as demand for Pulsar is high,"" said sales manager Shiva Patel.

For Ahmedabad-based Bajaj dealer Amin Automobiles, Niki Ford, Sharma Hyundai and LanDmark Honda, who stocked up in anticipation of the strike, inventory is fast depleting and high interest costs adding up.

""Though we had stocked up before the strike, it has jacked up our inventory cost as the interest burden is high,"" pointed out Garima Misra, CEO, Landmark Honda. ""It means a longer delay for customers and dealers are losing out on immediate sales as they may not have a particular colour or model that a customer wants,"" she added.

Agreed Hemant Karshalia, sales manager, Sharma Hyundai, whose stocks will last another 10 days: ""Though Santro and Accent availability is not a problem, some colours are not available.""

""We have a stock of 500 vehicles but if the strike continues another week we will face a shortage,"" admitted, KK Kapoor, general manager, Ahmedabad''s Amin Automobiles.

Cautioned Nikesh Gandhi of Niki Ford: ""With stocks down to 50 per cent, we need the strike to open within the next 3-4 days or things will start getting difficult especially if dealers start running low on spares.""



FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",AHMEDABAD/VADODARA
7,State govt holds talks with truckers,"AHMEDABAD: Even as the nation-wide indefinite strike by the transporters entered the second week, leaders of the Akhil Gujarat Truck Transport Association have assured the state government that truck operators will continue to help maintain the supply of essential goods in Gujarat.

Association president Nandlal Thapar told TNN that minister of state for home and transport Amit Shah and senior officials of the transport department had a meeting with the office-bearers of the association to persuade them to withdraw the strike in the larger interests of the trade and industry. The association leaders conveyed to the minister that that was not possible since the call for the strike was issued by their national body, and it was upto the All-India Transport Congress to decide on the issue.

Thapar said the action committee meeting of the state association would be held shortly to take stock of the situation in Gujarat. However, the association extended full support to the state government in the matter of supply of essential goods.



FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",AHMEDABAD
8,Stepbrother arrested for kid’s murder,"PUNE: The murder of 5-yearold Akshay Vitkar, who was reported missing on Thursday has come to light with the arrest of his 22-year-old stepbrother, Amit, and one Kedar Shinde, 19, both residents of Wadarwadi.

It may be recalled that the missing boyâ€™s mother, Kajal, 26, a resident of Kivale village near Dehu, was found murdered at her residence on Thursday.

Her husband,Ashok, 45, who works as a driver with the zilla parishad, had expressed suspicion about Amit â€” his son from his first wife. Amit was reportedly enraged about his fatherâ€™s second marriage.

According to the DehuRoad police, they took Amit, who works as a delivery boy with a courier firm, into custody. During interrogation, Amit confessed to the murder of Kajal and Akshay.

According to inspector M.R. Chalke of the Dehu road police station, Amit told the police that he initially did not intend to kill Akshay. Amit confessed that he had quarrels with his father, which led to the murder.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",PUNE
9,Prices of commodities shooting up in Pune,"PUNE: The indefinite nation-wide strike of transporters has started taking its toll on the grocery market in the city, with prices of coconuts, dry coconut and edible oil registering an increase. Market sources say prices may shoot up further if the strike is not withdrawn in the next two days.

Speaking to TNN on Monday, Mohan Oswal, president of the Poona Merchants Chamber, said prices of coconuts have gone up by Rs 25 per bag (containing 100 to 125 coconuts), the price of dry coconut registered an increase of Rs 10, while edible oil price has gone up by Rs 5 to Rs 10 per tin.

Oswal said the prices of these commodities have registered an increase in the retail market, but the hike would be less than Re 1 per kg. He, however, said that prices may go up further if the strike is not called off in the next two days. â€œThe stock of commodities too is running out,â€� he added.

The retail grocery shops had stocks which could last for a week as a result the effect of the strike was not felt immediately.

â€œBut now, the shopkeepers have started running out of items, and goods like edible oil and coconuts cannot be stored in huge quantity even in the wholesale market,â€� Oswal explained. He added that during the first week of the strike there were very few buyers, but now their number was likely to go up.

More said supply of foodgrains to the city has dropped by 40 to 50 per cent in the past few days. However, supply of milk, petrol and diesel has not been affected, he said. The administration did not have to arrange for private vehicles or ST buses transporters involved in ferrying milk, water, vegetables and medicines have been exempted from the strike, he added.

Meanwhile, Ghanshyam Jedhe, officer in the Agriculture Produce Market Committee (APMC), told TNN that the Gultekdi market yard received supplies through 285 vehicles, which brought in vegetables and fruits.While 97 vehicles brought in onion, potatoes, garlic and ginger, 10 vehicles supplied leafy vegetables; 91 vehicles brought in vegetables and another 87 brought in fruits.

Jedhe said, barring onions and potatoes, almost all the commodities could be sent to nearby markets with the help of tempos and jeeps. The prices of vegetables were stable and were expected to remain so as the market continues to receive supplies through smaller vehicles.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",PUNE
