,title,text,location
0,Cong to stage dharnas against NDA govt,"CHANDIGARH: The Haryana Congress on Saturday decided to stage â€œdharnasâ€� in all the districts in the state to highlight the alleged irregularities committed by the NDA government at the Centre in the allotment of petrol pumps, gas agencies and land.

A decision to this effect was taken at a meeting here of district Congress presidents presided over by AICC secretary Hanumantha Rao.

Rao exhorted the DCC presidents to work hard to apprise the people of the policies and programmes of the Congress.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",CHANDIGARH
1,BJP may not be averse to Prez rule,"GANDHINAGAR: Contrary to popular belief, a powerful section in the BJP is not entirely averse to the idea of imposition of President''s rule in Gujarat till fresh elections are held.

The view of this dominant section is that with former ''pracharak'' Sundar Singh Bhandari as governor, a stint of President''s rule could work as a smooth transition, one that could help the party overcome the anti-incumbency factor and also leave Chief Minister Narendra Modi free for organisation-building.

Well-placed sources said some leaders discussed the issue with Bhandari informally on Saturday morning, a day after the Election Commission turned down the plea for holding early elections in the state.

Later in the evening, Bhandari left for New Delhi, ostensibly to attend Vice-President Bhairon Singh Shekhawat''s swearing-in ceremony on Monday. He is likely to meet some senior BJP leaders in New Delhi on Sunday. Sources said it is likely that the move for President''s rule may be supported even by Prime Minister Vajpayee.

What with the demand for President''s rule being renewed by the Congress after Friday''s EC order, a section in the BJP feels that with the power crisis worsening and a drought facing the state, it would be in the party''s interest to run the show by proxy.

It is significant that the ruling BJP, which is being advised on legal matters by e general secretary Arun Jaitley, has decided against going for an appeal in court for holding elections sooner.

Instead, an attempt is underway to turn the EC order to the party''s advantage. ""If President''s rule is imposed, we will be ruling the state and yet can pass the blame onto the bureacracy for any resentment that may surface among voters,"" reasoned a senior BJP leader.

In this connection, some BJP leaders said Modi as CM had been forced to call off the ''Gaurav Yatra''.

""If he ceases to function as the chief minister, he will be able to concentrate entirely on the campaign,"" said a leader, articulating the thinking in the party. Besides, he said, the condition that Keshubhai Patel had imposed on the party - that he wouldn''t campaign if Modi was projected as the next chief minister - would also be taken care of.

However, Modi''s views on the subject are not yet known and it is felt that he may not be willing to relinquish office yet as there are a lot of things that go with chief ministership.

Senior lawyer Girish Patel, who had met the EC in Ahmedabad and demanded postponement of elections, said: ""With Bhandari as governor and BJP ruling in New Delhi, President''s rule in Gujarat will hardly make any difference.""

However, since powers would be vested in the Union Cabinet to take decisions on Gujarat, it might help in restoring confidence among the people, he added.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",GANDHINAGAR
2,Curfew in Dhoraji after clashes,"AHMEDABAD: A clash between two communities at Dhoraji town of Rajkot district left several residents injured and some autorickshaws damaged and burnt. Indefinite curfew was clamped over Dhoraji at 2.30 pm.

On Saturday afternoon a quarrel over parking of a cycle-rickshaw in front of a shop snowballed into a communal clash. Local residents poured out in large numbers on to the streets at the Nadi market place and threw stones and soda bottles at each other.

Eleven persons were injured in this free-for-all that last for more than an hour before the police could arrive and restore order. Police fired five tear-gas shells to disperse the mobs.

District collector of Rajkot Anita Karwal, who rushed to the spot, told TNN: ""The situation is now under control. We are trying to ascertain as to how such a petty matter assumed a communal colour and who could be behind this sudden eruption of violence.""

The district superintendent of police V M Pargi told TNN: ""About 150 persons have been arrested. Some of them for rioting and some for violating curfew.""

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",AHMEDABAD
3,"No polls, clouds on Gujarat's horizon","GANDHINAGAR: With the Election Commission having finally said a firm ''no'' to early polls in Gujarat, officials hope that Chief Minister Narendra Modi would now agree to declare some districts as drought affected.

The government was so far dragging its feet on the issue on the ground that an impending drought would further negate the chances for early elections.

The state has so far received 45 per cent rainfall of its 10-year average this monsoon, and out of 225 talukas, rainfall received in 137 talukas was less than 300 mm.

Sources in the Chief Minister''s Office confirmed that despite this the chief minister had not given any instruction to carry out a survey of crop damage, which preceded any move to declare certain areas as ''drought-hit''.

The worst affected region is, of course, Kutch. Five talukas in the district have still not received more than 50 mm of rainfall. Four other talukas of the district have received less than 100 mm of rainfall. The state received an average rainfall of 852.68 mm in 1991-2000.

Kutch is followed by 10 talukas in Ahmedabad district, seven in Anand, 12 in Banaskantha, 9 each in Jamnagar, Junagadh and Mehsana, 7 in Patan, 12 in Rajkot, 10 in Sabarkantha and 9 in Surendranagar, where rainfall received this monsoon ranged between 51 mm and 300 mm.

State agriculture minister Purshottam Rupala has already declared that despite the late rains, 30-40 per cent of the sown area faces a bleak future.

He has instructed district authorities to ask the affected farmers to quickly switch over to the cultivation of fodder so that at least their cattle could be saved and the farmers could earn something.

Yet, while other states have declared several of their districts drought-hit and even demanded a bigger share from the Central assistance, Gujarat seems to be in no mood to do the same.

State irrigation minister Babubhai Bokhiria said, ""It is in October alone that the drought-hit areas and districts can be identified after assessment.""

Out of the 183 irrigation dams in the state, 86 have received less than 25 per cent of rainfall. And of the 11 major dams, only four hold between 50 and 80 per cent water of their total storage capacity.

Bokhiria claims that the state has been doing ""all it can to save the crops"". He said, ""We have given instructions to district collectors to release the water needed to save the crops.""

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",GANDHINAGAR
4,Modi govt pats own back over EC's order,"GANDHINAGAR: The irrepressible Narendra Modi government on Saturday ignored all the indictment of its performance in the 40-page Election Commission order which rules out early election in Gujarat.

Instead, a government spokesman said, ""The EC''s decision to hold the elections after the revision of voters list indicated that the law and order situation in the state is well under control"".

Notwithstanding the EC criticism about the prevailing sense of insecurity, he said, ""The decision (to postpone polls) has proved that those who were crying foul making an issue out of disturbances were absolutely wrong and baseless"".

He further said, ""The decision has weakened the hands of those who had unsuccessfully tried to belittle Gujarat and spread the canard that the situation in the state was not normal"".

Secretary of the state unit of Communist Party of India AN Shaikh while welcoming the decision to hold elections when the situation becomes conducive for the same, demanded dismissal of the Modi government and imposition of President''s rule in Gujarat.

The GPCC legal cell at its meeting on Saturday demanded immediate imposition of President''s rule.

It said that even after dissolution of the Assembly, the government had been functioning in a careless, irresponsible and unconstitutional manner. Under these circumstances, the Modi government should be dismissed under Article 356 and President''s rule imposed.

GPCC president Shankersinh Vaghela presided over the meeting and legal cell chairman Maganbhai Barot was among those who attended it.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",GANDHINAGAR
5,Trinamul to take part in Monday's all-party meet,"KOLKATA: While Mamata Banerjee was busy holding confabulations in Delhi, the Trinamul Congress declared that it would attend the allparty meeting convened by West Bengal chief minister Buddhadeb Bhattacharjee on Monday and adopt a common strategy to fight the railway bifurcation.

Announcing this on Saturday, party leader Pankaj Banerjee said,â€œWe had asked the chief minister to convene the meeting a long time ago. If all the parties came together then, the matter would not have gone this far.â€� He sighed, â€œThe chief minister is late in everything he does. Bhattacharjee went to Purulia after all chief ministers finished visiting their respective drought-hit areas.â€�

According to Banerjee, partyâ€™s national general secretary Mukul Roy and his counterpart from the state Partha Chattopadhyay will attend the Monday meeting. Earlier, the Trinamul had refused to participate in an allparty delegation of MLAs to Delhi on the issue.

Meanwhile, Mamata met vice-president-elect Bhairon Singh Shekhawat in Delhi earlier in the day â€œto thank him for expressing concern over the railway bifurcationâ€�.

Shekhawat had reportedly called up and assured her on Friday to look into the matter. â€œMamata thanked Shekhawat for the call and congratulated him on his election. Earlier, she had apprised the Prime Minister of the Trinamulâ€™s working committee decision to stay away from the NDA till the bifurcation was reconsidered,â€� said Banerjee.

Mamata made a â€˜courtesyâ€™ call on the PM on Friday. She is slated to return to the city on Sunday.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",KOLKATA
6,"One killed, many hurt in Dhanbad clash","DHANBAD: While the entire nation was celebrating the 55th Independence Day on Thursday, they were fighting over a piece of land. The clash ultimately turned gory resulting in killing of one person on the spot and injury to several others.

Shashi Marandi, 30, of village Ramakunda under the Topchanchi police station of the district was shot dead in a feud over a piece of land. The land dispute with his neighbour Keshar Kumbhkar has been continuing for the last 40 years.

A fight broke out between the supporters of both the families over ploughing the field at about seven in the morning in which Ramchandra Kumbhkar sustained grievous injury on his neck while Shashi was shot from point blank range killing him on spot.

Dhanbad SP Murarilal Meena informed that the Topchanchi police has lodged two cases in this connection against both the groups and raids were going on to nab the culprits.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",DHANBAD
7,NDA is a govt of scams: Anil Biswas,"KOLKATA: CPI(M) Politburo member Anil Biswas on Saturday described the BJP-led NDA government at the Centre as a 'government of scams' and said it was 'unable' to deliver any goods to the people.Alleging that the NDA government had sunk 'deep in corruption', Biswas told newsmen here that the Vajpayee government had been involved in ''at least 13 scams''.Claiming that corruption charges had been levelled against the BJP Chief Venkaiah Naidu in a land allotment case, Biswas said ""corruption is the prerequisite for a BJP leader to hold the post of its President just like Bangaru Lakshman who had to quit following Tehelka expose"".To a question about the National Conference's reported differences with the BJP over the visit of the Kashmir Committee headed by Ram Jethmalani to Jammu and Kashmir, the CPI(M) leader said ''it is amazing that despite having lack of agreement on any issue, National Conference is clinging to the NDA for its own interest''.Biswas said the Left Front's movement against the Eastern Railway bifurcation issue would continue ''till it is required''.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",KOLKATA
8,Man arrested for conning investors,"PUNE: The Cantonment police on Friday arrested a man for cheating scores of small investors under the guise of an incredibly lucrative investment scheme.

The name of the arrested person is Sanjay Kadam. His partner in the alleged crime, Sanjay Takle, is still missing.

According to the police, the two conned investors by floating a firm called Akanksha Marketing Concepts Limited near the Hussainy Bakery on Taboot street in Pune Camp.

Under its Multi-Cable Marketing Scheme, they invited investors to deposit Rs 2,100, rope in one more investor and earn 30 per cent of the total amount. They also gave away gifts worth Rs 1,500 to depositors at the time of investment, the police said.

Those introducing two subscribers to the scheme were promised 35 per cent of the turnover, 45 per cent for three members and 53 per cent for nine investors. Although Kadam and Takle disbursed such hefty commissions, they recently shut shop and fled.

The main complainant in the case, Babasaheb Malkondi Benali (48), had invested more than Rs 3 lakh in the name of his family members. Although he earned Rs 1.19 lakh as commission, he lost the rest of the amount.

The police have registered a case under section 420 of Indian Penal Code besides section 3 of Protection of Small Investors and Depositors Rights Act.

Assistant police inspector N Sheikh is investigating the case.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",PUNE
9,Foreign observers must be allowed for J&K polls: Gujral,"NEW DELHI: Former Prime Minister I K Gujral has strongly advocated inviting and giving all facilities to foreign observers to watch the polls in Jammu and Kashmir.

""The poll is a window of opportunity to wash away the sins of the past. We have not been able to carry all the sections of the people in Jammu and Kashmir with us. But through a free and fair elections we can remove the doubts and suspicions of the people,"" Gujral said at a ''Public Meet'' here on Saturday.

Pointing out that the ""institution of observers"" was not new in the subcontinent, Gujral said the polls must be carried out in the presence of observers which should be ""seen as entirely in the country''s interest.""

Recalling the time when he was a member of a team of observers which went to Pakistan, Gujral said, ""Benazir won that particular election. But she told me that she really won the election when observers from India told her that it was free and fair.""

Observers were allowed in Bangladesh, Sri Lanka and Nepal too during polls, he added.

Lauding former Union Law Minister Ram Jethmalani''s efforts to bring all the parties involved together for discussions, he disagreed with suggestions that Jethmalani''s efforts were too late saying ""it is better late than never"".

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",NEW DELHI
