,title,text,location
0,Karnataka ITES policy to be out in a month,"BANGALORE: The IT Task force headed by Karnataka chief minister S.M. Krishna has decided to float a special policy to boost the information technology-enabled services (ITES) sector in the state.

The policy, expected to be out within a month, will be drafted with a view to supporting the state''s mission to generate a million ITES jobs in the next 10 years.

The task force has made certain recommendations to the interim report, prepared jointly by Confederation of Indian Industry (CII) and McKinsey, on how to create a million jobs in IT services, hardware and business process outsourcing segment.

Briefing the media here on Monday, the state IT minister D.B. Inamdar said as per the recommendations, the government would focus on three areas including training, marketing and infrastructure development. The government will create a special marketing cell.

``All these recommendations will be incorporated in the policy. It is meant to give a marketing push to ITES activities and creating better training facilities, thereby projecting Karnataka as an ITES brand. It will also include promoting secondary centres like Hubli, Mysore, Mangalore and Dharward as ITES destinations,'''' he said.

Inamdar said the policy will contain various initiatives to attract foreign and external investments to Karnataka.

Speaking on the occasion, the state IT secretary Vivek Kulkarni said the smaller cities have higher growth potential than Bangalore since they were starting at lower bases. ``We only need to create conducive infrastructure.'''' Connectivity related issues are not seen to be a problem as the state already has 8.5 terrabyte line put up by Bharti, VSNL and STPI.

Commenting on the progress of the infrastructure corridor project, Kulkarni said the government will make the project plan available to the public and will accept suggestions from them before it is implemented.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",BANGALORE
1,Haryana govt rebuts Punjab statement,"CHANDIGARH: The Haryana government on Tuesday described as baseless and misleading the statement made by Punjab chief minister Amarinder Singh alleging that Haryana had already been allocated excess water from the Ravi-Beas rivers.

Taking strong exception to the statement, Haryana chief parliamentary secretary Rampal Majra said it appeared as if either

Amarinder Singh himself was not aware of the facts or had been trying to mislead the people by projecting a distorted picture at a time when the Supreme Court had passed an order to complete the Satluj-Yamuna Link Canal (SYL) by January 15, 2003.He said the cultivable area of Punjab was 105 lakh acres and that of Haryana 95 lakh acres and not 80 lakh acres as assumed by Punjab.

Majra further said that Haryana had been allocated a total of 8.23 MAF of water which included 4.40 MAF of Satluj water (according to Bhakra Nangal agreement) and allocated 3.83 MAF by Ravi-Beas tribunal.

It appeared that while reviewing the allocation of water to Haryana, Amarinder might have wrongly added the waters of Yamuna being used by Haryana. Indus basin and Yamuna basin were two independent basins.

Majra said Amarinder was again wrong when he said Chautala had been reluctant to raise the issue during the regime of former Punjab chief minister Badal.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",CHANDIGARH
2,Kaushal murder: Case of mistaken identity not ruled out,"SOLAN: With no breakthrough into the investigation of the murder of the Chandigarh resident Manoj Kaushal, a number of theories are being worked at as police tries to tie loose ends together.

Incidents unfolding one after the other have left behind a number of unanswered questions. Naresh Bansalâ€™s scooter was stolen just two days before the mishap whereas its FIR was lodged on Friday. The scooter thief not only risked staying in the town till Saturday but also decided to drive the scooter in front of Bansalâ€™s shop on the day Kaushal had arrived there from Chandigarh.

Instead of Bansal following the scooterist, he asked Kaushal to follow him in his car. The fact that the assailant had covered his face and was carrying a weapon makes the whole matter more complex. SP SZH Zaidi said that the police was working at these loose ends though it was premature to conclude anything at the moment.

The probability of the assailant being a vehicle thief is not being ruled out as he has left behind a bunch of car and scooter keys. But when contacted, the family members of the deceased didnâ€™t deny that it could have been a well-planned murder.

They said that Kaushal had received a call from Bansal, whom he had known since past six months, on Friday asking him to come to Solan the following day. They were unaware if Kaushal had any enemy and added that he had left home in a relaxed mood on Saturday morning.

The police also does not rule out a case of mistaken identity. It is to be noted that a stolen Tata Indica involved in the murder of a businessman was stolen from near his house last year. It was later recovered in Panipat. It is also learnt that his brother was kidnapped in 1990.

While not ruling out the possibility of mistaken identity with rivalry being the cause, officials said that it could be the work of a professional killer who could have been assigned the job of killing Naresh Bansal. Inquiries made by Times News Network do not put Naresh Bansal in a favourable light.

The local police has sought the help of the police from the neighbouring states of Punjab, Haryana and the union territory Chandigarh.

The police had circulated computerised sketches of the assailant and had also received information, but none helped in providing any headway, added the SP.

The police interrogated Naresh Bansal on Tuesday after he arrived here from Chandigarh. The brother of the deceased also met the SP. Meetings were going on till late in the evening to decide the course of action in the office of the SP.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",SOLAN
3,Scholarship scam accused arrested,"HYDERABAD: One of the prime accused in the multi-crore scholarship scam D Shanker Rao was arrested by the central crime station police on Monday.

Among the many belongings seized from Shanker Rao there was a CD in which he recorded himself having sex with a woman.

According to a police press release, a separate case in this regard would be filed against Rao apart from the various charges he was already accused of in connection with the scholarship scam.

Shanker Rao (48), an accountant with the pay and accounts office, floated bogus colleges and by presenting bogus bills for post-matric scholarships collected crores of rupees.

A resident of Kamalapuri Colony, Rao and his colleague Mothiya Naik were helped by officers with the social welfare, tribal welfare and BC welfare departments.

The police had already arrested over 10 people, including the deputy director of social welfare department Shambhavi in connection with the case.

As on date, Shanker Rao possesses bank accounts with Rs 25 lakh net balance. He owns 65 properties.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",HYDERABAD
4,Tandon to take over as BJP legislature party chief,"LUCKNOW: Decks have been cleared for urban development minister Lalji Tandon to be elevated as the leader of the UP BJP legislature party following the resignation of Rajnath Singh from the post on Monday.

Singh, who has been nominated as national general secretary of the BJP, said that he had resigned from the post because of his preoccupation with the national politics.

As general secretary, Singh has also been made inchrage of party affairs in nine states, including Uttar Pradesh and Jammu and Kashmir, which are likely to go to the polls this year.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",LUCKNOW
5,ARR blow to farmers and domestic consumers,"LUCKNOW: The Annual Revenue Requirement (ARR) report submitted by the Uttar Pradesh Power Corporation to the Uttar Pradesh Power Regulatory Commission does not bear happy tidings for the domestic consumers or the farming community.

The proposed ARR was submitted to the commission on Tuesday. A meeting between the corporation and the government officials is slated for Wednesday following which the commission would take a final decision on accepting or rejecting the proposals submitted. The proposed ARR fixes the revenue generation at Rs 8931 crores as opposed to the Rs 6748 crores generated currently.

The UPPCL board of directors, which met on Monday, had deliberated on the ARR in accordance with which the domestic consumers have been burdened with a 47 per cent tariff hike.

Reportedly, the proposal submitted fixes the rate for light and fan at Rs 3.50 per unit for the first 50 units consumed. The rate for the next 250 units has also been fixed at Rs 3.50 per unit. Upwards of 250 units the rate has been hiked to Rs 3.90 per unit.

If the domestic consumer is being made to bear the brunt the farming community has not been left behind. The private tube-well owners have been burdened with a 209 per cent hike. It has been proposed that all private 10 hose power tube-wells will be charged Rs 1.70 per hose power and those above 10 hose power Rs 1.75 per hose power per month. Till now the farmers were paying Rs 55 per month for such tube-wells.

While no tariff hike has been proposed for the small and medium industries, the large and heavy industries are being burdened with an 11 per cent hike. The rates proposed here have been fixed for different categories between Rs 3 to Rs 3.35 and Rs 3.75 per unit.

Private institutions like schools will reportedly have to shell out Rs 3.50 per unit for the first 300 units consumed and Rs 4 per unit for upwards of 300 units.

The proposed ARR has drawn considerable flak from the general secretary of the All India Power Engineers Federation Shailendra Dubey. Slamming the Corporation officials, he said it was for the first time that domestic consumers were being charged more by way of electricity consumed than the industries.

The farming community had also not been spared, he stressed. Dubey minced no words when he said that the propsoed 209 per cent hike had been made at the behest of the World Bank to cripple the agriculture sector. He said if the revenue realisation of the Corporation was taken into consideration, then the income earned from the farm sector was a mere 9 per cent of the total, that of the domestic 23 per cent and the industry 34 per cent. Hence, it made no sense to spare the small and medium industries and burden the remaining twe sectors, he added.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",LUCKNOW
6,Vigilance body seeks developmental control,"Kolkata: The West Bengal Vigilance Commission has asked the state government to bring all the development agencies in the state under its purview.

The recommendation comes in for a mention in the commissionâ€™s annual report tabled in the state assembly recently.

â€œThe Commission has noted with concern that certain sectors dealing with developmental work in the state are not within the ambit of the Commission, and consequently peopleâ€™s confidence is shaken when it is found that erring officers or employees responsible for misusing public money cannot be proceeded against,â€� the Commissionâ€™s stated in its report.

The commission referred to 35 cases where investigations into alleged corrupt practices were closed following non-cooperation, sustained inaction and negligent handling by the concerned departments.

In a startling revelation, the commission has cited the case of a departmental enquiry against two officers of home (civil defence) department in 1977. More than 20 years have elapsed since, but no intimation has been made regarding the action taken by the department despite several rejoinders.

In another instance involving a probation officer in Malda alleged to have prepared false travel allowance bills, the Commission had recommended financial penalty and a steep pay reduction. However, the documents were lost in transit and no action was taken thereafter.

The lackadaisical attitude of the state government in setting up Lok Ayuktas also came in for severe criticism by the commission.

â€œThough an expectation was reflected in the last report of the commission in the matter of setting up of Lok Ayuktas for dealing with corruption against peopleâ€™s representatives of all levels, unfortunately no positive response is perceptible in this regard uptill now. It is high time the government gave a serious thought in order to ensure more transparency in the financial dealings and ensure accountability of the authorities.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",Kolkata
7,Sinha’s colleagues protest 'cop terror',"KOLKATA: Can the police arrest a government employee, or for that matter, any citizen, in the middle of the night based on suspicion and without arrest warrant?

This was raised by the Association of Commercial Tax Services on Tuesday in the wake of the arrest and suicide of Central Excise and Customs inspector Abhijit Sinha in Kolkata recently.

Chief minister Buddhadeb Bhattacharjee had supported the swoop on Sinhaâ€™s place claiming that the latter had connection with the CPI(ML) Peopleâ€™s War.

ACTS, however, strongly protested the police action and expressed concern over the threat to jobs and security of government employees following Bhattacharjeeâ€™s nod to the police to strike against the Maoists and other subversive forces.

Citing examples of detention of some commercial tax department personnel without prior information or permission from the department, the association said no government staff should be arrested without the written permission of his or her superior.

Neither should one be arrested without specific charges and the police would have to issue arrest memos to his kin stating the charges, detaineeâ€™s destination, physical condition and names and designations of the arresting officers, they said.

The association also demanded that the government should repeal the â€˜colonial legacyâ€™ of suspending its employees if they were detained for more than 48 hours.

â€œWhat we are asking for is nothing new but the implementation of the Supreme Court directives regarding the arrest of any citizen. Those were issued to ensure human rights and to make the police and government accountable to the public,â€� said association secretary Amiya Pal.

Meanwhile, the Bandi Mukti Committee criticised the arrest of 20 villagers since March in Midnapore. It added that all the arrested would suffer immensely if they were kept behind bars during the sowing season.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",KOLKATA
8,PAC chief says govt ignored panel reports,"PATNA: Chairman of the Public Accounts Committee (PAC) Ramdeo Verma informed the Bihar assembly on Tuesday that the government had failed to act on the recommendations of the PAC, which led to several wasteful expenditures. It was for the first time in the history of the legislative assembly in the country that a debate was held on the reports of the PAC which were tabled earlier. In 1966, the Lok Sabha had organised discussion on a PAC report. Initiating the debate, Verma lamented that the government did not take the committeeâ€™s recommendations seriously. It might have cost the poor state several crore rupees, he said. To cite an example, he said health and education departments spent a whopping Rs 3 crore during the current financial year in court cases for the failure to promptly deal with problems of pension, promotion and seniority of its employees.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",PATNA
9,Cabinet okays new quota policy,"PATNA: The Bihar cabinet at its meeting on Tuesday approved a new reservation policy. A bill to amend the Bihar Reservation of Vacancies in Posts and Services (For SC, ST and other backward classes) Act, 1991 to give effect to the decision is likely to be moved in the current session of the legislature. According to the decision, the quota for scheduled tribes has been slashed from 10 per cent to one per cent. On the other hand, the reservation for scheduled castes has been hiked from 12 per cent to 16 per cent. The quota for extremely backward castes has been hiked from 14 per cent to 18 per cent, for backward castes from 10 per cent to 12 per cent, and for backward caste women from 2 per cent to 3 per cent. This is a change from the previously announced policy when the government had approved 15 per cent quota for the SCs and 13 per cent for the backward castes. The government maintained that after bifurcation of Bihar, the population of the scheduled caste in the state was 15.47 per cent, and hence it was thought appropriate to increase the quota to 16 per cent. The quota for backward castes was reduced by one per cent in view of the upper limit for reservation of 50 per cent. The cabinet decision comes a day after an all-party meet was held in the office of the chief minister in the assembly building. The leader of the opposition, Sushil Kumar Modi, had suggested raising the percentage of reservation for different categories above 50 per cent on the pattern of the formula adopted by Jharkhand government. But the state government decided to stick to a maximum of 50 per cent reservation as the Constitution does not allow reservation beyond this. The quota for the ST has been reduced as their population in Bihar following bifurcation of the state is only one per cent as per the 1991 census. The CPI has criticised the decision.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",PATNA
