,title,text,location
0,Govt not sincere to demands: State staff,"lucknow: on the call given by up state employees' confederation, irate government employees observed a one-day strike all over the state on wednesday in support of their demands. terming the strike as a 'great success', ajay singh, president of the confederation said that rallies were taken out in meerut, agra, aligarh, allahabad, gorakhpur, kanpur and other districts. general secretary of the confederation, jogeshwar prasad alleged that the state government was not sincere towards the solution of the long-standing demands of its employees. he said that on one hand, the government shows its inability to concede to our demands on grounds of paucity of funds and world bank pressure, on the other hand crores of rupees were being wasted on unnecessary expenses. ""the employees want to know whether the state government is being run by rajnath singh or the world bank"", he said. he said the process of abolition of posts was continuing and a ban had already been imposed on leave encashment facility at the diktats of the world bank. implementation of fifth pay commission recommendations for teachers had also been deferred till the assembly elections, while expenses of about rs 600 crore were shown through fake data, he said. the confederation will no more tolerate the anti-employee attitude of the government and could intensify its agitation, he warned. meanwhile, the 5-day old relay fast of up rajasva sangrah amin sangh continued on wednesday. the main demand of the sangh is the promotion of amins to the post of naib tehsildar on promotional scales.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",lucknow
1,Apna Dal rally today,"allahabad: apna dal is organising a rally at majidia islamia inter college, atala on thursday, informed the state president of apna dal and city west mla atiq ahmad while talking to newspersons on wednesday. ahmad said the rally aims to make aware the poor, dalit, muslims, villagers and other backward castes about the aim and agenda of the party. he claimed that apna dal is rapidly increasing its party base and would soon be in majority. the rally is organising on the very day when two years ago, the police and the apna dal activists had a bloody clash at p d tandon park and persons from both side were severely injured, informed mr atiq adding that the party's fight against the injustice and discrimination on the ground of religion and caste will not end. on the question of finalisation and announcement of the names of the candidates, he said the party is going to form a committee for this after the rally. however, he said his party would fight alone for all assembly seats and hope to win over 100 seats. meanwhile, the national president of apna dal sone lal patel charged the press of being biased. the district president of janata dal (united) israr anjum along with his supporters joined the apna dal, announced ahmed.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",allahabad
2,'Rajnath govt has failed on all fronts',"allahabad: former minister vikramaditya maurya on wednesday accused the rajnath government of failing on all fronts and hinted at the possibility of lcp leader joining hands with the samajwadi party. addressing the first news conference in the city after joining the sp after resigning from the lcp, maurya stated that rajnath singh was perturbed over the way in which naresh agarwal was exposing the misdeeds of the bjp government and hence he enacted the entire drama. he also ridiculed the chief minister for turning down the demand of rs 50 crore for improving the power scenario of the state on one hand and sanction of rs 5 crore for improving power supply in five villages of his constituency in haidergarh on the other. replying to a question, maurya denied that he was an opportunist and claimed he was simply working according to what the time demanded. he said the lcp had extended support to the bjp for the welfare of traders, minorities, students and backwards, however, the government failed on all fronts. ''the government could not even provide justice to the farmers who were demanding adequate price for the potato yield'', he added. maurya claimed that the samajwadi party was the only option left before the masses in view of the decreasing popularity of the congress, bsp and the bjp.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",allahabad
3,Development plans for Basti,"basti: the planning department has recommended various development plans for basti commissionery. out of the total amount of over rs 13 crore, rs 7.27 crore under the purvanchal package and rs 3.28 crore under the purvanchal nidhi have been sanctioned. this was disclosed by commissioner vs chaubey here recently. he said that to solve the waterlogging problem, rs 19.40 lakhs had been sanctioned and for laying of roads from the kaily hospital to sonupar rs 31.95 lakh had been allocated. the pwd had been asked to complete the job, he added. the commissioner further said that under the purvanchal nidhi, a 33 kv hydel sub-station would be set up at basti and sant kabir nagar at an estimated cost of rs 50 lakh each. another rs 68.07 lakh had been recommended for repair of a road from sardhauna to ramwapur in siddharthnagar. in santkabirnagar, a five km road from harsaiya to gauriyaghat would be laid and four small bridges of two mt span would be constructed at a cost of rs 54.38 lakh. in basti, rs 26.5 lakhs had been sanctioned for the laying of roads from bigdiya to kusumha via udaypurwa and also for bridge. hydel sub-station would be built by the power corporation and bridge by the pwd, said the commissioner. mr chaubey further said that under the purvanchal package in basti rs 20 lakh had been sanctioned for road repair between ajgawa chauraha and barah chettr and a 33 kv power sub-station would be set up at dubaula bazar at a cost of rs 117.32 lakh. in santkabirnagar, the road from basti-mehdawal karmainighat upto rapti bride would be laid at the cost of rs 12.58 lakh and for shifting of electric poles in khalilabad rs 12.39 lakhs had been sanctioned. in siddharthnagar, a bridge would be constructed over the rapti canal at an estimated cost of rs 523.54 lakhs out of which the first instalment of rs 100 lakhs had been sanctioned, he said. in birdpur, the three canals would be revived at a cost of rs 82.61 lakh and a buddhist heritage centre would be set up for which rs 24.17 lakh had been proposed. besides, an irrigation scheme of rs 150 lakh and 84 solar pumps for rs 210 lakh had been proposed in various cities of purvanchal, the commissioner added.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",basti
4,Priority to city development: MNA,"kanpur: mukhya nagar adhikari of kanpur nagar nigam (knn) j k tandon has instructed knn officials to execute development work and construction of roads on a priority basis. tandon further said that a blueprint of the work worth around rs 16 crore had been prepared for the development of the city. the mna said that under this blueprint programme, the knn would develop cooperganj, chaperapulia road and dubauli pulia. he further said that the knn had planned the development of the southern parts of the city. tandon said that the nigam had also decided to establish chemistry labs in knn-run schools along with the renovation of these schools. he said that all these development works would be done from the funds allotted to the task force. the mukhya nagar adhikari further said that renovation of chacha nehru and jageshwar hospitals was also being planned and added that he had convinced shree prakash jaiswal (mp) and rajya sabha member rajiv shukla to donate rs 50 lakh for this. besides, the knn would also provide rs 1 crore from the money allotted to the task force. however, the mna could not clarify from where he would arrange money for these projects. reason: the knn was yet to pay a month's salary and five months' pension to its employees. a section of its employees were also planning to start an agitation on this count. at another meeting with revenue collectors, tandon appreciated their revenue collection work. he further informed reporters that the revenue staff of knn had collected rs 71 lakh more than the previous year's collection. he said that he had asked revenue officials to intensify their house tax collection drive.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",kanpur
5,LDF MLAs protest downsizing of KSRTC,"kannur: four mlas belonging to the opposition cpi(m)-led left democratic front (ldf) today went on a sit-in strike, protesting the udf government's decision to downsize the kerala road transport corporation (ksrtc) services and demanding immediate resumption of the same. however, they withdrew their protest later in the day, following a telephonic assurance from transport minister ganesh kumar that the government would consider their demands. ""we have been assured by the minister that the withdrawn services will be resumed immediately and additional transport services will be made available during onam,"" t k balan, mla, who was among the protestors, told pti. he said downsizing of ksrtc had put the general public in malabar region to severe hardship, particularly at a time when rail traffic from calicut to north kerala had been disrupted following the train mishap at kadalundi.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",kannur
6,WB govt framing infrastructure act,"kolkata: the west bengal government is framing a new act called the state infrastructure development act to facilitate private participation in the infrastructure sector, state urban development minister ashok bhattacharya said in kolkata on wednesday. he added that on october 7 the election to the calcutta metropolitan planning organization would be held. the cmpo would be involved in developmental planningin 1,800 square kilometre of area in calcutta metropolitan area. the contestants as well as the electorate would be councillors of civic bodies and members of panchayat bodies. forty representatives would be elected to the municipal body, among whom 34 would be from urban areas and six from rural areas. the west bengal government has decided to ban the use of plastic carrybags in darjeeling town, he added. talking to newspersons, he said that the carrybags were often clogging the waterfalls (jhoras) in the hills, which ws leading to problems like landslides. gradually, similar restrictions on use of plastic bags would be extended to other towns also, but for the present it would be restricted to darjeeling. he said the state government would acquire land for creation of garbage dumping grounds in municipalities where such dumping grounds were not there. ""a common ground may be used for three to four adjoining municipalities."" the state government had asked for 50 per cent of the funds from the centre for this.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",kolkata
7,Rs 25 crore developmental work for Hill Palace Museum,"kochi: kerala irrigation and museum minister t m jacob today said developmental work to the tune of rs 25 crore would be carried out at the tripunithura hill palace museum. talking to reporters at the hill palace, he said if the central assistance for the developmental work was delayed, the state government would find out some ways to complete the work. an eyemax theatre would be constructed in the museum, he said, adding at present only mumbai has this theatre in the country. he said all the faulty fountains in the palace would be repaired and 'light and sound show' would be made a permanent feature. jacob said he would submit a memorandum to the union minister for tourism and culture, ananth kumar, seeking aassistance for the developmental works planned at the palace museum. he said the jewellery gallery exhibiting valuable treasures including the crown, diamond and jewellery would be thrown open for the public only for three days in a week.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",kochi
8,Licence policy for air guns to be reviewed,"new delhi: the home ministry will review its policy of making licences mandatory for air guns which are being misused to kill birds or squirrels. the ministry informed its decision to the delhi high court on tuesday and said the bureau of police research and development will submit a list of the air guns which require the licence. the ministry also told the court that it will not issue new licences for the guns used for crop and cattle protection. the division bench of chief justice arijit passayat and justice d k jain were hearing the application of an ngo, people for animals, requesting the court to prohibit the misuse of these fire arms. in its application, the ngo claimed there were no guidelines to ensure that air guns were not misused. advocate raj panjawani told the court: ``air guns are available on pavements and children use them without any supervision. they not only injure other children but also kill birds and animals which are protected under the wildlife protection act and prevention to cruelty act.'' panjawani also complained that the government was issuing new licences for arms to protect crop and cattle without verifying the user's objective. he said these arms were being used to kill animals covered under the wildlife protection act. earlier, the ministry of home affairs had opposed the petition, while two other ministries - social justice and empowerment and environment and forest - had supported it. union ministry's counsel h s phoolka, however, informed the court that the three ministries had reached a conclusion to review the policy.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",new delhi
9,Labour minister condemns closure of Dunlop factory,"kolkata: west bengal labour minister mohammed amin strongly condemned the sudden closure of the sahaganj factory of dunlop india on tuesday. steps would be taken to open the factory as soon as possible, he stated. ""the management did not give us any prior notice for suspension of work. this is illegal and shall not be tolerated,"" amin told newspersons at the state secretariat. the company management announced a fresh suspension of work at the factory on monday, after re-opening in march last year. production has stopped since january this year. a group of trade union activists met the labour minister of tuesday. ""the government should intervene immediately to prevail upon the dunlop management,"" senior citu leader santashri chatterjee, who led the group, comprising both citu and intuc leaders, said. ""the company has not paid any salary to the workers for 29 months before the factory closed down and for eight months after it opened,"" chatterjee said. he urged the government to develop a viable revival package for the company. ""the government will try to talk to the management about the issue. the state commerce and industry will also be consulted. the labour secretary has been asked to initiate proceedings,"" amin said. over 10,000 people would be affected by the closure, 4,000 direct employees and 6,000 people engaged in ancillay trade around the sahaganj factory.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",kolkata
