,title,text,location
0,Photo I-card must for coming Assembly polls,"gorakhpur: photo identity cards and electronic voting machines (evms) would be made compulsory in the forthcoming assembly election in the state. this was stated by state election officer noor mohammed while talking to mediapersons here on friday. he said that the main objective of voter identity card was to check the fake voting. besides, it would go a long way in keeping a check on booth-capturing, he said and added that the voting machine had also been proved useful in counting of votes. on the complaints of non-distribution of voter identity cards in some localities, mr mohammed said that directives had been issued to district magistrates to deliver the cards to the electorate within a week. he, however, advised people, who had not received the i-card till date, to fill up the form number three immediately. photographs of all these people would be taken at a particular place and date fixed by the dm of their respective area, he added. the election officer said that voter lists would be published by november 3 next and complaints from the voters would be redressed on the spot. he added that photo identity cards would be cancelled if it was proved that voters had obtained them through illegal means. regarding the question of dual citizenship, he said that the ec had no right to decide the citizenship of any person but it could cancel the card on suitable evidences. he said to include the voters left out in the process, complete lists of voters had been handed over to all political parties to circulate with the help of their workers and get the left out names enlisted in the voter list for photography. mr mohammed, highlighting other advantages of the voter i-card, said that the central election commission had made it clear that it was a valid document for identification purpose. indian railways had implemented it for verification of age and in future it would be used for pension purposes and for other benefits. in gorakhpur division, out of 70.24 lakhs voters, only 36 lakhs voters have been given the photo identity cards and about four lakhs cards are ready for the distribution. the district magistrates of deoria, gorakhpur, kushinagar and maharajganj have been directed to complete the photography and distribution of cards well before the process of elections start. meanwhile, secretary, election commission of india, lh farooqi, said that no rigging or booth-capturing was reported from kerala, tamil nadu and west bengal which went to assembly election some time back owing to use of the photo identity cards and electronic voting machines. he also reviewed the progress of the photo identity cards and availability of evms with officials of gorakhpur and basti divisions.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",gorakhpur
1,Kerosene was used in burning incident at Bhat village: Probe,"ahmedabad: investigations into the mysterious death of an ex-worker of the mother dairy unit in bhat village have revealed that kerosene was used to burn chaturbhai parmar to death and not lubricating oil as earlier suspected. two months into the incident, the gandhinagar district police has made no arrests yet after a case of murder was lodged against three top officials of the dairy and three security guards, reportedly under ""political pressure"". however, examination of the crime scene by forensic experts confirmed that the inflammable fluid used to set parmar afire was not lubricating oil, but kerosene. samples of soil and other exhibits from the area showed strains of the blue tint in kerosene. this also confirmed that the kerosene used was procured from a public distribution system, said sources. forty-five year old chaturbhai was burnt to death just inside the premises of the mother dairy unit in bhat village early on the morning of august 16 sparking off a controversy on the factory premises with dairy workers and dalit leaders launching an agitation. chaturbhai and 31 others had been removed from their jobs after they failed a qualifying test and were fighting a legal battle against the co-operative. but this discovery has not made the police's task any easier. while the investigations have confirmed that the kerosene sample used to burn chaturbhai matched with the one used in his house, it has not been able to establish ""whether he doused himself with the fluid or someone else did it"". gandhinagar superintendent of police e radhakrishna told tnn on friday ""we have made no arrests as there is no evidence"". investigating officer d r patel said the investigations were still on but the ""motive has not yet been established"". in fact, even after the forensic reports, the police is yet to confirm whether it was a murder or a suicide case, because the immediate provocation, claims the police, is not yet known. apparently, chaturbhai was a ration card holder and ""might probably have brought the container of kerosene,"" noted an official. but there was no way to confirm this since the can had been handled by many persons by then. the lubricating oil theory was ruled out because the oil container was found at quite a distance from the place of the incident. at first, the gandhinagar district police had lodged a case of accidental death and later a case of murder, after violent protests that threatened to spill over into the state assembly which was in session at the time. fearing the incident would boil into a political crisis, the case was lodged on the basis of an eye-witness account reportedly, ""to pacify union leaders"", said sources.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",ahmedabad
2,State govt. plans to set up grape board,"nashik: maharashtra agriculture minister rohidas patil has said the government will shortly form a maharashtra grape board to solve the various problems faced by the grape-growers. speaking at a meeting at pimpalgaon-baswant, about 25 km from here on thursday, the minister said the government was also planning to start a pomegranate research and processing project in the district. nashik would be selected for a ``transparancy project"" to sell vegetable and other products of the farmers directly to the consumers, mr patil said and also gave green signal for setting up a flower market in the district.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",nashik
3,Principal files complaint against students,"mumbai: acting principal of watumull college of engineering and computer technology, worli, r.b. kulkarni, who was assaulted by students' union activists on thursday, lodged a complaint against the activists with the worli police on friday. activists of the national students' union of india (nsui) had roughed up mr kulkarni and smeared boot polish on his face on thursday afternoon over a complaint alleging ``indecent behaviour"" with female students. a written complaint alleging that mr kulkarni used ``sexually-coloured language, made indecent jokes and had, on more than one occasion, grabbed a female student's waist or tried to hold a girl's hand,"" was submitted by the students to the nsui last week. a similar complaint was filed with mumbai university's students' grievance cell on september 20, but the university is still to act on it. the students, however, have not made any police complaint. mr kulkarni was unavailable for comment. j.k. bhambhani, rector and secretary of the hyderabad (sind) national collegiate board, the watumull college management, stated that the management had received no complaint from the students or faculty in this regard. while condemning the ``objectional action"" of the activists, mr bhambhani stated in a press release, ``we will look into the legitimate complaints of the students."" meanwhile, the students of watumull college boycotted classes demanding mr kulkarni's resignation. the students' council members too resigned from their posts. ``despite our complaints how can mr kulkarni be allowed to hold the office of the principal?"" a student demanded. nsui president rahul khedekar, who met mumbai university vice-chancellor b.l. mungekar on friday said, ``we have urged mr mungekar to set up a committee to investigate the case and take severe action against mr kulkarni if he is found guilty."" mr khedekar also said that since a principal is appointed by the college management the university act should be amended to empower the vice-chancellor to directly terminate the services of a principal if he/she is found guilty of an offence like sexual harassment. the police complaint filed against the nsui activists is under charges of unlawful assembly, trespass, assault on a government servant, and damage of property. the police have not made any arrests so far.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",mumbai
4,Three Shakeel gangsters arrested,"hyderabad:the police on friday arrested three alleged associates of underworld don chota shakeel and seized fire arms from their possession near bahadurpura in the city. the accused,amin yousuf khan (30) of mumbai, mohd ahmedullah (25) and abdul rafey mouzzam (20) both residents of azampura in the city, were arrested while they were going in a maruti car. one country made revolver with two live cartridges were seized from the possession of ahmedullah and a 'tapancha' with a live cartridge were seized from mouzam. according to police commissioner p ramulu, on oct. 26 last year,amin yousuf khan killed his wife in mumbai suspecting her fidelity and fled to dubai. he developed close contacts with one tareeq parveen, a close associate of chota shakeel. ahmedullah was a notorious criminal involved in several cases in the chaderghat police limits and facing trial in an attempt to murder case. he procured seven weapons on three occasions from kolkata through his contacts, ibrahim alias raju and jawed. the funds for procuring the weapons were provided by tareeq and amin, ramulu said. when he was negotiating for the fourth consignment of arms at kolkata, ahmedullah was caught along with jawed and a cash of rs 1.4 lakh and 20 live cartridges were recovered from them and a case under arms act was registered. mouzam alias obaid is an associate of ahmedullah and was assisting him in his alleged anti-social activities. he was regularly in touch with the people from mumbai involved in smuggling of weapons. ramulu said the arrested persons have been booked under arms act and further investigations were on to ascertain their motive for procuring the fire arms. amin khan will be handed over to a team from mumbai police which will arrive here on saturday in connection with the pending murder case against him.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",hyderabad
5,14 farmhands washed away in Guntur,"guntur:fourteen farm workers were washed away in the swirling waters of the gundlakamma, a major stream in nujendla mandal in guntur district, about 100 km from here, on thursday night. the mishap occured when 26 farmers and farm labourers were crossing the stream in two groups to reach their villages after work in tellapadu village. while 12 of them managed to cross the stream, 14 persons including 13 women, who were in the middle of the stream, were washed away, according to official sources. district officials managed to find the bodies of three persons. rescue operations were hampered by the darkness.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",guntur
6,BJP observers for MCH polls nominated,"hyderabad: the city unit of the bharatiya janata party (bjp) on thursday met here to nominate 100 members as the party observers for all the 100 constituencies in which municipal elections will be held. the observers will be briefed on friday. the city bjp president chintal ramachandra reddy said the observers would collect all the data regarding each constituency and appraise the standing of the party there.reddy said the fight in the civic elections in the city would be mainly between the majlis ittehadul muslimeen (mim) and the bjp. he said the bjp manifesto for the civic elections would be bringing krishna water to the city and getting hyderabad nominated as a class-i city by the central government. bjp mla n indrasena reddy said the observers would identify the party's strengths and weakness and take necessary action.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",hyderabad
7,Modi to move privilege notice against minister,"patna: the state government's decision not to give reservation facility to backward castes in the municipal elections will put the urban development minister in the soup. for, leader of the opposition in the bihar assembly sushil kumar modi is to make a privilege move against urban development minister sri narayan yadav for allegedly misleading the assembly on reservation facility for the backward castes in the forthcoming municipal elections. addressing a press meet on friday, modi alleged that in his statement made inside the assembly on september 27, the urban development minister was categorical in his statement on the issue of reservation facility for the backward castes in the municipal polls. however, on october 11, the government informed the state election commission (sec) that no reservation facility would be given to them in the municipal elections, modi said. modi stressed that the laloo-rabri regime's love for the backward castes had been exposed in the panchayat polls and the forthcoming municipal polls as the backward castes were denied reservation. ""the social justice preached by laloo is confined to the m-y (muslim-yadav) combination,"" he remarked, insisting that denial of quota had badly hit the prospects of 124 castes under the extremely backward castes (ebcs) category in the panchayat elections. ""in the last panchayat polls, of the 8,500 posts of mukhiyas, only about 125 members of the ebcs were able to win. the ebcs constitute about 35 per cent of the population"", modi stressed. even as the patna high court had struck down annexure-1 (list of backward castes) in 1996, the same list has been added in the bihar municipality act and bihar municipal corporation act to identify the backward castes, modi said, stressing that the high court had asked the state government to form a commission to identify backward castes deserving reservation. ""even after five years, the government has not even formed the commission, nor is it expediting the case in the apex court,"" he remarked, suggesting that the list of 124 castes should be included in the municipal acts. the state government denied reservation to even dalits and women in five municipal corporations of bihar, modi said. ""the social justice propagated by the state government benefits only strong backward castes.the rjd national meet recently demanded the ceiling of the yearly income for being included into the 'creamy layer' should be hiked from rs 1 lakh to rs 5 lakh per annum,"" modi stated.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",patna
8,No major change expected in RBI's credit policy,"mumbai: india's debt traders expect the central bank to continue with its steps to improve market depth and trading practices in its mid-year policy review on monday, but no new, radical measures are likely. market players are uncertain about the prospects for a rate cut although many expect rbi to announce some measures to further loosen its easy monetary policy. most expect a reduction in banks' crr, with some holding out hopes that the bank rate may be cut. traders and debt analysts say the central bank has already plotted the course for the markets and systems and the current policy review may just be a report card on the progress made. in recent years, the central bank has replaced part of its fixed rate funding assistance to markets with auction-based repos, created new benchmarks for the fledgling derivatives market and has started work on automating transactions. ""this policy is going to maintain a status quo as far as market systems and practices are concerned,"" said a dealer with a state-run bank. ""there is little point in announcing new intentions until we make some progress on what's been committed."" the rbi's experiment with the liquidity adjustment facility (laf) it introduced last year, to set more market-related rates on its refinance and to ensure it was not taken for granted as a lender of last resort, has been a success. bankers, however, expect the central bank will make refinance against lending to exporters, estimated at around rs 4,000 crore, cheaper to compensate banks for a reduction in export finance rates last month. in the past 12 months, call rates have rarely spiked outside the 2-per cent band between the reverse repo and repo rates at which the central bank lends and borrows from the market.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",mumbai
9,Three Chhota Shakeel aides arrested,"hyderabad: three gangsters owing allegiance to underworld don chhota shakeel have been arrested here, police said on saturday. acting on a tip-off, police intercepted a car and arrested amin yousuf khan (30), a resident of mumbai, and two city-based youths mohd ahmedulla (25) and abdul rafey mouzzam (20) on friday and recovered one country made revolver with two live cartridges. amin had allegedly killed his wife, sana, last year and later settled in dubai where he developed close contacts with tareeq parveen, a close associate of chhota shakeel, police said. mohd ahmedulla, wanted by the chaderghat police in the city for his alleged involvement in several cases, was in touch with some perons at mumbai involved in smuggling of weapons, while mouzzam was assisting ahmedulla in his anti-social activities, police added.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",hyderabad
