,title,text,location
0,GGH waits for government nod,"vijayawada: the government general hospital is waiting for aid from the netherlands government for procuring modern equipment to provide better healthcare to the hundreds of patients visiting the hospital besides imparting better training for medical students. the hospital needs calorimeter instruments in the bio-chemistry section and kits for thyroid profile, hormonal assays, lipid profile tests.two ventilators and two ecg machines and an ultra sound are required in the cardiology wing. an infant ventilator, blood gas analyser, incubator servo and nebuliser are essential in the paediatrics ward for extending improved health care facilities to children and new-borns. a pulse ox meter has to be installed in the department of obstetrics and gynaecology ward to improve patient\foetal care and also impart improved training to students. lack of modern equipment has become a handicap in equipping the students with advanced health care techniques. so installing these equipment is very essential in this teaching hospital, authorities pointed out. over 200 cases come to the ggh for a ct scan every month. a new ct scanner is required to improve overall patient care and reduce mortality. the modern digital ultra sonograph interfaced with computer and cd writer is intended to be installed in the ggh to expose students to new diagnostic tools, the hospital authorities said. necessary proposals indicating the requirement of modern diagnostic tools have been forwarded to the state government long ago to secure funds from the netherlands. but so far there has been no response from the government. some nris have come forward to install modern equipment in the cardiology wing of the hospital, but are apprehensive about whether the equipment would be put to better use. maintenance of these equipment also poses a serious problem to the cash-starved ggh.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",vijayawada
1,Social unrest baffles Surat,"surat: apparently things appear calm here but undercurrents are threatening to turn into a law and order problem in the backdrop of the communal flare-up. with a floating population, comprising lumpen elements, for the law enforcing agencies the city is like a tinder box, just needing a combination of evil designs to explode and brand the city as communally sensitive. so far, the public had not given any space to the communal divide. but what the address of pravin togadia, general secretary of vishwa hindu parishad (vhp) sparked on december 9 and the muslim response, is nothing but creating communal disorder. politics and religion luckily have not been able to dismantle the peaceful social fabric here so far, additional police commissioner mohan jha said. but, one must look deeper. the retaliation in the form of a rally by a group of 50-60 muslims on saturday despite prohibitory orders. some months back, the bajrang dal had held a meeting in which 'trishuls' were distributed. fortunately, the major political parties have stayed away from this. in fact, one babubhai pathan, a lawyer, who masterminded the rally despite ban failed to get support from the muslim leaders. in fact, the 1992 communal riots in ayodhya aftermath, haunt the people and none from any community would endorse ghastly steps, sources in intelligence wings at local level said. but, the question for the security agencies and the district administration remains as how to effectively curtail ill-designed moves by a section across the communities? though effective policing is essential but to maintain social harmony requires a conducive environment in which communally sensitive issues should not be blown or given any space, according to senior police officers. on the other hand, with vacuum in leadership in major political parties, for many it appears to be convenient to divide the masses on communal lines and then to grab the leadership for vested interests, sources in political parties remarked.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",surat
2,Student morcha to protest axing of grants,"pune: the state government's decision to effect massive cuts in the grants given to educational institutions in the state in the next academic year has come under attack from the students' federation of india (sfi). the federation will take out a morcha to the pune university campus on december 20 to protest against the government decision. only last week, the state government had filed an affidavit in the bombay high court stating its intention to cut grants for educational institutes from the next academic year. the government has hinted that this will result in a significant fee hike and, except for students from below poverty line (bpl) families, others will have to cough up more towards fees. the government as part of its ""austerity measures"" has also decided against starting new primary or secondary schools, technical or agriculture institutes and giving fresh grants to private organisations to set up educational institutes. a statement released by sfi said that the government's affidavit clearly states that grants given to educational institutions for paying salary to staff or for meeting other expenses will be reduced in a piecemeal manner, and will be subsequently stopped completely. the sfi charged that the government has also decided to charge fees from students belonging to the backward classes and from the economically poor sections. as the sfi has pointed out, this cutback has come at a time when the union government has tabled the 93rd amendment bill that offers free education to students in the 6-14 age group.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",pune
3,State says elections can still be rescheduled,"pune: although acknowleding that it is mandatory to hold civic polls by march next year, the state government in an affidavit filed in the bombay high court on wednesday, has said that it was still possible for the state election commission to draw a fresh election schedule for the pune municipal corporation (pmc) polls scheduled for february 10. the state claimed that the election commission could re-plan the civic polls even now, as the code of conduct was yet to come into force. the state took this stand in the high court which is disposing of a petition filed by bjp corporators from pune who are challenging the delinking of 20 fringe villages from the pune municipal corporation (pmc) limits. the controversy erupted after residents of the delinked villages complained that they would not get proper representation for five years if the elections are held with the present schedule. ironically, although the delinked villages will have a representative, the development works would be controlled by the zilla parishad. the petitioners - bjp corporators ujwal keskar, vikas mathkari, suhas kulkarni and ashok yenpure - have appealed to the court that the state's decision to delink 20 villages should be quashed as it was done in haste, without giving enough time for objections and suggestions. the state refuted all the charges on wednesday by contending that the delinking decision was announced after having due consultations with the residents of the concerned villages. representing the state government, advocate-general ghoolam vahanvati said the state had conducted a proper survey through a one-man commission before making the decision to delink 20 out of the 38 fringe villages inside the pmc limits. reacting to the charges of the election commission, that the state announced the delinking decision despite letters it has sent to the contrary, mr vahanvati said the government went ahead with the declaration as the election code of conduct was yet to come into force. the election commission had charged the state government with ignoring its letters before and after november 1, the date on which the delinking decision was formally announced by the government. similarly, the state government counsel said it had gone ahead with the publication of the gazette notification on delinking on november 17 as there was no code of conduct in force then. in fact, the code of conduct would come into effect only from january 4 when the candidates of various parties file their nominations. mr vahanwati said the state had also held holistic discussions with the pmc before announcing the delinking decision as per the requirements of the law. the pmc has been asked by the court to file its say by friday when a final decision in this matter is expected. interestingly, minister of state for pwd balasaheb shivarkar was present throughout the hearing of the case. it is the first time that any minister has attended the complete hearing in this controversial matter, said sources. the case was heard by a division bench comprising justices g. d. patil and pratibha upasani.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",pune
4,Kids' pranks lead to riot at Balvatika,"ahmedabad: a riot erupted at kankaria balvatika on wednesday when some children's pranks led to a fight, and people resorted to stone-throwing. the police detained 15 people. police inspector gh algotar said children and by their parents have been visiting the park in view of the id. ""this evening some people began to tease a group and a fight ensued. when the security staff began to disperse them, they were irked and threw stones at the security guards and others, too. in the commotion, some hand carts toppled. this irked vendors and the situation turned into a near riot. the police was summoned and some 15 men were rounded up. brown sugar seized: three men were arrested by prohibition officials for possessing 1.4 kg of brown sugar worth rs 1 crore which they claimed to have brought from madhya pradesh. the accused have been identified as govindsinh chauhan from uttar pradesh, omkarsinh purabsinh chauhan from madhya pradesh and rrohit keshubhai solanki from ahmedabad. they were arrested from the sabar hotel in juhapura. cheat 'buys' tv with fake notes: an electronics shopkeeper at gitamandir was cheated by a customer who took away a colour tv and a taperecorder all worth rs 14,990 after giving fake notes to the dealer. anilkumar ramswarup jain of sangeeta radio house stated in a complaint to the gaekwad haveli police that a customer came to his shop on december 9, took him into confidence and expressed a desire to buy a 21-inch onida colour tv worth rs 12,990 and a bpl taperecorder worth rs 2,000. he promised to visit later to buy the same. the man, around 40 who identified himself as mahesh s agrawal, duly arrived on tuesday and 'bought' the goods and said he would pay the dealer at home. jain accompanied him till khodiyar crossroads where the customer asked him to wait and returned with 300 notes of rs 50 denomination. after he left the spot with the tv and taperecorder, jain discovered that the notes were fake.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",ahmedabad
5,"TADA not applicable to Dutt, say lawyers","mumbai: actor sanjay dutt, an accused in the serial bomb blasts of 1993, on wednesday, submitted before a designated tada court that provisions of tada could not be invoked against him. for the second consecutive day, dutt's lawyers rajender singh and satish maneshinde argued that the actor was never in possession of any prohibited weapon and that the prosecution too did not have evidence to show that he was ever in possession of such firearms. judge kode observed that there is no evidence on either side, prosecution or defence, to show whether the alleged firearm was used or not. mr singh relied on a 1994 supreme court judgment, which said under tada both possession of prohibited firearm in a notified area and its use has to be established. the defence team said based on the apex court ruling, cbi's case against dutt would fail. furthermore, they said that assuming, for argument's sake, that the actor did possess an ak-56 rifle, he could be tried only under the arms act. the defence also said `mens rea' (guilty mind), which is necessary to make any offence punishable under any penal code, was clearly absent in dutt's case. ``there was no intention to use firearms for any terrorist offence. the prosecution also does not have any evidence of use of weapon by the actor for any terrorist activity,'' dutt's lawyers said. the other point submitted by the defence was even confessions of co-accused did not disclose any commission of offence under tada by the actor. dutt's lawyers said confessions of the other accused spoke only of destruction of evidence which is punishable only under the indian penal code. special public prosecutor ujjwal nikam had earlier contended that dutt had confessed that he had instructed his friends to get rid and destroy the ak-56. he said under tada it was not necessary for prosecution to establish use of weapon. dutt's defence submissions would continue on thursday. his lawyers were also allowed, after a no objection from mr nikam, to sum up arguments after the submissions of two other co-accused which are yet to be made.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",mumbai
6,NBA refutes media reports on 'unlawful activities',"mumbai: the narmada bachao andolan (nba) has refuted media reports that the ahmedabad high court had suggested the centre should look into the organisation's 'unlawful activities.' andolan representative medha patkar told the press here on wednesday that these ``false'' reports were part of a vilification campaign. earlier this week, several newspapers had carried reports on an order issued by the ahmedabad high court in a petition filed by v.k. saxena and the national council of civil liberties asking for a ban on the nba under the unlawful activities act, 1957. the reports had stated that the court had suggested that union government should look into the allegations of unlawful activities, including tax violations and passing of national secrets to foreign powers. challenging the press articles as ``misreporting'', ms patkar pointed out that the court had in fact dismissed the petition, mentioning that ``it is upto the central government to look into allegations by both parties and decide whether to ban the nba or not''. ms patkar labelled the allegations against nba as ``fake'', and part of a ``vicious defamatory campaign'' against the narmada bachao movement undertaken by ``desperate'' people. ``the unlawful activities act refers to activities which `threaten the sovereignty of the nation' but it is the government policies of privatisation which is threatening the nation,'' she said, adding that the people had the right to form unions and associations, and protest against government decisions, under the constitution. speaking on the status of rehabilitation of the project affected people in maharashtra and madhya pradesh, ms patkar said that while no progress had been made on adequate rehab of people, at least the panel set up by the maharashtra government to verify the availability of land for the displaced was functioning well. it may be recalled that several hundred displaced villagers and activists had gone on a hunger fast earlier this year to press for the implementation of the justice daud committee's recommendations on rehabilitation and a resurvey of the affected villages. the government had then set up a committee to assess some controversial aspects of resettlement. it had also said that it would ask the narmada control authority not to raise the height of the dam beyond 90 metres if new paps are identified and not resettled as per the supreme court judgment on the issue. according to ms patkar, the committee, which has nba representatives on board, has verified nine villages so far. ``i am happy about the process, all demands and claims are being documented. but the committee has discovered that there are more villages than earlier recorded that need to be surveyed,'' ms patkar said. ``the task force will take its resurvey and reccomendations to the government. after that, implementation, as always, will be the major problem.'' in addition, in mp the narmada valley development authority had increased the land area affected by the dam by 12.5 per cent based on physical reverification. ms patkar also affirned the nba's support to the anti-dam activists and villagers in tehri garwal noting that the submergence of the township was imminent.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",mumbai
7,BMC changes boundaries of wards for polls,"mumbai: the brihanmumbai municipal corporation's (bmc) election office has changed the boundaries of as many as 85 of the 227 electoral wards as part of the delimitation process initiated by the administration. municipal elections are to be held on february 10, 2002. after receiving about 400 objections and suggestions from the public, the administration was compelled to carry out minor changes in five of these wards, mainly h-east (bandra), e (byculla), m-east (chembur), s (bhandup) and t (mulund) wards. delimitation of wards has been carried out smoothly without much resistance from sitting corporators. many of them are already unhappy at the way wards have been reserved for women, other backward castes (obcs), scheduled castes and tribes (scs-sts) candidates by way of a controversial lottery system, which has been challenged in the court. ward limits are generally rearranged before civic elections in order to ensure that the population in all wards are more or less equal. no ward should have more or less people than other wards. for instance, the delimitation exercise carried out recently by the election office has been done in such a way that every electoral ward has an average population of about 43,000 people. however, ward no 122, which comprises the nirlon area in goregaon, has the highest population of 51,790. ward no 110 (versova) has the smallest population of 36,387. ``we have also seen to it that no ward has less than 25,000 voters or more than 50,000 voters,'' said additional municipal commissioner gautam chatterji, who is in charge of the civic election process. only 99 of the 227 wards are in the general category, while the rest are reserved for women, obc, sc and st candidates. according to the election office, the maximum concentration of scheduled caste people is found in ward no 69 of mukund nagar, dharavi (16,677). other areas having large concentration of scs include bainganwadi in chembur, shantinagar, parel, and prabhakar kunte nagar, dharavi. interestingly, the bmc had to rely on population figures of the 1991 census, which pegs the city's population at close to ten million people. mumbai's population has since burgeoned to 1.19 crores. the administration claims it did not have the figures of the 2001 census. the 2001 census figures show that andheri, malad and bhandup have registered the highest growth rate since 1991. andheri itself has 15 lakh people, which is more than the population of the state of goa. chembur (east) and borivli are close behind these top three. parel, dadar and matunga have registered a sharp decline in population. the least populated areas are the business districts of a, b and c wards. in fact, the population of b ward, according to the latest census, is barely 1.40 lakhs. however, according to the bmc, six administrative wards have seen a rise in population varying from 28 per cent to 72 per cent. these are h-east (bandra), p-north (malad), r-central (borivli), l (kurla), m-east (chembur) and s (bhandup). ``six new electoral wards have been created within these areas because of the rise in population,'' said municipal election officer narayan mundale. the bmc has also ensured that no electoral ward will overlap into another administrative ward. earlier, some corporators had to run to two different ward offices as part of their area fell in one administrative ward (for instance, c ward), while another fell in an adjoining ward (d ward). the bmc has allocated a budget of rs 20 crores for the civic elections. the expenditure will be mainly for printing ballot papers, electoral rolls and setting up polling booths all over the city.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",mumbai
8,Andhra tobacco farmers urge cut in excise duty,"new delhi: expecting 105 mt of tobacco crop, more than the tobacco board's fixed requirement, the federation of andhra pradesh tobacco farmers on wednesday demanded reduction in excise duty on the tobacco variety grown in andhra pradesh and an increase in the minimum support price. ""we demand a practical, reasonable and a non-discriminatory legislation policy to counter the drop in domestic demand largely due to high and discriminatory rate of taxation,"" g siva ram prasad, secretary, tobacco growers welfare association (guntur), told reporters here. ""the government gets an excise duty of rs 680 per kg of flue-cured virginia (fcv) tobacco, mainly grown in ap, as against just rs 40 per kg on the tobacco meant for bidi,"" prasad said, adding this vast difference in excise duty had severely hit sale of tobacco as well as cigarettes. moreover, the msp for different types of tobacco ranges from rs five to rs 26 which does not renumerate even our production cost, he said and added ""the msp, to which farmers turn only as a distress measure, should be revised upwards at least upto rs 15-rs 40."" ""of the 150 mt fcv crop, 70 per cent is grown in ap and 70 mt is exported, but after disintegration of ussr, the main importer of our tobacco, our exports have suffered,"" m venkata rao, president tgwa, said. ""china has emerged as our main rival as in many other sectors as they sell at a cheaper rate than india"", rao said. due to a fall in crop prices as well as production we declared year 2000-2001 as crop holiday year and tried out alternative crops like paddy, chillies and cotton which failed dismally, srihari rao, president, virginia tobacco growers association (thorrendu) said.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",new delhi
9,"Cong, Opposition back govt","new delhi: congress president sonia gandhi and the rest of the opposition solidly backed the government on wednesday, regarding whatever steps it took to tackle terrorism in the wake of the december 13 attacks on parliament. ''the congress would back the government in its efforts to track down and bring to justice terrorists who are threatening the nation's integrity today,'' sonia said, participating in the special discussion in the lok sabha on the terrorist attack on parliament. the need of the hour for the government and all political parties, she said, was to rise above partisan considerations. in an apparent reference to the government's move to introduce the anti-terrorism bill replacing the prevention of terrorism ordinance (poto), sonia said: ''this is also the time for all concerned to desist from raising contentious issues that divide our plural society.'' sonia made a strong plea for india to embark upon a concerted diplomatic offensive and garner the full support of the international community''. ncp leader sharad pawar said there was need for all political parties to come out in full support of whatever decision the government takes in national interest to tackle the situation. (pti)

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",new delhi
