,title,text,location
0,Fogging fiasco: Principal Secy summoned,"LUCKNOW: A division bench of the high court, comprising Justice Pradeep Kant and Justice MA Khan, while taking serious note of the government failure in providing funds for the purchase of 25 cycle-mounted and two big fogging machines for the city, which was reeling under a dengue onslaught, directed the principal secretary, finance, to appear in person on December 16 next.

The court, passed the aforesaid order on a Public Interest Litigation (PIL) petition filed by a city lawyer Prashant Chandra and directed the state government and concerned authorities to comply with the earlier orders passed on October 31 last. The order was passed in presence of principal secretary medical and health Rakesh Mittal, SSP Ranjan, chief medical officer Lucknow Dr JP Yadava, municipal commissioner SP Singh, malaria officer. It was informed that the machines could not be purchased due to non-availability of funds.

Earlier, the high court, had directed the state government to provide funds for the purchase of the machines. The matter will be heard on December 16 next.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",LUCKNOW
1,LUTA polls on December 3,"LUCKNOW: Polling for the 20-member executive body of the Lucknow University Teachers Association (Luta) will be held on December 3. According to the election schedule announced by the returning officer, Prof BKPN Singh, teachers can file nominations on November 27 and withdrawal of names will take place on November 29.

Along with the posts of president, general secretary and treasurer, the elections will also be held for the three posts each of vice-president and joint secretary. There are also three posts for arts representative, two for science representative and one each for commerce, law, education and fine arts representatives. Various issues which are likely to dominate the show this year are delay in appointment of teachers, delay in promotions and Central university status for LU. For the first time, Luta may also see a women candidate in the fray fighting for presidentship.

Hectic lobbying for elections has already begun. Aspirants are weighing various caste and community considerations besides support of various faculties.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",LUCKNOW
2,"Left-wing party biased, against Telangana: KCR","HYDERABAD: The Telangana Rashtra Samithi (TRS) on Monday criticised the CPM for its â€œbiasâ€� towards the Telangana areas and Left-wing partyâ€™s stand on the issue.

Dubbing the state leaders of the CPM as pseudo-Marxists, TRS president K Chandrasekhar Rao said: â€œThe CPM is working against the Marxist principles by not taking up the issue which is based on social, economic and political significance. The CPM leaders are only supporting the injustices meted out to the region by the Andhra rulers.â€™â€™

The CPM has its base in the region, Rao told reporters. The two legislators of the Left-wing party, all of its 15 ZPTCs hail from Telangana and get the funds from the region, he said. â€œBut it is unfortunate that the party is neglecting the issue despite the regionâ€™s backwardness. This is because of the presence of leaders from coastal Andhra, including its state secretary B V Raghavulu, who are biased,â€™â€™ the TRS president said.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",HYDERABAD
3,"Naidu cheated farmers, weavers: PCC chief","ANANTAPUR: The third day of the Congress partyâ€™s Prajahita bus yatra which began in Tadipatri continued to draw huge crowds in Anantapur district on Monday, with several Congress leaders venting their ire at the eight-year â€œmisrule and lopsided policiesâ€� of the Telugu Desam Party.

Addressing a press conference at Tadipatri before starting the yatra, Andhra Pradesh Congress Committee president D Srinivas said that his party would pay Rs 2 lakh ex gratia to the families of farmers and weavers who committed suicide.

The Congress president accused Chandrababu Naidu of cheating the farming community and alleged that the chief minister failed to bail out the farmers and weavers who were in misery.

â€œApart from free power, prohibition and a women-centric manifesto, the Congress would also give priority to problems at the local and district level,â€� he said.

â€œAs the APCC president, I am promising free power supply to the poor who have a single bulb and also to the agriculture sector,â€� he said and added â€œWe will fulfil our promise as soon as we come to power.â€�

He ridiculed the chief minister for laying three foundation stones for the Handri-Neeva Sujalasravanthi project, whose first phase is yet to be completed in Anantapur district.

Congress leader Y S Rajasekhara Reddy, who was present at the press conference, said that Anantapur district was in the grip of severe drought for the past three years and the Congress would announce a special drought-relief package if it is voted to power.

â€œThe long-pending Tungabhadra parallel canal will be completed and 10 tmc ft of water will also be allocated to the Penna Ahobilam Balancing Reservoir (PABR) to help the Anantapur farmers,â€� he said.

The bus yatra covered Tadipatri, Nayanapalli, Narpala, Bathalapalli, Dharmavaram, Penukonda and Hindupur mandals on the third day.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",ANANTAPUR
4,No equipment at toll gate to detect bombs,"HYDERABAD: An Explosive Vapour Detector (EVD), costing about Rs 8-10 lakh, has not been used at the Alipiri toll gate at Tirupati for the last two years, as the high pollution levels at the gate had rendered it useless. The security men manning the gate do not know how to handle this equipment and no effort was made to replace it.

This revelation was made by N Srinivasa Rao, an assistant vigilance & security officer of TTD and the in-charge of security at the gate, while deposing before the Prakash Singh commission of inquiry on Monday.

Rao said the security personnel at Alipiri gate check vehicles mainly for alcoholic beverages, contraband goods such as drugs and so on, but they had no equipment to find out the presence of explosives.

The AVSO said that the EVD was kept at the gate under the disposal of a TTD superintendent. It did not function right from day one. A letter was sent to the vigilance and security wing of the TTD asking them to take it back, but to no avail.

Greyhounds inspector-general Anurag Sharma said a contingent of greyhounds personnel were being attached to the chief ministerâ€™s security in districts too after the October 1 incident. Till then, greyhounds police accompanied CM only in the city following an order issued in 1992. To a question from Singh whether the GO prohibited Greyhounds police from travelling with the chief minister in the districts, Sharma said: â€œI will submit a report on this after going through the GO.â€�

Sunil Babu, Regional intelligence officer, Tirupati, told Singh he did not have any specific information pertaining to a Peopleâ€™s War threat. â€œThe planting of mines must have been a huge effort, and how come you did not get any wind of it?â€� Singh questioned.

As Sunil Babu replied it was done clandestinely, Singh retorted: â€œThat is what the intelligence is for. If it was done openly, the media would have reported it.â€�

Rayalaseema region Inspector-general of police (law & order) Sivanarayana, in reply to a question from the commission, said he was preparing a note on the security required at Prashanti Nilayam, Puttaparthi (Anantapur district), taking into account the October 1 experience.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",HYDERABAD
5,Cheaper petrol for farmers,"BANGALORE: In a unique programme, farmers in remote villages will get petrol and diesel at discounted rates, much cheaper than any of the cities.

The state is putting together a project with Oil and Natural Gas Corporation (ONGC) to set up petrol pumps in select Raitha Samparka Kendras (RSKs) in districts. â€œThe proposal is being finalised, but the concept is that petrol and diesel made in Karnataka should be sold here itself. We have suggested that the rates should be much cheaper and be provided to farmers at the RSKs,â€™â€™ development commissioner Vijay Gore said on Monday.

The finance department will also look into reducing taxes on petrol and diesel, which have made the Karnataka rates the highest in the country. â€œONGC and the state will try to push costs as low as possible,â€™â€™ he added.

Under a central scheme, two RSKs per district are already slated for upgradation. â€œFacilities like shops selling agriculture implements, spare parts, and ATM will be set up at these RSKs, depending on availability of space, for which NID has come up with a design. Petrol pumps are also proposed to be attached to these,â€™â€™ Gore outlined.

Rabi crop: Over 6 lakh hectares of rabi crop are under â€œmoisture stressâ€™â€™ due to failure of rains. â€œFailure of rains is the worst in 33 years. Due to the lack of moisture, expecting even 40 per cent of harvest from these 6 lakh hectares is optimistic,â€™â€™ Gore explained.

The state will prepare another memorandum seeking money and foodgrains to be sent to the Centre by the first week of December. â€œWe were very happy when the Hasta and Chitra rains came, but after that there has been no rain.â€™â€™

Insurance claims to the tune of Rs 112 crore have been paid to farmers, as against the estimate of Rs 330 crore for last yearâ€™s crop insurance. â€œFor this yearâ€™s kharif and rabi, we are settling all disputes between insurance companies, our records and farmers by ground-level checking of the standing crop,â€™â€™ Gore said.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",BANGALORE
6,IAS body protests high court judge's remarks,"PATNA: Bihar unit of the IAS Officersâ€™ Association on Monday formally lodged a protest before chief secretary K A H Subramanian over the â€œadverseâ€� remarks made by a Patna High Court judge against the secretary, department of water resources development, V Jaishankar.

Jaishankar is learnt to have moved a Special Leave Petition in the Supreme Court against the non-bailable warrant issued by Patna HC for non-appearance in a contempt case.

A three-member delegation of the association comprising G S Kang, K K Pandey and Harjout Kaur on Monday submitted a memorandum to the chief secretary.

The memorandum also said that the standing counsel did not pursue the case properly before the high court.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",PATNA
7,N-E unrest hits Rly ticket sale,"DANAPUR: Following the incidents of violence and attack on the Bihari people in Assam, there has been a sudden fall in the sale of general tickets from Patna to Guwahati.

However, cancellation of the reserved railway tickets from Patna Junction to Guwahati is not too much, sources said.

At least six pairs of trains pass through the Patna Junction for Assam, particularly the mainline section of the Danapur division.

These trains are Guwahati-Bikaner Express(5631-5632), Guwahati Rajdhani Express(2423-2424), Dadar-Guwahati Express(5647-5648), North-East Express (5621-5622), Brahmaputra Mail (4013-4014) and Mahananda Express (4083-4084).

During the last one week, occupancy in these trains was poor especially from Patna to Guwahati. Surprisingly, the number of girls and women travelling from the north-east region has also come down after the Jamalpur incident in which a woman passenger was allegedly raped and several other women passengers were molested, sources said.

The sources further said that despite deployment of the armed force at all vulnerable station, women passengers of the north-east region do not prefer to travel by this mainline route.

According to sources, railways have stepped-up security in all Assam-bound trains from Patna Junction.

Each coach of the train is being thoroughly searched and the undesirable elements are not allowed to remain in the coaches. Coach attendants and TTEs have been instructed to keep an eye on the activities of any â€˜suspectâ€™ and inform the armed special squad party immediately in case of detection of any miscreant in the running train, sources said.

Railway sources said that a large number of Bihari people, who have been eking out their livelihood in Assam, are now returning to Bihar under tight security by different trains following repeated attacks on them in various parts of Assam.

Talking to TNN at Patna Junction Arvind Mistry and others said that Assam is no longer safe for Biharis.

â€œAlthough threat from ULFA has been there for a long time, the recent ethnic violence has made the situation worse for all Biharis,â€� he said.

Meanwhile, railways have suffered a huge loss during the recent ethnic clashes in Assam and Bihar following attacks on the railway properties and damage to air-conditioned coaches of different trains.

Burning of locomotives has also caused colossal losses to railways, sources said and added that railways have incurred an estimated loss of Rs 3 crore to Rs 4 crore so far.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",DANAPUR
8,Communal clash averted in city,"PATNA: The Langertoli area here on Monday night witnessed arson and violence as members of two communities fought a pitched battle for almost three hours.

At least five shops were ransacked and a house was looted before the police stepped in and used tear-gas shells to disperse the warring mobs. By midnight, RJD leaders Ram Kripal Yadav and Shayam Rajak also reached the spot to defuse the tension.

The trouble arose when members of two groups indulged in a verbal wrangle over some trivial issue. A member of a particular community, who was under the influence of alcohol, smashed the electric decorations put up for Eid celebrations. â€œHe was beaten up by members of the other community and this led to members his community ransacking some shops,â€� said SSP Sunil Kumar.

Kumar said the police had to resort to lathicharge and use tear-gas shells to bring the situation under control. Although no arrests had been made so far, the police would conduct raids to arrest the culprits. He said minor injuries were sustained by over a dozen people in the clash.

The road was littered with bricks and broken glasses as a car of the print media was attacked and the house of a TV cameraman looted. Members of both the communities complained about the late arrival of the police force. The members of a particular community complained against the fact that a large number of illegal liquor shops were allowed by the police to run in the area. â€œItâ€™s impossible for a girl to pass through this road without being teased in the evening,â€� stated RJD leader Khursheed Alam.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",PATNA
9,"Troops fire at Kashmir protesters, three hurt","SRINAGAR: Three people were injured in Kashmir on Tuesday when soldiers opened fire to disperse hundreds of demonstrators protesting against the killing of a person allegedly by security forces, police and witnesses said.

Nearly 2,000 people gathered in the Chatrgul area south of Srinagar with Mohammad Yaqoob''s body raising slogans.

No army official was available for comment but civil authorities have ordered a probe into the incident.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",SRINAGAR
