,title,text,location
0,Cong goes to polls as a divided house,"ahmedabad: the word doing the rounds in the congress is that if the party were to lose the assembly by-election at sabarmati, it would be more because of opposition within the party than because of the bjp. the biggest fear for many congressmen is that if narhari amin wins the elections, it would be a gain for the janata dal (jd) group and of course, for yatin oza, more than the congress (read 'original congress') per se. and this groupism has been evident at the poll campaigns in the sabarkantha parliamentary and sabarmati assembly constituencies, but more so, in the latter. similarly, madhusudan mistry's winning the sabarkantha seat for the party would be seen as shankersinh vaghela's ""third man in the parliament"" and once again would mean nothing much for the original congress, going by the factionalism in the party. but, who is with who and for what, became clearer during campaigns in both the constituencies, which have become prestige issues not only for the main contesting parties but even for the candidates. gujarat pradesh congress committee president amarsinh chaudhary's biggest adversary and former chief minister madhavsinh solanki did not mind addressing at least two meetings with vaghela in the sabarkantha constituency, but his men were hardly seen in sabarmati for obvious reasons. one reason could be that sabarmati is dominated by kadva patels, and there was no place for leaders of obcs and kshatriyas, which solanki and vaghela represent respectively. moreover, sabarkantha is also very close to chaudhary's heart and almost the whole of the congress (old and merged) were doing their best to work towards mistry's victory. at sabarmati, representative of the jd group in the steering committee of the congress, dr urmila patel, turned up with colleague dalsukh godani at kali village on tuesday to add some 'importance' to the campaign, but apart from involvement from these jd colleagues, amin has had few star campaigners. contrarily, the bjp has moved in its entire political men and machinery from saurashtra to campaign for their candidate in sabarmati. thus, amin's campaign is resting more on the strength of the city congress and of course, of oza because of whose resignation, the by-election was warranted. finally, the equation is that ""each to his own"".

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",ahmedabad
1,Three shot at in separate incidents,"patna: a youth, sanjay kumar, was shot at and injured by unidentified criminals on road number 8 of ashok nagar under the kankarbagh police station on wednesday noon. the injured has been admitted to the pmch. the police are yet to ascertain the reason behind the incident. another man, lal bahadur, was shot at and injured on the new bypass road under the patrakarnagar police station early on wednesday morning. in another incident, a driver, lorik paswan, received bullet injuries in his chest when a group of criminals attacked him in a bid to loot the passengers of the jeep near tintin mathiya mor under the masaurhi police station on wednesday. lorik, a native of matobigha under the kurtha police station of jehanabad district, has been admitted to the pmch. his condition is stated to be out of danger. accused arrested: the police have arrested an accused, upniwesh alias upnesh, from karnapura village under the gaurichak police station following exchange of fire between upniwesh and some of his men and some other criminals. the police said upniwesh was wanted by the police in connection with case number 241/2001 lodged with the phulwarisharif police station under sections 302/34 of the ipc. one countrymade pistol, one live cartridge and three empty cartridges were recovered from upniwesh, the police said. maruti stolen: a maruti car (br-1f-8998) was stolen by unidentified criminals from quarter number 31 in sector d under the kankerbagh police station on wednesday. the owner, ramji prasad, has lodged a case with the police in this connection. two-wheeler stolen: a bajaj kawasaki motorcycle (br-1m-1892) was stolen from the budha marg road under the kotwali police station on wednesday. the vehicle was parked in front of the central bank. one jitendra kumar singh, a resident of panchawati nagar, situated near bahadurpur area, has lodged a case with the police in this connection. scooter snatched: an lml vespa scooter (bia-2435) was snatched by two unidentified criminals near phulwari high school under the phulwarisharif police station on tuesday.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",patna
2,Residents block road to protest power cuts,"lucknow: hundreds of residents of lal kuan and hussainganj areas blocked the busy vidhan sabha marg for over two hours on wednesday afternoon to protest the grim power situation in their localities. these areas are reeling under acute power crisis after a fire broke out in a bus-bar of the ocr sub-station on tuesday evening, following which the electricity supply to the entire area was cut off by the lesa for restoration work. residents shouted anti-government slogans and refused to disburse until the electricity supply was resumed. their main complaint was that the lesa staff in the local sub-station was not listening to their grievances and had fled at the scene in the night when the residents reached the place to lodge their complaint. they said that owing to the power crisis they were also facing scarcity of water supply. when contacted lesa, officers informed that restoration work was on. they said that fire had extensively damaged the bus- bar, which will now have to be replaced. they admitted that power supply had to be cut off during the day for several hours for repair works. similar situation was reported from indiranagar where a fault in the lesa ii supply left the d, b block, sector 16-19 and many parts of the ring road in the dark. for past two days there have been regular five-six hours power cuts in these areas. significantly, when this newspaper tried to contact the local lesa sub-station on telephone it was constantly engaged. the residents complained the staff conveniently puts off the phone and rarely attends to their complaints. they rued that if such was a situation in the area which the lesa was trying to develop as a model distribution centre then the condition of the other areas would be worse. prolonged power cuts were also reported from alambagh and busy market places of aminabad during the day. erratic power supply was reported from mahanagar, viakasnagar, charbagh, purnia, gomtinagar and old city.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",lucknow
3,Two development officers suspended,"lucknow: chief minister rajnath singh while conducting a surprise inspection in muzaffarnagar to assess the progress of the ongoing development works, suspended two village panchayat development officers and recommended adverse entries for four village panchayat development officers and four lekhpals. he also ordered the deduction of one-day salary of 12 employees, who were found absent from duty during the surprise inspection. as many as 39 teams were formed by the dm of muzaffarnagar following the orders of the chief minister. physical verification of scholarship distribution work was conducted and 880 fair price shops were also checked. contract letters of 29 fair price shops were also suspended owing to irregularities. meanwhile, during another surprise inspection of moradabad district, the cm relieved sdms of billari and sambhal, while an executive engineer of the tubewell department and a doctor of sharif nagar primary health centre have also been suspended.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",lucknow
4,Two arrested in drug-trafficking cases in city,"mumbai: the mumbai police's anti-narcotics cell recently seized 12 kg of heroin, costing around rs 12 crore, after a raid at a mira road residence. the narcotic cell received a tip-off that a certain person was selling brown sugar at bhendi bazaar. the police accosted the person and found 10 gm of heroine, following which he was arrested. subsequent enquiries revealed that he had been receiving the narcotic drugs from a certain shadab, the main dealer. the cell traced his address to regency wing in naya nagar, mira road. a raid was conducted and heroin worth rs 12 crore was seized from his residence. in a separate incident, the anti-narcotics cell recently seized 50 kg of charas valued at rs 10 lakhs from one manish kanakiya. acting on a tip-off that kanakiya would attempt distributing charas to certain clients, a trap was laid near saibaba mandir in ambewadi, kalachowky. when kanakoya turned up, he was searched and 50 kg of charas was found in a gunny bag that he was carrying. enquiries revealed that he had been in the business of processing walnuts from kashmir earlier but had been unemployed after he fell out with his partners. thanks to his kashmir contacts, he got into trafficking charas on a commission basis, which was delivered to him directly from anantnag in kashmir.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",mumbai
5,MHADA official arrested for accepting bribe,"mumbai: the anti-corruption bureau (acb) on wednesday arrested suresh andhare, assistant registrar, maharashtra housing and area developing authority (mhada), allegedly for demanding and accepting bribe in order to allow election of a housing society. andhare had demanded a bribe of rs 50,000 from ganesh chetty, a resident of the indira housing society, sion, who had applied for permission to hold elections to the board of the housing society. the last board was dissolved in 1997 and a temporary board was constituted which too was dissolved by the assistant registrar on september 5. however, mr chetty complained to the acb and accordingly a trap was laid at andhare office at mhada building in bandra (east) on wednesday and he was arrested while accepting rs 5,000 as the first instalment of the bribe. andhare was found in possession of rs 27,850, a mobile phone, a visa card, the acb added.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",mumbai
6,And the ministers just quibble,"lucknow: the 'unhealthy' relationship between the two cabinet ministers in the state health sector—-ramapati shastri and sardar singh—- which has been public knowledge for long, now threatens to affect their official performance as well. not to miss an opportunity to strike at his adversary, singh who had blamed shastri for supply of spurious drugs during kumbh mela in allhabad last winters, now holds him accountable for rising cases of polio in the state as well. talking to the times of india, singh alleged that reports of fresh incidence of polio from western up has failed to ''have the desired response in shastri who seemed totally unconcerned. the indifference on the part of the minister for medical and health, he said, was' due to his calculated non-serious approach to polio eradication in the state. pleading helplessness to tackle the problem alone, he argued that as shastri held the charge of establishment, no strategy could be effective without his cooperation, which the latter was in no mood to lend. in fact a highly worked up singh even claimed to have met the chief minister over the issue. i have apprised the cm of the factual situation, now let him decide what is to be done, he remarked. curiously enough, while the polio eradication drive remains singh's baby by virtue of his holding the charge of the department of women, child and family welfare, its effective implementation and monitoring requires full support of the health officials specially the cmos. the cmos are answerable only to shastri and, as singh alleges, are not attentive to his directions. this attitude to a large extent could be traced back to shastri's unofficial instructions that his colleague should be ignored, sources confided. contacted by the times of india, shastri dismissed the charges. taking a dig at singh he said that sardar singh was so critical of the government that he seemed no more a part of it. singh, he further said, heads a separate department and has his own secretariat and dg. despite that he had put all my men on the polio eradication drive, shastri complained. every one has a different style of functioning, he remarked adding, koi kaam karta hai koi shikayat karta hai (some work some only complain). singh would do well to concentrate more on his work, he concluded.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",lucknow
7,Expelled BSP leaders to launch new party,"lucknow: and now yet another new political party in up. come october 1 and the expelled duo from the bsp, rk chaudhary and barkhu ram varma are all set to launch their own party. the name and other details of the outfit will be disclosed at the public meeting held in parivartan chowk on the day, chaudhary told the media on wednesday. the bs-4 rally on august 30 was a great moral booster, he claimed adding that the massive mandate on 'save bahujan samaj movement' forced them to think along the line of providing an effective platform to those who had fallen victims to mayawati's style of functioning. the party , he declared would have in it the expelled up leaders and even some dalit leaders from different states. ''we have already held talks with several disgruntled leaders who are equally desirous of strengthening our hands and furthering the mission set by baba saheb'', varma declared. the public meeting on october 2, he further said would have prominent speakers from the states of haryana, punjab and delhi apart from a fair sprinkling of up bsp workers and leaders who wanted to get rid of mayawati. the latter, he alleged, had dampened the spirit of an average party worker and most of them were only waiting for the launch of another dalit outfit. while bs-4 (bahujan samaj swabhiman sanghrsh samiti) launched by the two leaders last month, would fight for dalit interest the new party to be launched, he said, would be raise a parallel political outfit to bsp.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",lucknow
8,Samajwadi Party for President's rule in UP,"lucknow: samajwadi party workers in large numbers staged a demonstration at the collectorate here on wednesday, demanding the dissolution of state assembly, imposition of president's rule and the holding of elections. the demonstrations, held all over the state under the directions of party president mulayam singh yadav, was aimed at exposing the 'anti-people policies' of the bjp government and its apathy towards the rural sector, particularly the farming community. issues of local importance were also raised by the sp workers. in lucknow, party members, led by state president ram sharan das, leader of the opposition in the vidhan parishad, ahmed hasan, and vice-president, bhagwati singh, assembled at the city office in kaiserbagh from where they made their way to the collectorate. speaking on the occasion, the leaders slammed the bjp government for failing to resolve the problems of the people and in the process making the life of the common man more difficult. the dismal state of the law and order situation, the atrocities committed on the dalits, the innumerable announcements made by the chief minister were highlighted by the speakers. they demanded that in order to prevent the situation from going out of hand it was imperative that the assembly be dissolved and president's rule be imposed. later, briefing press persons, das said the demonstration programme was a success in the all the districts. the workers had collected in huge numbers to participate in the agitation. in etawah, the agitators were led by prof ram gopal yadav and shivpal singh yadav, in kanpur by harmohan singh, in rampur by mohd azam khan, muzaffarnagar by munnawar hasan and in sitapur by sushila singh saroj. das said in many districts members of the yuvjan sabha, lohia vahini and youth brigade took out processions before winding their way to the collectorate.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",lucknow
9,"Boy rescued, two arrested","new delhi: the northeast district police on tuesday rescued a five-year-old boy, mahinuddin, who had been kidnapped from his bhajanpura house on september 1. police said the victim's father, jamuluddin, had lodged a complaint that his son had been missing for a day. a few days later, jamuluddin received a call demanding rs 6 lakh for the boy's release. the calls were traced to various public phones in delhi, meerut and ghaziabad. though several of these public phones were kept under observation, the police were unable to apprehend the kidnappers. after negotiations, the kidnappers asked the victim's family to drop off the money at gajraula railway station. they rescued the child and arrested one matloob. another abductor, mansoor, managed to flee.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",new delhi
