,title,text,location
0,Hindu body protests bias against pilgrims,"AMRITSAR: Surinder Kumar Billa, president of All India Hindu Shiv Sena, has censured Pakistan High Commission for adopting double standards and causing a religious divide in India by refusing pilgrimage visa to one community and allowing another.

Billa on Wednesday alleged that the Pakistan High Commission had refused to give visa to about 50 Hindu pilgrims belonging to Shadani Darbar who intended to visit Sindh province of Pakistan in connection with religious celebrations.

He said the jatha members had come to Delhi from Raipur, Chattisgarh, on October 5 but were forced to return on Tuesday following denial of visa. Billa said that he would take up the issue of insult of the Hindu community at the national level.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",AMRITSAR
1,Raids politically motivated: BSP,"LUCKNOW: The Bahujan Samaj Party has termed the raids conducted by the CBI at residences of former chief minister Mayawati and former minister Naseemuddin Siddiqui as â€œpolitically motivatedâ€� and intended to malign the image of party leaders.

Talking to reporters, BSP legislature party leader Swami Prasad Maurya on Wednesday said that the CBI could not get any thing incriminating during these raids and took away the money which partymen had donated for the medical treatment of BSP founder Kanshi Ram. Maurya said that if such raids were conducted on residences of present or former ministers belonging to the BJP, much more would be recovered.

The raids, he said, had no rationale, more so when elections to the five state assemblies were announced. Maurya said that the BSP would not be cowed down by such raids and would teach the BJP a lesson at an appropriate time.

State BSP president Barkhu Ram Verma also criticised the BJP for raids on the residences of former chief minister and said that the prime minister was behind these raids. Verma said that the BSP would emerge even stronger by these raids because the morale of party workers was high. The BJP, he said, would have to pay heavy price for these raids.

Meanwhile, supporters of Mayawati lodged their protest against these raids by shouting slogans in her favour. â€œBehenji mat ghabrana hum tumhare sath hainâ€� rent the air while the CBI teams were searching the residences of Mayawati and Naseemuddin in the heart of the city.

The extent of loyalty towards these leaders could be gauged from the fact that despite presence of police and other law enforcing agencies, BSP workers and supporters of the former chief minister could not be pushed away from the places where raids were taking place. The protesters refused to believe that Behenji had amassed wealth.



FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",LUCKNOW
2,PW running parallel govt in Chhattisgarh,"KHAMMAM: A dry run for the claymore mine blast on chief minister Chandrababu Naidu''s convoy in Tirumala last week was indeed conducted several weeks ago by the People''s War (PW) in Dantewada district of Chhattisgarh, sources in the Maoist guerrilla group have confirmed.

Reliable sources reiterated on Wednesday that the trial was carried out in a training camp run by the PW in the thick forests of Dantewada district bordering Khammam.

People''s War sources said the guerrilla group never discloses its ambush attacks or dry runs even to its own lower cadres before or after such attacks. ""We implement the directions of the CC (Central Committee). The CMC (Central Military Commission, the PW''s military arm) had held a camp in the Dantewada forest two months ago. After the dry run, an attempt was made on the life of the Dantewada superintendent of police Purushottam and an attack was carried out on the Gidam police station in Chhattisgarh.

The SP had a narrow escape when he was shot at from a close distance on Sept. 12. On Sept. 13, the PW attacked the Gidam police station, 125 km from the Khammam border, and killed three constables and carried away a large number of arms and ammunition.

In fact, the PW has reportedly been running a parallel government in many blocks in Dantewada district in the last one year. About 100 sarpanches in the district have resigned after the PW asked them to do so or bite the bullet.

Village development committees set up by the PW look into the revenue affairs of villages. People in the AP-Chhattisgarh border villages pay revenue to these committees. A group of tribals from AP who had migrated to Chhattisgarh and who had 15-25 acres of land have started returning to Khammam and Godavari districts as they could not meet the demands of the PW.

The naxalite group has reportedly asked farmers having more than 10 acres to pay 50 per cent of their produce as party fund. ""There is no government in Dantewada district. The police are in the grip of fear,"" said a sarpanch from Kunta block in Chintur mandal, about 8 km from Khammam border.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",KHAMMAM
3,Lyngdoh not to join politics,"PATNA: Chief Election Commissioner J M Lyngdoh said here on Wednesday that the countryâ€™s election process can be improved if the electors are vested with the right to recall an elected representative.

Lyngdoh, who was speaking on the topic â€œStrengthening Ethics in Todayâ€™s Election Processâ€� at a function held at St Xavierâ€™s High School by an NGO, Humlog, to mark its first foundation day talk, said during the elections, neither the executive, nor the legislature, nor even the judiciary is in a position to take on politicians at their â€œfurious bestâ€�. Humlog convener Parveen Amanullah gave details of the activities of the NGO.

Lyngdoh called election time as â€œabnormalâ€�, adding: â€œPeople are in a frenzy. You can see the worst in human beings during elections. The Election Commission (EC) has no instrument, except the Code of Conduct. It is a mechanism that reduces the government concerned to the level of opposition.â€�

Under the circumstances, voters alone enjoy the power to improve the election process and the quality of elected representatives, Lyngdoh said, adding: â€œRight to recall is a good thing.â€� According to him, bureaucrats, for that matter the EC, can only make small beginnings. He felt that bureaucrats and men in uniform had done a commendable job during the Gujarat elections.

On the recent trend of bureaucrats and judges joining politics, he said he has no inclination to join politics. â€œI will never in my life join politics,â€� he said. According to him, the presence and participation of criminals in politics, together with the defection and play of money in elections, have vitiated the election process. Earlier, ideologies used to hold together different political parties, but political parties lacking the ideological glue have now become vulnerable to frequent defections, he said.

Stating that â€œpolitics had always been the seat of criminalsâ€�, Lyngdoh said while the Centre did not readily respond to the ECâ€™s recommendation that a candidate should file an affidavit giving information if he or she has ever been convicted, a voter moved the Delhi HC pleading that candidates should disclose their involvement in criminal incidents, their assets and liabilities as well as their qualification.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",PATNA
4,Patna City observes bandh,"PATNA: The markets of Patna City observed a complete bandh on Wednesday in protest against the failure of the police to nab the killers of Sardar Ravindar Singh, who was shot dead on October 2.

Business community of the area took out a procession and handed over a memorandum to the SDO (Patna City) demanding proper security arrangements for them.

Activists of various political parties, including Bharatiya Janata Party (BJP) and CPI(ML), also took out procession in support of the agitation launched by the Patna City traders.

Criticising the murder of Sardar Ravindar, the Mahanagar unit of BJP, in a press release, said businessmen of the state live under fear in the present regime. Bihar Textile Chamber of Commerce demanded creation of a special wing of police to check the growing crime graph particularly incidents of attack on the businessmen in Bihar.

The Cement Dealersâ€™ Association organised a condolence meeting to pay tributes to the slain businessman on Wednesday. A press release issued by the association demanded immediate arrest of the criminals involved in the killing.

Bihar Pradesh Marwari Sammelan also supported the bandh and demanded license to purchase arms. A team of the Sammelan, led by Kamal Nopani, also visited several places of the locality to ensure the success of the bandh call.

Bihar Pradeshik Agrawal Sammelan (BPAS) urged the traders to observe an indefinite bandh to check the attacks on the business community. â€œA dayâ€™s bandh call will not help the cause of traders nor will it create an adequate pressure on the state government,â€� said a press release issued by the BPAS. Its president, Jagdish Prasad Mohanka, demanded that the state government should hold a meeting with the tradersâ€™ bodies to work out a concrete strategy for their safety. â€œIf the government fails to check the criminal activities in the state, it will badly affect its economy,â€� the release said.

Shot at: Some unknown miscreants shot at a staff of the local Uma cinema in Park Road area under Kadamkuan police station on Wednesday night. The victim is being treated at the PMCH.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",PATNA
5,"Union, Bihar ministers shed their 'niceties'","PATNA: With elections nearing, Union and Bihar ministers seem to be saying goodbye to political niceties in their mutual dealings as for the second consecutive day on Wednesday Bihar ministers boycotted a function organised by Union minister for small-scale industries C P Thakur here.

""The boycott of Union ministers will continue. They misuse the government machinery and indulge in political drama. They have no commitment to development of the state,"" alleged Bihar minister for small-scale industries Ravindra Charan Yadav.

""We had invited the CM, RJD chief Laloo Prasad Yadav and state government ministers to attend the exhibition on small-scale industries organised by the National Small-Scale Industries Corporation. But they did not come. If they had any grievance, it could have been sorted out,"" Thakur said, adding that he would undertake development work with or without the state government''s help.

""There is only one industry in Bihar and that is kidnapping. Laloo Prasad Yadav is the chairman of the kidnapping private company and the chief minister is its MD,"" remarked junior Union minister Nagmani. ""We invite the Union ministers to have a debate on the issue. The Union government has virtually kidnapped the nation,"" retorted Ravindra Charan. Railway minister Nitish Kumar said at a function on Wednesday that those who accuse the Union government of giving stepmotherly treatment to Bihar are mentally sick. And Bihar ministers have started calling Nitish ""mentally retarded"".

Five Union ministers, including Nitish and defence minister George Fernandes, present at Thakur''s function on Wednesday claimed that it is the Union ministers hailing from Bihar who are instrumental in whatever development work done in the state. They accused the state government of putting obstacles in the development work like trying to stall the construction of a railway bridge at Nirmali in Madhubani district.

""The Union ministers'' function was not a government one. It was an NDA rally. The platform was used to criticise the state government,"" alleged Charan. He said during the last three years, he has written numerous letters to the Centre regarding demands, including the plea for declaring Bihar an industrially backward state like the North-Eastern states. ""We submitted proposals for industrial projects worth Rs 432.8 crore. But none of the Union ministers bothered to take cognisance of our pleas,"" Charan said.

The mud-slinging goes on. The victim has been Bihar''s development work. The latest survey conducted by the Union ministry for small-scale industries suggests that 80 per cent of the units in Bihar are sick.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",PATNA
6,Power board asked to increase revenue collection,"PATNA: The state government has asked the BSEB to enhance the monthly revenue collection to the tune of Rs 80 crore by December 2003. The present monthly revenue collection of the BSEB is between Rs 60 to 65 crore.

The government has expressed strong displeasure over the tardy progress in the revenue collection of BSEB. All the 16 circles of the state have only succeeded in generating 30 to 60 per cent of the target of revenue collection. These matters were discussed at a meeting of GMs of all the power area boards held here on Wednesday at the BSEB headquarters to discuss the ways and means to enhance the revenue collection of the Board. Energy minister Shakeel Ahmad Khan presided over the meet.

Besides Khan, junior power minister Shyam Razak, BSEB chairman K A H Subramanian, BSEB member (finance) Rameshwar Singh, BSEB member (transmission and distribution) Manohar Lal and BSEB member (generation) A K Vishwakarma attended the meeting.

The meeting also observed that the Magadh Area Board has achieved lowest collection target of 30 per cent while the Pesu has achieved the target of 60 per cent.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",PATNA
7,Pope wanted to break rules for Mother,"NEW DELHI: Breaking all rules and precedents that govern the canonization process of the Roman Catholic Church, Pope John Paul II wanted to declare Mother Teresa as a saint on October 19, but many Vatican officials raised objections to it.

A Boston-based weekly, the Catholic World News, recently reported that the Pope sent letters to the members of the Roman curia in June asking about the possibilities of both canonizing and beatifying Mother Teresa on October 19 â€” unusual in the history of the Roman Catholic Church.

Most of the the bishops the Pope consulted, advised him against such a step.

According to Roman Catholic traditions, beatification is the first step to canonization. A beatified person is called â€˜â€˜blessedâ€™â€™ and will be venerated by the believers in his/her diocese or birth place. A person will be canonized five years after beatification. A canonized person is called a saint and can be worshipped all over the world by the believers of the Catholic church.

The Pope, who was a firm supporter of Mother Teresa, has already made an exemption in case of her canonization process by starting the process much ahead of the presribed time.

According to canon laws passed by the Pope in 1983, the process starts five years after the saintâ€™s death. Mother Tersaâ€™s canonization process ought to have started on September 2002, but started much earlier as the Pope waived the five-year period.

In the history of the Roman Catholic Church, St Anthony of Padua is the only person who was declared as a saint just 352 days after his death.



FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",NEW DELHI
8,National labour conference likely to reform laws,"NEW DELHI: A major national level Labour Conference will be held on October 16 to 18, which will take a final decision on the three basic labour issues - rationalisation of labour laws and unorganised labour; employment generation and social security issues.

Labour ministry sources told the Times of India on Wednesday that employer organisations, workers organisations, governments of central, state and union territories have been requested to nominate their delegates/advisors to attend the meeting.

He said that each delegate will be allowed to bring one adviser to attend the session but the latter will not be allowed to speak.

The ensuing labour conference will discuss the report of the second National Commission on Labour with emphasis on rationalisation of labour laws and unorganised labour.

There are a plethora of labour laws covering various facets of labour issues such as factories, mines, plantations, transport, shops and commercial establishments, industrial housing, safety and welfare, wages, social security, industrial relations, employment and training, emigration, compensation insurance etc. Labour comes under Concurrent List hence the implementations of the law is incumbent upon both the Centre and states.

With a view to bring about labour reform, the government had set up the second Labour Commission whose job was to suggest rationalisation of existing labour laws in the organised sector and suggest ''umbrella'' legislation for ensuring a minimum level of protection to the workers in the unorganised sector.

While doing this ""the Commission took into account the emerging economic environment involving rapid technological changes, globalisation of economy, liberalisation of trade and industry and emphasis on international competitiveness and the need for bringing the existing laws in tune with the future labour market needs and demands,"" an official said.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",NEW DELHI
9,EC ready for early LS polls: Lyngdoh,"PATNA: The Election Commission on Thursday expressed readiness to conduct early Lok Sabha polls but favoured September next year as the ""ideal"" time if the exercise is held on schedule.

""EC is prepared to conduct election even if the government decides to go for an early poll. But September 2004 would be an ideal month from weather point of view for holding the next parliamentary polls,"" Chief Election Commissioner J M Lyngdoh told reporters here.

To a question whether the present laws were adequate for holding free and fair elections, the CEC said, ""Laws are there. We only need good people to implement them to check rigging and other malpractices.""

Lyngdoh, however, suggested some amendments to the anti-defection law to completely prohibit elected representatives from crossing floors. Crossing floor is the betrayal of the worst kind,"" he said.

He suggested it would be better if instead of the Speaker, the President, in consultation with the EC, decided the fate of a party in case that suffered a split.

He also said it would be better if the EC was armed with some legal powers to take preventive actions against leaders and political parties before announcement of the poll wherever the Commission thought it necessary.



FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",PATNA
