,title,text,location
0,Maharashtra government in crisis,"MUMBAI: The 30-month-old Democratic Front (DF) government was plunged into a crisis on Sunday after nine of the MLAs supporting it announced that they would no longer back the Vilasrao Deshmukh ministry.

The MLAs of the Peasants and Workers Party (PWP), the Janata Dal and the Communist Party announced at a news conference that they would inform Governor P.C. Alexander on Monday that they would no longer support the government. Maharashtra Janata Dal president Shripati Shinde would arrive here on Monday morning and a letter withdrawing support would be sent to the governor in the afternoon.

But chief minister Vilasrao Deshmukh exuded confidence that his government did not face any imminent threat. The DF was still supported by 150 MLAs in the assembly which has a strength of 288, he claimed.

The Congress has 74 MLAs, while the NCP has 61 (including Suesh Jain who was re-elected from Jalgoan on Sunday).Nine of the 12 independents also support the DF.The BJP has 56 MLAs, while the Shiv Sena has 69.

The crisis within the DF was precipitated three days ago because of the re-induction of the Nationalist Congress Party''s Sunil Tatkare, who was asked to resign 62 days ago because of a political crisis in Raigad district. This was objected to by the PWP, five of whose ministers sent in their resignation letters to Deshmukh.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",MUMBAI
1,Shahi Imam all set to launch party,"HYDERABAD: The Shahi Imam of Delhiâ€™s Jama Masjid, Syed Ahmed Bukhari is all set to launch a political party to represent the Muslim community.

â€˜â€˜Ab waqt aa gaya hai ke Musalmanon ki ek siyasi jamaat honi chahiye (The time has come for Muslims to have their own political party,â€™â€™ Bukhari told Times News Network on Saturday.

â€˜â€˜Instead of supporting the so-called secular parties, Muslims should strengthen themselves to take their share in power,â€™â€™ he said. â€˜â€˜When Hindus, Sikhs, Dalits and other communities can have their own political parties, why canâ€™t Muslims form a party of their own?â€™â€™ he asked.

Bukhari has already begun touring the country to generate public opinion in favour of a Muslim political party. So far, he has visited West Bengal, Uttar Pradesh and Bihar, and plans to visit other parts of the country soon.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",HYDERABAD
2,JEE for law colleges mooted,"LUCKNOW: Suggesting ways to improve the quality of advocacy in the state, Chairman Bar Council of UP, DP Singh, on Sunday said that amendments should be made in Advocate Act and Bar Council Act wherein a law student should undergo a mandatory one-year of apprenticeship before being enrolled for practising in the law courts.

While speaking at the inaugural session of the Prof ML Chandani Memorial Lecture Series, organised at the second campus of Lucknow University, he advocated holding of a joint entrance examination for all the law colleges of the state on the lines of the Combined Pre-Medical Entrance Test.

He also expressed concern over the deterioration in the quality of advocacy with time and appreciated the efforts of the LU law faculty for starting community service programmes.

Chief guest on the occasion, Justice Vishnu Sahai, said that practising law was both challenging and fascinating. Describing three stages of work, he told the students that in the first stage they would have to work hard with less remuneration. However, in the next two stages once they establish themselves as advocates, they will get more money against the work done.

A workshop on â€˜Know Yourself: Positive mental healthâ€™ was organised on the occasion, which was attended by over 70 students of the law faculty. Prof Pallavi Bhatnagar, faculty in LU psychology department, who conducted the workshop, said that though people in India were disease conscious, they did not care much about their health, particularly the mental factor.

â€œWe listen more what others have to say about us and do what they want, while neglecting our inner voice, which results in various mental problems,â€� she said.

The workshop provided a platform to share the experiences of the students and asked them to be more forthright for positive mental health. Prominent among others present on the occasion were LU vice-chancellor Prof SB Singh, deputy judge advocate general, JAG, HQ CC, Brig Anil Srivastava, family members of late Prof ML Chandani, faculty members of law and LU teachers.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",LUCKNOW
3,UP’s liquor policy turning into a scam,"LUCKNOW: The liquor policy formulated by Rajnath Singh government is now snowballing into a major scam in Uttar Pradesh.

Besides politicians, distilleries and liquor barons are believed to be major beneficiaries in what appears to be some Rs 1500 crore scam.

Aimed at breaking the liquor cartel, the new policy has, ironically, created another one â€” that of distilleries. Under the new arrangement, distilleries have been given free hand not only to jack up liquor prices but also garner more profits by way of â€˜non-existenceâ€™ components.

Highly-placed sources claimed that liquor majors had joined hands to get the new policy cleared in 2001 and implemented from April 2001.

Ironically, Uttar Pradesh is perhaps the only state incurring heavy losses through its liquor policy. While distilleries were making profits of over Rs 1000 crore, the state was losing revenue tot the tune of Rs 500 crore annually.

While prices of liquor, particularly that of country-made liqour (CML), were doubled in comparison to that in the neighbouring states, manufacturers were allowed to have all the profit without sharing it with the government. While the MRP of a 750 ml country-made liquor bottle is proposed at Rs 96 this year in UP, the same is available at Rs 40-60 in Delhi, Haryana, Rajasthan and Madhya Pradesh. This price discrepancy actually paved the way for large-scale inter-state smuggling of liquor.

As the manufacturers are handling wholesale trade also, the profit from smuggling is going into their kitty too.

Moreover, while excise duty remained constant at Rs 61.50 on a 750 ml CML bottle, now priced at Rs 96, the government has offered the cartel â€˜hiddenâ€™ profits by lifting controls. These benefits are extended to distilleries in the form of bottling and labelling charges (Rs 5.00), packing charges (0.70), Hologram fixation (0.13), freight (0.75), godown expenses (0.75) and profit at the rate of 2.5 per cent of wholesale cost price (1.84).

Ironically, while the state government realises Rs 4.50 on each 750 ml bottle, it pays Rs 5.52 to distilleries through non-existence components. As about 18.50 crore litres of CML is consumed every year in the state, the distilleries are pocketing about Rs 92 crore every month or Rs 1004 crore annually.

Significantly, under the earlier arrangement, all these components were under the government control and the manufacturers had to pay for them. What has raised eyebrows is that while government godowns are lying vacant, it is paying the distilleries for their godowns. Even packing, bottling, labelling and freight charges, which are part and parcel of any manufacturer, are being paid by the government to distilleries.

The liquor policy has resulted in a loss of Rs 496 crore in 2000-2001 on excise duty, which is second largest contributor to the state revenue after trade tax. If added with the â€˜unsharedâ€™ profit going to the distilleries, the revenue losses would be between Rs 1200-1500 crores.

Significantly, despite a noting by a senior excise official that â€œlet a popular government be formed to review the policyâ€�, the policy was hurrieldy extended for another year during the Presidentâ€™s rule allegedly under pressure from liquor barons, calling the shots from Delhi.

Heavy profits have attracted many liquor barons to the state and Uttar Pradesh has suddenly become a haven for liquor giants. Three new units have been set-up recently while few more are opening shortly. Even a former minister from eastern UP has moved papers to jump into the profitable liquor trade in the state.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",LUCKNOW
4,Bypolls fortify BSP’s position,"LUCKNOW: In a major reversal for the Samajwadi Party, the Bahujan Samaj Party wrested the Baheri assembly seat from it. In addition the party also bagged the Jehangirganj assembly and the Akbarpur parliamentary seat.

The Debai assembly seat went to Rashtriya Kranti Party while in the Assembly segment of Kunda, where elections had been countermanded in February, independant candidate Raghuraj Pratap Singh alias Raja Bhaiyya emerged the winner.

Tribhuwan Dutt of the BSP bagged the Akbarpur parliamentary seat, vacated by chief minister Mayawati when she took the reins of governance in Uttar Pradesh.Of the total 1276944 votes in the constituency Dutt bagged 250405 (50.53%) defeating his nearest rival Munnulal Majhi of the Samajwadi Party who polled 218802 (44.15%) votes. Raj Bahadur of the Congress stood a poor third with 16111 (3.25%) votes.

In the Baheri assembly segment considered to be the stronghold of the Samajwadi Party, the BSP candidate Ata-ul-Rehman won the seat by polling 51650 (38.05 %)votes. Mumtaz Jehan of the Samajwadi Party got 43865 (32.31%) votes while Nand Lal Saran, an independant stood third. He got 18177 (13.39%) votes.

The BSPâ€™s winning spree was also evident in the Jehangirganj assembly segment from where Mayawati had contested in the February elections.

She had subsequently quit Jehangirganj in favour of Harora. Jai Ram Vimal of the BSP established a comfortable lead over his rival Bhim Prasad Sonkar of the Samajwadi Party. While Vimal polled 53533(48.77%) of the total 252517 votes, Sonkar got 44942 (40.93%) votes. The Congress candidate Arun got 8267 votes.

The Dibai assembly seat won by the RKP president Kalyan Singh and subsequently vacated by him was bagged by his son Rajvir Singh.

A debutant in politics Singh bagged 48017 (23.02)votes and thereby established a convincing victory over his nearest rival Ram Singh of the Bhartiya Janata Party. The BJP candidate polled 34485 (16.53%) votes.

For Raguhuraj Pratap Singh alias Raja Bhaiyya, the Kunda victory was a vidication of sorts. Elections to this constituency had been countermanded. Singh left his rivals Mohammad Sami of the Samajwadi Party and Yogendra Nath Mishra â€˜Maulaâ€™of the BSP way behind. While Raja Bhaiyya polled 88446 (82.13%) votes, Sami got 6768 (6.28%) votes and â€˜Maulaâ€™ 3583 (3.33%) votes.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",LUCKNOW
5,City police arrest wanted robber,"PUNE: In a significant breakthrough, the Deccan police on Saturday arrested Lalit Mistry, 42, who was wanted in at least half a dozen cases theft and robbery committed in different localities of the city.

At a press conference, joint commissioner of police Mahesh Gauri said the Deccan police nabbed Mistry from the Ashoka hotel.

Gauri said Mistry, a suave, soft-spoken diploma engineer, took to crime after failing in his fatherâ€™s construction business.

His modus operandi was to carefully select flats occupied by old women, ensure that there was no male member around and then enter the house under some pretext and snatch jewellery.

Likewise, he used to take vehicles from sellers for a test ride and would never come back.

Though he was caught in 1998, he was back to his old habits again.

Mistry admitted to all his crimes at the press conference and even said he had kept record of all his misadventures on the Web! Deputy commissioner of police (Zone-1) Vinod Lokhande and senior PI of Deccan police station P.U. Kohinkar were also present.

They were able to nab Mistry by monitoring his Ashoka hotel room.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",PUNE
6,'Hijacked’ Cong bandh called off,"KOLKATA: The Pradesh Congress on Sunday announced the withdrawal of the proposed bandh on June 14.

Since the Trinamul Congress had â€œhijackedâ€� its issues, it had decided to call off the strike, argued state Congress president Pranab Mukherjee.

â€œA bandh is always a weapon of last resort. When a particular political party calls a bandh, other parties decide to support or oppose it on the basis of the issues involved.

This is political decency,â€� Mukherjee told the media after the PCC meeting.

The decision was taken in view of the hardships the common people had to face in view of bandhs in successive weeks, he said.

â€œThe issues being the same, the bandh called by the Trinamul is an unprecedented political gimmick,â€� retorted Mukherjee.

The call was given to demand the state governmentâ€™s intervention as the farmers were being deprived of the minimum support price for paddy, hike in agricultural taxes, delay in teachersâ€™ salaries, rise in electricity bills and the delay in preparing the list of people below the poverty line.

â€œThe issues still remain relevant.

The Congress will organise demonstrations at the district magistratesâ€™ offices on June 14, highlighting the issues,â€� said Mukherjee.

A rally in Kolkata will be held on June 24 to decide on the next phase of agitations, he declared.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",KOLKATA
7,Bukhari to launch political party,"HYDERABAD: The Shahi Imam of Delhiâ€™s Jama Masjid, Syed Ahmed Bukhari is all set to launch a political party to represent the Muslim community.

â€œAb waqt aa gaya hai ke Musalmanon ki ek siyasi jamaat honi chahiye (the time has come for Muslims to have their own political party,â€� Bukhari told The Times of India on Saturday. â€œInstead of supporting the so-called secular parties, Muslims should strengthen themselves to take their share in power,â€� he said.

â€œWhen Hindus, Sikhs, Dalits and other communities can have their own political parties,why canâ€™t Muslims form a party of their own,â€� he asked. Bukhari has already begun touring the country to generate public opinion in favour of a Muslim political party. So far, he has visited West Bengal, Uttar Pradesh and Bihar, and plans to visit other parts of the country soon.

The proposed party will neither be a federation of existing political or religious groups, nor an extension of regional parties representing the Muslim community. It will be a national party which will work in coordination with the existing regional parties and groups,â€� Bukhari clarified. But the Shahi Imam does not plan to hold any post in the proposed party, and his role will be confined to that of adviser. â€œWe would have named the party by now.

But it got delayed for the reason that I do not want to hold any post in the party,â€� he said. Bukhari also wants the youth to replace the existing Muslim leaders. Unhe (old leaders) ab sirf dua karni chahiye (they should now be confined to prayers), he said. â€œIt is after more than 50 years that we thought of launching a Muslim political party. Now it will take some more time for its formation,â€� he said, adding that he has already spoken to several Muslim leaders on the issue.

He said the leadership should come from the grassroot level from all parts of the country. Main apna mazhabi farz pura kar raha hoon (I am fulfilling my religious duty),â€� said the Shahi Imam, clarifying his motive for launching a party. The Shahi Imam refused to accept the All India Muslim Personal Law Board as an authority to represent the Muslim community.

â€œIt was formed to deal with matters related to personal law, and it should be confined to that.â€� He criticised the board for involving the Muslim community in the issue of â€˜shila pujaâ€™ at Ayodhya, saying that the dispute was originally between the VHP and the Central government over the undisputed land. But the board leaders unnecessarily involved the community by holding talks with Shankaracharya Jayendra Saraswati.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",HYDERABAD
8,All-party meet on Govt-PW talks today,"HYDERABAD: The government will request the leaders of opposition parties to finalise the agenda for talks with extremists on Monday during the all-party meeting.

The meeting has been convened to inform the leaders of various political parties about the issues raised by the extremist outfit. The government will ask the parties about the choice of the representative from its side to take part in the talks with the Peopleâ€™s War nominees.

The government will bring to the notice of the leaders of political parties the extortions being resorted to by the extremists in the districts of Karimnagar and Nalgonda, taking advantage of the present situation.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",HYDERABAD
9,Akalis fear election violence,"BATHINDA: After eating humble pie in corporation elections, the Akali rank and file is apprehensive of aggression in zila parishad and block samiti elections.

Former Punjab chief minister Parkash Singh Badal on Sunday termed the panchayat election process a complete farce as the party candidates are allegedly being threatened by the police to withdraw from the contest.

About 20 SAD candidates of Gidderbaha block, who are contesting block samiti elections, organised a press conference in Bathinda on Sunday under the aegis of Manpreet Badal, the media in charge of SAD(B) and MLA from Gidderbaha.

The contenders for the election alleged that the area police raided their houses on Saturday morning, the last day for withdrawal of the nomination papers, and threatened them to withdraw from the contest or surrender their claim in favour of Congress candidates.

Failing which the police warned the SAD candidates entangling in fake cases of smuggling of poppy husk and distilling illicit liquor, alleged Manpreet Badal.

Many Akali candidates including Jagdev Kaur, Paramjeet Kaur, Bakhshish Singh, Naseeb Kaur, Chhinder Kaur and Surjit Singh alleged during the press conference here that they were threatened by Avtar Singh, the additional station house officer and Surjit Singh, an ASI at Kot Bhai police station to withdraw from the election.

Terming the election process a complete subversion of democratic set-up, Manpreet alleged that the returning officers from Malout and Gidderbaha had rejected the papers of Akali candidates on flimsy ground on Saturday.

The papers of Gurraj Singh, a candidate from Alamwala under Malout block were rejected by the returning officer by attaching a withdrawal himself after faking the signature of the candidate, alleged Manpreet.

Meanwhile, talking over telephone with media persons during the press conference from an unknown place, Parkash Singh Badal alleged that the nomination papers of SC/ST candidates of Akalis were rejected in Moga and Gurdaspur for being deficient in necessary documents.

But the necessary documents like the caste certificates were removed by the returning officers themselves after the candidates submitted complete nomination papers, alleged Badal.

Manpreet said though the Akalis were passing through a harrowing time after the Congress unleashed political repression, the party would contest the panchayat body elections with full zeal and maintain its hold on rural elected bodies.

When contacted at his residence, Muktsar district police chief was not available for comment.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",BATHINDA
