,title,text,location
0,British firms evince interest in the east,"kolkata: british companies are increasingly showing interest to enter into partnerships and invest in key sectors such as information technology, education, healthcare and infrastructure in the eastern region. more and more companies now seem keen to expand their business in the region after a gap of two decades. this was stated by british deputy high commissioner to eastern india dr john mitchiner, british deputy high commissioner . he was speaking at a press conference organised to give details on the 6th international mining and machinery exhibition planned in kolkata from november 6. mitchiner said that around 40 british companies are already present in this region in varied sectors and more are likely to start operations in the near future following the new industrial policy of the state government. the exhibition, which is held in india every three, is being held in kolkata for the first time keeping in view the the proximity of the coal mines to the eastern region. the exhibition will lay stress on technology transfer in all areas of mining with special emphasis on coal.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",kolkata
1,Two arrested for murder,"new delhi: two persons have been charged with murdering a vishwas nagar resident, whose body had been found by the railway tracks in dilshad garden on october 21. the murder, the police said, was a fallout of intra-gang rivalry. the police identified the accused as somprakash (22) and vipin (19). according to the police, an unidentified body was found in some bushes near the railway track. the victim had been bludgeoned to death. a special team was formed and efforts were made to try and identify the victim. the police said they were tipped off by an informer that the victim was deepak alias deepe. the police also learnt that the victim had several previous criminal involvements and was allegedly the leader of a gang of pickpockets. the police later arrested somprakash and vipin, who reportedly confessed to having committed the murder. they reportedly told the police that they had an argument with the victim over money. they also identified manoj as their accomplice. the police said deepak, being the gang leader, used to keep most of the stolen money for himself and used to give only paltry sums to the rest of the gang members. this led to resentment within the gang and resulted in his murder.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",new delhi
2,3 toll tax officials arrested,"new delhi: the anti corruption branch of the delhi government has arrested three toll tax department officials for demanding and accepting bribes from truck drivers at singhu border. acb officials said they had received several complaints about the staff at singhu border and surveillance had been mounted. on friday, a raid was conducted during which it was found that the accused, mukesh, dharambir and mahesh kumar, were allegedly accepting bribes from truck drivers and not issuing toll tax receipts.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",new delhi
3,Patwaris chargesheeted for favouring minister,"faridkot: two patwaris, who have been accused of tampering with land records and getting a plot of land registered in the name of a shiromani akali dal (b) mla have been chargesheeted. meanwhile, the case regarding jaitu tehsildar gian chand has been forwarded to the punjab revenue financial commissioner (rfc). a land dispute case had been pending in jaitu sub division for quite some time. the dispute, reportedly between lakhwinder singh randhwan and sad (b) mla from kot kapura constituency, took a turn when the land records were allegedly tampered with and got registered in the name of the mla. in a written complaint to the faridkot deputy commissioner, lakhwinder singh randhwan had said that despite the disputed land ''being in his possession'', halqa patwaris had overwritten the revenue record. he added that jaitu tehsildar gian chand had endorsed the records. randhwan had said the records were tampered with at the behest of the mla. an inquiry to probe the allegations had been entrusted to faridkot district revenue officer (dro) harpal singh atwal. after submission of the district revenue officer report, the deputy commissioner had referred the case to the fcr.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",faridkot
4,"Thakur to hold meeting of ministers, officials","patna: union health minister c p thakur said on sunday that he will hold a high-level meeting here with the bihar health ministers and officials next month to find out ways and means to improve the health care system in the state. inaugurating a family welfare camp organised by the bihar chapter of the indian medical association (ima) at shivam high school, bihta, thakur said the centre wants to make primary health centres and the family welfare units of all the medical college hospitals in the state more effective. he maintained that the people would not benefit from development schemes unless the population of the state is stabilised. the ima has so far organised three family welfare camps in patna district.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",patna
5,Zila Parishad chiefs seek minister's status,"patna: the zila parishad chairmen of the state, at their meeting held here on sunday, demanded minister's status for themselves. patna zila parishad chairman sanjay kumar presided over the meeting. a resolution to this effect was among the 19 adopted at the meeting. they decided to request the state government to frame rules on the pattern of up so that they do not have to face any no-confidence motion during the first two years of their tenure. they demanded that like lok sabha/vidhan sabha members, zila parishad members too should be given salary, pension and other perks and that a zila parishad chairman should have the right to write the character roll of the deputy development commissioner-cum-chief executive officer concerned.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",patna
6,Minorities panel blames police for Malegaon riots,"malegaon: the state minorities commission has squarely blamed the police for the malegaon riots, saying they failed to gauge the gravity of the situation when former mla nihal ahmad took out a morcha, which led to the eruption of riots. a team of the commission, led by its president mohammad khandwani, surveyed the strifetorn town on monday. mr khandwani said the morcha, taken out by mr ahmed on october 19, aggravated the situation in the town. a seven-member committee would formed under the presidentship of the nasik district collector to ensure peace among the hindu and muslim communities in the town, mr khandwani said.the committee would include representatives of the police, civic officers and members of non-political bodies. an emergency fund would be raised under the guidance of the collector to help those affected by the riots, he said. appealing to members of both the communities to develop an atmosphere of camaraderie in the town, the minorities panel chief said, hindus should protect muslims in their areas and vice versa. he said he would soon submit a report to the state government. a three-member team of the national minorities commission is also scheduled to arrive in the town on tuesday afternoon. meanwhile, no untoward incident was reported in the town and from nearby villages on monday. curfew was lifted in the town for 12 hours. the state transport service was fully operational and government offices were also open.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",malegaon
7,Schoolchildren form human chain to protest corruption,"patna: around 8,700 students from 30 government schools of patna assembled in gandhi maidan on monday. later, they formed a human chain from the statue of mahatama gandhi to jp roundabout covering entire gandhi maidan to create awareness about corruption in society. in fact, they were invited by patna district administration to participate in various competitions, including quiz, painting, flower making, slogan writing, cartoon drawing and poster making. school boys and girls have a unique conception about corruption prevailing in the society. asked about her first introduction to corruption, shalini, a girl-student of class viii in m g high school, east boring canal road, patna, recalled that she was once taken to civil court on way to her school by her uncle a few years ago. according to her, that day she personally saw her uncle giving bribe to a court clerk in patna. alpana, a ix class student of patna central school said her father avoided her admission in bihar-government schools because of corruption prevailing in the bihar school examination board. huma ali khan from the same school said whole society is in the grip of corruption and one could easily encounter it in any police station. ""it is also a corruption to get admitted in a good school by paying donations,"" said anita, a ix class student of ram lakhan singh yadav school, punaichak. some other students explained corruption in different ways. according to abhishek chandra, an eighth class student of st xavier's school, the recent attack on world trade centre in america was also a part of corruption. he justified his statement saying that terrorism had its root in corrupt minds. puja, a ninth class student of ram lakhan singh yadav school, said even murders were being committed because of prevailing corruption. most students picked up the police department to give examples regarding incidence of corruption. the patna district administration had also placed ""community graffiti"" for visitors to express their views on checking corruption. ""corruption is that parasite which feeds on the country from inside and makes it hollow,"" wrote badal kumar, a class ix student of patna collegiate school. another message written by afghan aalam said ""corruption is terrorism, eradicate corruption, and make india the land of gandhi once again."" prakash, a student of shaheed rajendra prasad high school, in one cartoon, has shown a cage of corruption in which entire society is locked. jury members included cartoonist nirad, designer and painter ronny banerjee, painter archana, gopal prasad and ajay verma, both vigilance department officials. ""children have to purify their soul and heart in the present society. this very thought prompted the administration to involve children in the vigilance awareness week apart from people from every walk of life,"" said patna district magistrate deepak prasad while talking to the times of india on monday.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",patna
8,Conference on genetically modified crops,"new delhi: amid the controversy on genetically-modified bt cotton, the indian society of genetics and plant breeding is set to hold a four-day conference to discuss future challenges while farmers' groups led by former minister balram jakhar blamed the government on monday for not exercising enough caution on gm crops. addressing a news conference on monday, the genetics society's h k jain and mangala rai spoke of the potentially rich dividends, bracing themselves for challenges such as the need for a higher yield per unit of land, water, energy and time. scientists will have to develop plant varieties resistant to drought, salinity and diseases to increase the rate of food production to keep up with an increasing population. there was a need to take advantage of newer biological techniques such as molecular biology and biotechnology which permit identification and transfer of specific traits ""in a precise and verifiable manner"". all this will come up in the society's diamond jubilee symposium on ""hundred years of post-mendelian genetics and plant breeding — retrospect and prospects"", starting tuesday. rai, who is deputy director-general (crop sciences) in the indian council of agricultural research, says icar has done limited work in transgenic crops such as cotton, eggplant, tomato and rice. refusing to be drawn into the unauthorisedly-grown bt cotton controversy, he said each country has a procedure for risk assessment and release. ""if you are going to test,"" he added, ""you have to follow the procedure; tomorrow, such a problem could come under litigation."" icar's role, however, is limited. in sanctioned large-scale trials of bt cotton by the maharashtra hybrid seed company, icar is monitoring merely nine of more than 400 locations countrywide, and that too on just one aspect — commercial cultivation. studies on possible impact on the environment, and human and animal health have not been completed, said rai. bt cotton is grown in countries such as the us, china and australia but scientists here insist transgenics need to be evaluated in indian conditions. there is a need, they concede, to differentiate between what is likely to be more, and less, harmful. there is also a need to invest in ""first-rate human resources"" in the frontier areas of biotechnology. but evaluation is a must. in a very different forum, jakhar, vandana shiva of navdanya and other farmers' groups blamed the government and a multinational for ""illegally testing"" bt cotton seed here and ""not preventing its illegal dissemination"". there is no evidence of this, however. they decided to set up a committee of independent experts to inquire into what has happened and the dangers involved.they don't oppose scientific advances but object to ""profit-oriented organisations"" being allowed to deal with safety provisions ""in an irresponsible manner"".

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",new delhi
9,Debate on Karnataka law,"bangalore: apprehensions expressed over the centre's prevention of terrorism ordinance (poto) have made the opposition parties in karnataka chary of a similar legislation enacted recently. the karnataka control of organised crime (kcoc) bill, 2000, passed in the last legislative session, is awaiting the president's assent. during the bill's passage, the principal opposition parties, the bjp and the janata dal's both factions, had cautioned the government against its misuse. chief minister s.m. krishna on monday, however, declined to comment either on poto or kcoc. a public debate on the ordinance is currently on and karnataka's legislation is pending before the president, he told reporters. the congress central leadership, which has been critical about poto, is caught in a tight spot with its own party governments in karnataka and maharashtra having enacted similar legislations. speaking to times news network here, jd (u) leader and former home minister p.g.r. sindhia said both poto and kcoc were not required. if the legislations become acts, they would be misused by the respective ruling parties, he contended.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",bangalore
