,title,text,location
0,'Healing touch policy bearing fruit in J&K',"PUNE: Jammu & Kashmir chief minister Mufti Mohammed Sayeed on Tuesday claimed that militants in the Valley were getting desperate as their base has been destroyed due to the state governmentâ€™s â€˜healing touchâ€™ policy, coupled with good governance.

Speaking to reporters during his brief visit to the city, Sayeed said the success of the â€˜healing touchâ€™ campaign has worried militants and they were trying to derail the peace process.

â€œThere is desperation among the militants, but desperation cannot be sustained as long as we sustain the peopleâ€™s goodwill,â€� he said. The militants have completely gone on the defensive, the chief minister said, adding that the peace process would not stop.

The government will ensure good governance, effective administration and development, he said. Sayeed said the Afghan and Iraq wars have had a positive psychological impact on the situation in the Valley and he was confident that the fresh peace initiative by Prime Minister A B Vajpayee will bring a positive outcome.

Answering a question on power availability for industries in J&K, Sayeed said the Doda power project, which was abandoned due to militancy, will be revived and commissioned by the National Hydel Power Corporation by March 2004.

â€œWe are also looking at micro hydel power projects and have completed feasibility reports for 26 micro projects, each having the capacity to generate three to six MW,â€� the chief minister said, adding that around 240 MW will become available through these projects.

Tenders will be floated for private participation. Sayeed stated that a 900 MW project will be completed near Jammu on river Chinab by 2005.

Meanwhile, responding to Sayeedâ€™s invitation, around 100 corporators of the Pune Municipal Corporation have decided to visit the Valley.

Municipal commissioner Sanjay Kumar has approved the visit and said the trip will be funded by each corporator.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",PUNE
1,State plans farmers' bazaars,"PUNE: The state government will set up 400 farmersâ€™ bazaars across the state in the next two years and a 100-acre market terminal at Thane to eliminate middlemen and facilitate direct marketing of agricultural produce.

State minister for marketing and employment guarantee scheme, Harshavardhan Patil, made the announcement at a press conference here on Tuesday. He was speaking after officially inaugurating a mango outlet in the city, which assures farm price.

A joint collaboration of the Maharashtra State Agriculture Marketing Board (MSAMB) and Mahamango, the outlet, which opened on April 16, has sold alphonso mangoes worth Rs 5 lakh till date. Patil said that government has already set up 42 farmer bazaars in the state where the farmers directly sell their produce.

â€œThere is no cess, no commission agent or middleman. All the earnings go to the farmer,â€� the minister said. Each bazaar costs about Rs 25 lakh to build, of which Rs 10 lakh each come from the agriculture produce market committee and farmers, while Rs 5 lakh is given as grant by the department of agriculture.

About the Thane terminal, the minister said the government has been approached for 100-acre land near Thane for the Rs 150 crore market. The project report has been compiled by the Cibaca company and global tenders are to be floated for the actual construction.

â€œThe farmers will be able to bring their produce for grading, packaging, processing and selling at this market,â€� he added. Earlier, addressing the gathering at the Mahamango outlet, Patil said the MSAMB and the marketing department will have to shoulder greater responsibility.

â€œWe have encouraged horticulture on 20 lakh hectare of land, set up 1.48 lakh co-operative societies of farmers and provided for working capital worth Rs 78,000 crore, but hitherto we did not pay due attention to the marketing aspect,â€� he observed.

According to the minister, every year, state farmers produce Rs 40,000 crore worth of processed agri products and marketing officials will have to be appointed even at the taluka level to ensure a good price.

â€œThis year, we have set an export target of 50 lakh metric tonnes and will offer an export subsidy of Rs 10,000 per container,â€� he revealed. Patil added that Indian agri produce like mangoes, pomegranates, orange and sweet limes are in great demand in foreign markets but Indian growers will have to pay special attention to grading and packaging.

Speaking at the function, Ram Kharche, executive director, MSAMB, said that after alphonso mangoes, the Gultekdi outlet will sell the kesar mangoes, oranges, pomegranates, grapes, raisins and cashew.

â€œThe price will be 15 to 20 per cent less than the market price,â€� he explained. Shivajirao Deshmukh, state secretary for co-operation said that the government was worried about the widening gap between the farmers and consumers.

He asked district agriculture produce market committees to review the existing marketing system which involved middlemen and called for open and transparent transactions in the market committee.

Ratnakar Gaikwad, commissioner for co-operation, said that urban credit societies have adopted 600 multiple service societies under the business development programme to facilitate the sale of agri produce without middlemen.

â€œWe plan to adopt another 2,000 societies during the current fiscal,â€� he revealed. Patilâ€™s deputy Madan Pisal also spoke on the occasion.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",PUNE
2,Firodia calls for labour law reforms,"PUNE: Expressing grave concern about the holistic development of the country, citybased industrialist Arun Firodia said there is a dire need for India to make its labour laws more flexible and focus on foreign exports to make a niche for itself in the world.

Firodia was speaking on â€˜Who will be the winner? China or India? Dictatorship or democracy?â€™ at the Vasant Vyakhyanmala (spring lecture series) on Tuesday.

Firodia said Pune was the only city in the world with more than a hundred thousand skilled engineers employed in top companies.

â€œIt shows there is no reason why India should not become an industrially advanced country, if its skilled people are brought together. Unfortunately, our industrial and economic growth remains stunted by antiquated labour laws and petty politics. We need to make the laws more flexible and open up to the idea of decentralising of the government. This will result in more transparency, less corruption, improvement in the standard of living and more economic growth,â€� Firodia said.

Firodia also underlined Indiaâ€™s huge potential in tourism. â€œEvery year, China has crores of tourists from all over the world coming to see just one thing - The Great Wall of China. While India, despite having hundreds of tourist hotspots, gets only 25 lakh tourists every year. Tourism is a lucrative market â€” behind every international tourist, there is employment opportunity for three people. The government, therefore, should try and give a much-needed push to the tourism sector,â€� Firodia said.

The agricultural sector is another one where India could emerge tops, Firodia said.

â€œCurrently with conventional farming techniques, a farmer earns not more than Rs 10, 000 per acre of agricultural land. However, if the farmer adopts modern techniques and varies crop patterns and selection all year round, the earnings per acre could touch Rs 80,000,â€� Firodia said.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",PUNE
3,Bandit queens rule the roost in Chambal,"LUCKNOW: After a lull, dacoit gangs are once again thriving in the ravines of Chambal. But this time, women seem to be catching up with men.

Struck by the halo attached to Phoolan Devi, former bandit- turned-politician, these women dacoits prefer to be known as Phoolan.

Gangs of women dacoits donâ€™t show much interest in loots and dacoities but prefer kidnappings, said an official of the home department. The modus operandi of these gangs, however, is quite different from one another.

Out of 30-32 gangs of dacoits active in the state, 10-12 are led by women.

Old hands like Kusuma Nain and Sarla Jatav often trap victims by befriending them and then asking for huge ransoms. The two have dodged the police many times.

Kiran alias Lovely Pandey of Etawah is moving around in the ravines along with her new friend Rajjan Gujjar. The MP and UP governments have declared a reward of Rs 70,000 and Rs 20,000 on her head respectively. Sarla Jatav of Delhi, a fairly new entrant, has earned a reputation of ruthlessness.

Though these women were members of the well- known dacoit gangs, the desire to carve a niche for them and forge ahead of men encouraged them to move away from their mentors.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",LUCKNOW
4,Teenage culprit commits suicide,"KOLKATA: The murder case of 16-year-old Avijit Pal took a gruesome turn on Tuesday when the dismembered body of one of his assailants, Phanta Banik, was discovered near Bidhannagar railway station.

Banik, 19, had committed suicide by jumping in front of a running train. Banik was one of the eight teenage friends of Avijit accused of murdering him on Saturday. That day, the group of friends had dinner and liquor at a VIP Road hotel. After that they drove along Kalyani Expressway where Avijit was throttled to death.

The other teenagers -- Surojit Baidya, Sanjay Nag, Shankar Bhattacharjee, Nishit Roy, Rakhal Pal and Rajesh Poddar -- are in police custody. Police said the teens had tried to force Avijit to ask his father to cough up Rs 20,000. When he refused, Avijit was beaten up and throttled to death. His body was dumped at Amdanga. The Tata Sumo, in which the boys were travelling, has been recovered, but the driver is absconding.

Banik, who had given up studies a couple of years ago, married earlier this year and had started a business. His family members were flabbergasted by the turn of events.

Police superintendent, North 24-Parganas, Basudev Bag said money was not the sole motive behind Avijit''s murder. â€œWe have come to know that there was a dispute over a girl among these boys. But we are still investigating if that led to the murder,â€� he said.

Preliminary investigation revealed that Suroijit, a class XI student at Gurudas College, was the mastermind of the abduction and murder. Avijit was a Madhyamik student at Patipukur Pallishree Vidyalaya in Lake Town. Three of the arrested teenagers are students in a school at Muraripukur while the others have given up studies.

The mood at Dhaka Pati Shilpo Colony, where both Avijit and Phanta Banik lived, was sombre. Avijit''s father, sculptor Narayan Chandra Pal, told TNN, ""I had received an anonymous phone call on Sunday night. Still we had no clue about Avi''s whereabouts. The caller said the police could do nothing. He said, â€˜Catch Avi''s friends. They can throw light on the mystery''.""

The call led to the arrest of the culprits. Local residents first zeroed in on Rakhal Pal. He broke down and blurted out the entire story. Irate residents then caught the others and gave them a severe thrashing before the police stepped in.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",KOLKATA
5,Bungling in allotment of plots to victims of 1984 riots alleged,"AMRITSAR: All India Terrorist Victim Association has alleged mass bungling in the allotment of government commercial and residential plots to Sikh riots victims in Amritsar.

B R Hastir, chairman of the association, in a press conference held here on Tuesday alleged that the racket was allegedly being carried out in connivance with few improvement trust employees, property dealers and officials of the administration.

Giving an example, he said that plot SCO 11 at Ranjit Avenue was originally issued to Thakur Singh, a Sikh riot victim who had come to Amritsar, but later returned back.

Hastir alleged that few officials of Improvement Trust with the help of a property dealer Raschpal Singh connived and further sold the plot. The association demanded to conduct a high-level probe into the allotment of plots.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",AMRITSAR
6,Mamta arrest stayed,"LUCKNOW: A division bench of the high court comprising Justice Khem Karan and Justice KS Rakhra here on Tuesday stayed the arrest of journalist Mamta Tiwari allegedly associated with Om Prakash Srivastava alias Babloo Srivastava.

The order was passed on a writ petition moved by advocate Arun Sinha on behalf of petitioner Mamta challenging the validity of FIR lodged against her at Alambagh police station by a sub-inspector of STF Anil Kumar Singh. The court, while directing the state to file a counter affidavit within three weeks, stayed the arrest of the petitioner.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",LUCKNOW
7,BJP wins Warasia civic byelection,"VADODARA: The BJP on Tuesday secured a spectacular win in the crucial Ward 3 (Warasia) bypoll, held here on Sunday, by defeating the Congress party by a margin of 1,763 votes. While BJP candidate Gurumukhdas Hemanani won 3,610 votes, his close contender and Congress candidate Bhaghatsinh Bhaghiya secured 1,874 votes.

The three Independent candidates, Bhagvandas Maharaj, Nilesh Pandya and Yogesh Dabhi, shared 1,575 votes among themselves out of the total 7,032 valid votes that were polled.

The victory is being seen as a significant event by political analysts as BJP considers this win a harbinger to stay put for the remaining one-and-a-half-year term that is left with the party before the next municipal elections take place.

The party managed this victory after receiving overwhelming support from the predominant â€˜Ladlaâ€™ sect, present amongst the Sindhi community of Warasia, and the Marathi population spread across the Kalupur area. While BJP managed a total of 3,610 votes, Congress managed only 1,874 votes. The three independent candidates managed to secure 475, 695 and 405 votes respectively.

â€œSome of the important issues, like supply of clean drinking water and maintenance of drainage pipes in the area, have remained pending for a long time. Our priority now would be to take these issues into account and find immediate solutions to the problems,â€� said Mayor N V Patel.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",VADODARA
8,Helmet rule put off till May 7,"HYDERABAD: Two-wheeler riders will have to wear helmets from May 7 to avoid fine by the traffic police.

However, pillion-riders have time until May 15 to wear the head gear, additional commissioner of city police (traffic) D T Naik said on Tuesday.

Addressing a press conference, he said even woman pillion-riders should wear helmets from May 15. Children below the age of 10 may be allowed to travel on two-wheelers without wearing helmets.

Naik said the police would start imposing fines from the said dates if two-wheeler riders and pillion-riders fail to stick to the helmet rule. ""It is May 7 for riders and May 15 for pillion-riders. That''s final,"" Naik said.

Asked if there were enough helmets in the market to meet the demand, Naik said, â€œIf the stocks go dry here, people can buy helmets from Bangalore and other places.â€�

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",HYDERABAD
9,BJP in safe mode over rally cost,"VADODARA: Reacting strongly to allegations that the state government was trying to gloss over expenses incurred by it to organise the fortythird anniversary of the state, BJP representatives at a press conference here stated that the party in its own capacity could raise the issue with the government and would discuss the feasibility of preparing an audit report once the mega event ended.

However, party insiders candidly admit that the magnanimous task of auditing the expenses becomes a dicey affair, especially, after many city based NGO''s, cultural and social welfare organisations volunteered to take part as well as organise events at their venue.

â€œWe are talking of auditing expenses incurred by nearly 40 odd institutions who have willingly come forward and have taken responsibilities to organise cultural events in their venue. Going individually to these institutions and collecting data would be an arduous task,"" said BJP MLA representing Sayajigunj Jitubhai Sukhadia.

Another senior party functionary under condition of anonymity said that most of the monetary contributions have not been accounted as they were not in a position to serve them receipts. ""People have come forward and contributed willingly towards organising this event. At this moment it is rather difficult to keep an account of the contributions. We as a party can always place our suggestions before the government,â€� he added.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",VADODARA
