,title,text,location
0,College teachers to stage protest,"mumbai: city teachers will stage a demonstration on friday to protest against the state government distancing itself from higher education and against the harassment of teachers by higher education authorities. according to tapati mukhopadhyay, secretary of the bombay university college teachers' union (buctu), the demonstration will be held at 11.30 a.m. at azad maidan. the teachers are aggrieved by the non-release of salary grants and the change in the structure of the workload from 50 minutes to 48, among other things. teachers' union members pointed out that the state government had not bothered to fill up vacant posts in colleges and university departments. while there are 600 vacancies in the mumbai university's jurisdiction, the government ahd given permission to fill up only 50 vacancies, a union member said. besides, ``the number of teachers is decreasing, while on the other hand, the number of students is increasing day by day,'' ms mukhpadhyay pointed out. the government had initially agreed to fix 100 as the class strength but had now gone back on it, stating that 120 could be the minimum limit, union memberssaid. the union has also said that it was an ``unacademic move'' on thegovernment's part to interfere in university matters and decide on classroom size. teachers were also not paid their salaries on time, union members stressed. ``in theory, the government keeps saying that it has implemented the fifth pay commission scales. but salaries are not paid on time, many teachers haven't got their arrears,'' said a union member. the government was also following a policy of privatising higher education, making it unaffordable for poor students, union members said. stressing that the government could not shirk its responsibility of providing education, buctu has stated that it will kick off a long-term agitation to ``save higher education''. teachers will also be participating in a nationwide strike on july 25 toprotest against the privatisation policies followed by the government. around 3.5 lakh teachers across the country will take part in the strike, buctu president c r sadasivan said.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",mumbai
1,Haryana govt signs MoU with STPI,"chandigarh: haryana government on wednesday signed a memorandum of understanding (mou) with software technology parks of india (sti), a registered society promoted by union ministry of information technology, to set up an earth station and stpi complex at gurgaon. haryana secretary, information technology, dharam vir signed the mou on behalf of haryana government while director general, stpi, s n zindal signed on behalf of stp in the presence of chief minister om prakash chautala, an official release said. chautala urged zindal to help haryana in setting up software parks in the area between panchkula and morni and said the government would give adequate land for the development of software parks. the software technology park including high speed data communication (hsdc) facility would be owned, executed, implemented and operated by stpi. while the management of hsdc would be with stpi, it would be overseen by the governing council under the chairmanship of secretary, ministry of information technology, the release said.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",chandigarh
2,Building bye-laws amended in Haryana,"chandigarh: the haryana urban development authority (huda) has amended the building bye-laws under which construction of structure for rain-water harvesting and conservation of artificial recharge ground water has been made mandatory for certain categories of buildings. the decision was taken in a meeting of huda convened here on wednesday under the chairmanhip of town and country planning minister dhirpal singh. under the amended bye-laws, it would be mandatory for all the plot holders, who construct the building having roof area more than 100 square metre to make the arrangements for harvesting. these rules would be applicable in sweet water belts of haryana where the sub soil water is depleting continuously and has reached an alarming level, an official release said.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",chandigarh
3,Physically-challenged swindler arrested,"ahmedabad: the kagdapith police have arrested physically-challenged ashok chandulal rathod who is alleged to have cheated several people to the tune of over rs 15 lakh since he began his operations as a con man. using physically-challenged persons as his victims, rathod has also been charged of raping another disabled woman on the pretext of getting her an auto-tricycle, used by the disabled. according to deputy commissioner of police (zone v) r j savani, rathod had misused his disability and cheated people by taking money from them and promising them jobs or other benefits for the physically-challenged by posing as a representative of the social justice department. his area of operations included surendranagar, rajula, amreli, aurangabad and even shirdi. but it was from kodinar where he extorted rs 7,500 from someone in exchange of a job that he was caught along with the money. his modus operandi was simple - he would contact a disabled person, promise him a job and collect his 'fee', and then send the person to photocopy their documents, and give them the slip. rathod is known to have left people in the lurch at the civil hospital (on the pretext of getting a certificate from the civil surgeon), at the regional transport office (on the pretext of getting a tricycle licence), as also on the railway station and st bus stations on similar pretexts. always ensuring that his 'fees' were realised first. rathod has reportedly confessed before the police that he had amassed rs 1 lakh through this trick from shirdi alone, and another rs 50,000 from aurangabad. ""but how he managed this is really a mystery because rathod claimed he could not speak a word of hindi!"" says savani. police sources say, rathod lured a physically-challenged married girl saying he would get her an auto-tricycle. he then took her to a hotel room at sarkhej and raped her, and even stole her anklets! the lady, who has refused to lodge a complaint, reportedly surfaced before the police after rathod's arrest.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",ahmedabad
4,New party a setback for Ranjan,"patna: the formation of the indian federation of democratic party (ifdp) is being perceived as a setback for former rjd working president ranjan prasad yadav. controversial mp anwarul haque, who was a key member of ranjan's rjd (democratic), has been named as the ifdp president. another rjd (democratic) mp sukhdev paswan and independent mp pappu yadav have also announced their alliance with the new party along with three more lok sabha mps. however, ranjan's former associates are yet to renounce him in clear-cut terms. ""we hope that ranjan yadav and nagmaniji will join the new party soon,"" stated abhiram pandey, a close confidant of anwarul, while stressing that the ifdp was formed because the rjd(d) was not at all functioning as a political party. ""ranjanji gayab ho gaye the (ranjan had disappeared). wey to hawaijahaj ke neta nikle,"" remarked pandey. he said anwarul was the natural choice as president for the new party because of his ""aggressive"" style of functioning. pappu and anwarul supporters insist that the ifdp will be soft towards the nda and extend its ""critical support"" to the vajpayee government. ""however, we are dead against (rjd chief) laloo,"" one of them maintained. they expressed the confidence that ranjan and nagmani would join the new party as the relations between ranjan and laloo have reached the point of no return. ranjan is tightlipped about the development. his followers, however, insist that the development has taken place due to ""strategic reasons"". ""they (anwarul and other mps) have formed a group in the lok sabha,"" said a ranjan follower while pointing out that the speaker of the house is yet to dispose of the petition for granting recognition to the rjd(d) in parliament. ranjan is yet to move the election commission for recognition of the rjd(d) as a political party. they stress that anwarul, sukhdev and pappu are still ""hardcore ranjan supporters"". regarding the enigmatic silence of ranjan after his abortive move to destabilise the rabri devi government, his followers say the media hype only backfired on them. ""when the samata party came into existence, 14 mps left the janata dal. nobody had an inkling of the development,"" an mp remarked while stressing that the ""remove rjd"" campaign will have to be carried out the way chandrababu naidu removed his father-in-law n t rama rao from the post of andhra pradesh cm. however, ranjan's policy of ""golden silence"" is making his followers restless. ""we have waited long for ranjan to launch an offensive against laloo. but we find him elusive and reluctant to launch an all-out crusade against the present regime,"" stated a dissident rjd leader while maintaining that there are still quite a few mlas waiting for the ""right opportunity"" to strike.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",patna
5,Middleman arrested by CBI in HSD scam,"ahmedabad: the cbi officials on monday arrested one more person accused in the rs 1,000-crore high speed diesel scam. the accused, rajiv mehta, was produced before special judge h b antani on tuesday on a plea filed by the cbi. the judge remanded the accused in police custody till july 23. in the remand application, the cbi said that mehta, a bmiddle-man, used to arrange for the hsd at concessional rates from hindustan petroleum corporation ltd, vadodara to various private firms in the state, causing huge losses to the sales tax department. the procurers of the hsd were firms which were using the hsd for purposes not entitled for the special concession. it is alleged that mehta also used to sell the delivery orders for the hsd to private firms in connivance with an official of the hpcl, the name of whom the accused has refused to disclose. the investigating agency also said mehta used to arrange for the delivery orders on commission basis at very high percentage, and was also running a racket of arranging the 'c forms' of the sale tax department, which was essential to procure the hsd at subsidised rates. mehta also diverted the hsd procured at concessional rates into the open market at higher rates, thereby making profits by cheating the sale tax department. among the various private agencies which procured the hsd from him were new age petroleum, spa petroleum products, d d group, maruti chemicals india, maruti petroleum, prithvi petroleum, shital enterprise and black diamond. according to the cbi, with the documents recovered from mehta, a custodial remand of the accused was necessary. the accused is also to be taken to vadodara and mumbai for the recovery of 'c-forms' and other documents.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",ahmedabad
6,"Jharkhand minister, chief secy invite HC's wrath","ranchi: jharkhand energy minister lalchand mahto and chief secretary v s dubey have seemingly invited trouble for themselves by going to the press with statements in connection with a public interest litigation (pil) filed in the jharkhand high court by one, arbind kumar roy, pertaining to appointments of chairman and members of the jharkhand state electricity board (cwjc-924 of 2001). a division bench of the high court comprising chief justice v k gupta and justice m y eqbal on tuesday sought the opinion of the minister's counsel debi prasad whether it should start suo moto proceedings for contempt of court against the minister for having held a press conference regarding the matter even as the case was sub-judice. the case took a significant turn when the minister's counsel informed the court that chief secretary dubey too had given statements to the press regarding the case. while seeking details of dubey's statement to the media, the division bench observed if the chief secretary has made such a statement, it was ten times more heinous since he should be aware of the rules. the court directed the counsel to produce the newspaper clippings regarding the statement of dubey before the court on wednesday, and if the case was found to be fit for contempt, notices would be served to both the minister and the chief secretary. the court asked the counsel will the minister never learn? already a convicted contemnor, is he holding a trial by media? how many examples have there been when a public functionary goes to the press in a matter which was actively sub-judice? the court asked the counsel and added that if the system allowed this to happen, it would become difficult for the court to function. the energy minister had earlier been found guilty of contempt of court following which he had tendered an apology for having written to the chief justice to dispose off a matter related to usha beltron. in this case too, soon after the minister had filed a reply to the affidavit filed by the energy secretary on behalf of the state, the minister had held a press conference to clarify his stand.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",ranchi
7,"Wounded PCO owner dead, one arrested","lucknow: the pco owner, who was shot at by three youths in arjunganj area late on tuesday evening, succumbed to gun shot wounds around midnight. in the meantime, the police arrested one of the assailants later in the night in connection with the shootout. jagdish khandelwal (60), owner of a pco and a traders' union leader, was shot at by three youths outside his house in arjunganj locality, under cantonment police station on tuesday night. he later succumbed at the civil hospital. on the basis of the description provided by the locals , police rounded up jai singh alias mintu. during interrogation, mintu admitted his involvement in the crime and disclosed names of singher singh and anil singh, who were along with him in the shootout. mintu revealed that anil was into extortion from traders and khandelwal, who enjoyed good clout in the area, always opposed him. hence anil wanted to eliminate jagdish. efforts were on to trace the remaining two accused, police said. arrested: four dreaded criminals were reportedly arrested by the wazirganj and country-made pistols, bombs were recovered from their possession. the arrests came when the miscreants were on their way to execute a robbery at the shop of sant ram and mohanlal in yahiyaganj locality. police said that acting on a tip off the police team zeroed in on the four suspects near moongfali mandi. after an exchange of fire, the police overpowered them. they were later identified as ram singh of alambagh, sabbir and ram kishore of madiaon, ram singh kishore of itaunja. police recovered two country-made pistols, six crude bombs and a hero honda motorcycle from the possession of the arrested criminals. police said that ram singh and ram kishore were barely a few months ago after they were found in possession of explosives and sent to jail. they were recently released on bail.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",lucknow
8,Cable operators protest against curbs,"kanpur: the city cable operators did not air their network programme on the third successive day, before finally calling off their protest late on wednesday. the operators were protesting the entertainment department's decision to increase entertainment tax and ban the telecast of films by cds and video cassettes. the strike had badly affected the viewers but the most affected are the viewers of kyuki saas... bahu thi, ghar-ghar ki... and amanat of star and zee channels. meanwhile, cable operators on wednesday staged a demonstration in front district magistrate's office and demanded withdrawal of ban on showing cd films on the cable channels. the agitators charged the administration of harassing the cable operators and threatened to intensify their protest. however, buckling under the pressure of cable operators, the entertainment tax department has cancelled the ongoing survey of the cable connections in city. the entertainment tax officer, cp tripati, informed that the department and the association of cable operators were discussing the matter and the strike would be called off soon. but the cable operators were in a dilemma over the strike as they said they could not run their business without showing new films. even after the cancellation the cable connection survey from tuesday night, the cable operators were not ready to call off the strike call. talking to the times of india, the leader of the cable operators group, sanjeev dixit said that the cancellation of cable connection survey was not the only issue of the strike and added that there were a lot of demands of the cable operators which the officials had not bothered to address. cable operators informed that in contrast to other states, uttar pradesh had no concrete programme for entertainment tax collection from the cable operators. he said that without paying `money' to entertainment tax inspectors it was very difficult to operate their network in the city. anil srivastava, a cable operator, informed that the decision to ban the telecast of feature films on cable had widely affected the business while this decision was not implemented in lucknow and added that the entertainment department of kanpur was twisting the government orders to harass the cable operators. the agitated cable operators refused to call off strike without any concrete assurance from the government over their demands.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",kanpur
9,BJP might field new faces in polls,"kanpur: bharatiya janata party might field some new faces in the city in forthcoming assembly elections. insiders informed that the state leadership has taken a serious note of the success of congress in the last lok sabha and civic elections and had started short listing the new faces who could woo the voters in the forthcoming elections. in a report sent to the state leadership, the local bjp unit has advised the party high command to field a valmiki candidate in arya nagar and a vaishya candidate in general assembly constituency. the report said that valmiki and vaishya voters play a decisive role respectively arya nagar and vaishya assembly constituencies and party could easily attract the candidates of these castes in these segments by fielding candidates of these castes. presently arya nagar seat is represented by the samajwadi party mla haji mustaq solanki and general ganj segment is represented by the bjp mla neeraj chaturvedi. bjp had won the general ganj seat by a low margin about two thousand votes in the last polls and party leaders felt that success would not be easy in the coming elections. besides, brahmin candidates have been suggested for kalyanpur and govind nagar segments. state cabinet minister ms premlata katiyar is the mla from kalyanpur and balchandra mishra is the mla from govind nagar segment. sources indicated that there were least chances for change in these two segments in view of strong position of the present candidates. ms premlata katiyar is the minister in the state government and she enjoys a good rapport with the state leaders. balchandra mishra, being a brahmin candidate is a least risk option.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",kanpur
