,title,text,location
0,Pakistan arrests four for nuke sale,"ISLAMABAD: The Pakistan government has arrested four scientists and security officials, including the personal secretary of father of the countryâ€™s nuclear bomb A Q Khan, on charges of transferring nuclear technology to North Korea, Iran and Libya.

The government has decided to charge Farooq Ahmad, regarded as a close friend of Khan, and Nazir, a top official of Khan Research Laboratories along with Khanâ€™s personal Secretary Major (retd) Islamul Haq and a retired Brigadier and security official of KRL, Sajawal, according to local television reports.

""Families received notices from the government yesterday, saying that the nuclear scientists and security officials have been put under arrest for three months,"" Geo channel quoted a lawyer representing the scientists as saying.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",ISLAMABAD
1,JPC puts cola ball in govt court,"NEW DELHI: The Joint Parliamentary Committee on soft drinks recommended that the Centre frames its own science-based food standards, in keeping with internationally-acceptable norms, to protect public health.

""Consumers have been paying for the end product, so why are cola firms insistent on setting norms just for ingredients? The ball is now in the court of the government,"" said JPC member Sanjay Nirupam:

In the process, the JPC has vindicated the NGO, Centre for Science and Environment (CSE), which blew the whistle on pesticide residues in bottled water and soft drinks from the Coke and Pepsi stable.

Five months after the dirt hit the ceiling, the CSE said the JPC had made the issue of public health central to public policy.

""Now that we have an agenda on pesticide, water and soft drink regulation, it will be a challenge to take that forward,"" said CSE director Sunita Narain.

The best thing cola firms can do in their own interest of reassuring consumers is ""to stop fighting us on stringent standards"". Coke and Pepsi may have looked for the white flag but put up a brave face, maintaining their products were safe.

The government has been told to set up one organisation which could enforce and monitor drinking water norms and put in place an integrated food law.

In fact, the food laws must apply to water, something which should have been done long back. The JPC chaired by Sharad Pawar even talked of a mandatory food recall system, with companies made accountable for selling sub-standard and harmful products.

Drawing a distinction between global firms expected to show the road to better food safety and smaller fruit juice and beverage manufacturers, the committee said these need to be treated differently â€” out of an original health ministry draft putting them on par.

With millions of fruit and vegetable farmers providing the base, pesticide residues here are described as an issue of agricultural practices, not manufacture.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",NEW DELHI
2,Mumbai News - Times of India,"MUMBAI: Two corporators were arrested in separate incidents in the city in the past three days.

While Congress corporator Satnam Singh was arrested in a bribery case in Malad on Wednesday, Samajwadi Party corporator Raza Hussain Khan was arrested for alleged indecent behaviour with a woman in Wadala on Monday.

S ingh had demanded Rs 15,000 from a builder in Malad. The builder, Anil Shah, had recently sought permission from the BMC to repair his house.

Singh approached the builder and told him that the repair work was illegal and demanded a bribe, the police said. Mr Shah approached the anti-corruption bureau, which laid a trap and arrested Singh.

Khan was arrested in Wadala for indecent behaviour. Police sources alleged that Khan had verbally abused a woman in his constituency. He was booked under the Bombay Police Act and ordered to pay a fine.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",MUMBAI
3,House disorder over law and order,"LUCKNOW: The budget session of the UP assembly began on a stormy note here on Wednesday with BSP members disrupting governor Vishnukant Shastri''s address to the joint sitting of both the Houses in protest against the prevailing law and order situation which they described as the ""worst"" in the state.

The reference to the recent incidents in which Prime Minister Atal Bihari Vajpayee''s grand nephew was killed in Mathura and chief minister Mulayam Singh Yadav''s nephew was kidnapped in Etawah were cited by the BSP, which also staged an angry walkout from the House over the issue.

In the face of mounting protest, the governor had to beat a hasty retreat, after reading the first and the last paragraph of his written speech running over 23 pages.

The House came to witness a noisy scene, as soon as the governor began to read his speech soon after his arrival at 11 am. The governor had hardly read a few lines when BSP members rose to hoot him down. They also displayed banners and placards with slogans, ""One who can not protect his family can not protect the people of the state"" in an obvious reference to the above mentioned incidents. As a result, the governor left the House within two minutes after his customary speech.

In his prepared text, the governor squarely blamed the previous Mayawati''s regime for turning the state into a laboratory of loot and corruption and disintegrating the administrative set-up.

However, during its five-month rule, the governor said the government had been able to re-establish ''democratic and human values''. As for the Ayodhya dispute, he said the government was of the firm view that the court decision should be awaited, and appealed to people to maintain communal harmony at all cost for the prosperity and happiness of the state.

As soon as the House assembled after the joint sitting, BSP members were again up on their feat shouting anti-government slogans for its alleged failure on the law and order front.

Angry BSP members staged a noisy walkout after their plea to raise the issue was not allowed by Speaker Keshari Nath Tripathi.

The House, after taking up the governor''s address and other legislative business, was adjourned for the day.

The budget speech also contains announcement for setting up of a UP State Road Authority with a view to ensuring proper maintenance of 9100 kms of state highways, their upgradation and smooth traffic flow on them. Besides bridge constructions across major rivers, the speech also promises the construction of flyovers over railway crossings. Apart from this, 16 programmes have also been announced for the rural development with an emphasis on potable water, clean toilets, construction of drains, link roads, Indira Awas and allocating surplus agricultural land to landless. In view of the precarious financial situation, the budget speech underlines the need for curtailing wasteful expenditure and increasing additional resources by way of plugging the tax evasion.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",LUCKNOW
4,Patil protests against govt. 'discrimination',"MUMBAI: The Democratic Front (DF) government in Maharashtra has decided to confront the Bharatiya Janata Party-led National Democratic Alliance (NDA) government at the Centre.

Stateâ€™s home minister R.R. Patil will stage a dharna at Azad Maidan on Wednesday as a part of the â€˜atmasanman abhiyanâ€™ (selfrespect campaign) launched by the Nationalist Congress Party (NCP) to protest against the Central governmentâ€™s alleged discrimination against the state while allotting funds.

Patil, who also heads the state unit of the NCP, is unhappy with Prime Minister Atal Bihari Vajpayee who has announced only Rs 40 crore towards drought relief while addressing a meeting at Pandharpur recently. The state government had demanded Rs 1,712 crore and 10 lakhs tonnes of grains to tide over the drought situation.

However, the Centre has so far given only two lakh tonnes of grains. In fact, Mr Patil wanted the state government to return Rs 40 crore to the Centre, but chief minister Sushilkumar Shinde disagreed with him.

Patil will be staging a dharna while the rest of the cabinet will be in Delhi on Wednesday to plead with the Union government for more aid. The campaign will culminate in a rally, to be held at Ahmednagar, on February 16, which will be addressed by NCP president Sharad Pawar.

The NCP is apparently planning to whip up resent ment against the NDA government in the run up to the elections.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",MUMBAI
5,"Don’t chicken out, says govt","KOLKATA: Consumption of chicken and eggs has reduced drastically in the state following the bird flu scare, hurtling the industry into a crisis. A large number of poultry farmers met state animal resources minister Anisur Rahman on Wednesday. The minister, in turn, urged people not to panic and continue eating both.

""We have lost 60 per cent of our business in the live chicken segment,"" claimed Arambagh Hatcheries vice-president Partha Sen.

Though the dressed chicken segment has not been hit yet, the trend has set alarm bells ringing. ""People do not realise that we procure all our birds from within the state and there is no scope of this virus being detected here,"" Sen said.

The price of eggs in the wholesale market has gone down by as much as 50 paise per egg. According to Madan Mohan Maity, chairman of National Egg Co-Ordination Committee, West Bengal, eggs are now selling for Rs 1.32 per piece as against Rs 1.82 even a week ago. The price of live birds has also come down to Rs 30 per kg, claimed Ballygunge-based poultry farm owner Indranath Mukherjee.

Animal resources secretary Subesh Das assured that a meeting of state representatives with Central officials in New Delhi had come to the conclusion that there was little chance of the disease spreading in India.

""The disease in Pakistan has been caused by a virus which is of very low virulence and it is not capable of transmitting to India,"" he said. Corroborating the findings, University of Animal Sciences principal S.S. Ghosh claimed that physical factors for spreading the disease was absent in the country.

""India has never been on the transmission route of the virus in the past 20 years due to lack of physical factors like heavy storms and dry winds. This disease is not new but our country has never been affected,"" he added.

The minister also claimed that the death of over 100 chicks in Purulia was due to cold.

""After receiving the news, we conducted a detailed inquiry and found that the birds had not been not kept in a proper environment. A postmortem on the chicks revealed nothing wrong,"" he said, adding that Pakistan did not have the virus that can transmit to humans.

""Our state has been on an alert since the disease broke out in parts of Asia and we do not foresee any trouble with this,"" Subesh Das claimed.

Travel firm to pay for lax service The Kolkata Municipal Corporation has launched a drive against the sale of cut chicken pieces in major markets. A team of KMC veterinarians conducted surprise raids on New Market, College Street Market, Srimani Market, Manicktala Market and Ultadanga Market and seized nearly 80 kgs of meat over the past two days. The corporation had earlier threatened the chicken sellers not to sell cut pieces. The KMC has also sent notices to sellers of packaged chicken to display a board declaring that the meat is safe and hygienic in view of the bird flu scare.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",KOLKATA
6,Five arrested for assaulting family,"HYDERABAD: Five persons were arrested by the Begum Bazar police on charges of assaulting a family who came from Bidar to visit the All India Industrial Exhibition at Nampally on late Tuesday night.

The police said the arrested were identified as Rajesh, 25, Naresh Kumar, 20, Rajkumar, 40, all residents of Muralidhar Bagh, and Naresh 22, and Naresh 23, both residents of Patel Nagar in Begum Bazar.

Police said that Ganesh, one of the two accused who are at large and Rajesh were maintaining illegal parking in front of the Ajanta gate at Exhibition Grounds and collecting Rs 20 from from the vehicle owners as parking fees.On Tuesday, Javeed-ul-Haq and his relatives came to visit the exhibition and parked the car at the same parking area maintained by Ganesh and Rajesh. He also ended up paying Rs 20 as parking fees. A heated argument ensued between Haqâ€™s driver Kajam Khan, and Ganesh and Rajesh.

The accomplices of the Ganesh and Rajesh assaulted Haq and his relatives when they tried to pacify the two warring groups. The duo also misbehaved with Haqâ€™s relative Nusrath Fathima.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",HYDERABAD
7,LIC eyes schools as policy goldmines,"HYDERABAD: The next time you go to the PTA meeting at your bratâ€™s school, donâ€™t be startled if the teacher smiles and asks you if you have, er, made â€˜arrangementsâ€™ in case something, um, unfortunate were to happen to you.

Sheâ€™s likely just trying to sell you insurance. Under an aggressive new programme called Bima Schools, the Life Insurance Corporation (LIC) is looking at schools to market its plans for the child segment such as Komal Jeevan and Jeevan Kishore.

The corporation sees the PTA, the Sports Day and such like school events as opportunities for marketing its products to parents, particularly child-related policies. ""There is a significant potential in the segment,â€™â€™ said LIC Hyderabad zonal manager L K Dash. ""We are finding the results positive.""

Schools participating in this programme will stand to earn rewards rangingfrom Rs 2,500 to Rs 10,000 depending on the number of policies they sell. If they sell 25 child-related policies, theyâ€™ll get the status of Bima School. The commission can be used by the school to buy any equipment of its choice.

""Schools are ideal places to create awareness among parents about child-related policies. The returns through such policies are structured to support the education of a child at various levels. This would hold great interest for parents with young children,"" Dash said.

So far, LIC has recognised 26 institutions as Bima Schools in its South Central zone â€” which covers Andhra Pradesh and Karnataka. ""Our target is to take the number to 250 in the next two months in this zone,"" Dash said. The Bima Schools programme is akin to LICâ€™s village initiative, Bima Grams, under which it targeted villages with a population of 1,000-5,000.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",HYDERABAD
8,Poll panel asks state to cut down on election costs,"KOLKATA: The Election Commission has sent a note to the state government asking it to drastically reduce the cost involved in organising the forthcoming Lok Sabha elections.

As a measure, they have suggested not to set up more than one counting centre in any district and use minimum security staff.

This, according to the state government, is not possible as the size of the districts are much bigger than that in several other states. ""In some of our districts, there are three to four Lok Sabha constituencies. Having one centre in such cases will not be possible,"" said chief election officer (CEO) Basudeb Banerjee.

The CEO met the chief secretary and the home secretary on Tuesday to talk about the commissionâ€™s instructions. Banerjee will go to New Delhi on Wednesday to attend a meeting of all the CEOs.

The commission directive says a centralised counting centre will not only reduce the cost of setting up different centres but the counting process too will be smooth and error-free. The directive also says security arrangement costs too will reduce in this process.

Moreover, there is a shortage of electronic voting machines. ""We will require about 10,000 EVMs more than what we have at the moment. The requisition will have to be sent to the Election Commission immediately,"" said a departmental official.

The Election Commission is revising the votersâ€™ list as a an inquiry has revealed an increase in the electoral roll in some parts of the state are not factual. ""Many of these additions have been cancelled and a new list is being prepared. After completion the list will be sent to Election Commission for approval, and the commission will then release the new updated list,"" said a senior official.

The CEO decided to scrutinise the list after finding a phenomenal increase in the electoral roll in four areas.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",KOLKATA
9,Puta elections to be held on March 27,"PATNA: The next biennial elections to the Patna University Teachers' Association (Puta) will be held on March 27. This was decided at a meeting of the Puta executive held here on Wednesday under the presidentship of Jagannath Thakur. The process of Puta elections will start on February 16 with the publication of draft electoral roll. Nominations for the various offices of the association will be filed on March 16 and the polling will take place on March 27. The last elections of the association were held in January, 2002. The Puta executive expressed its resentment over the inordinate delay in fulfilment of some of their genuine demands. It was decided that the executive members will meet the vice-chancellor on Thursday and pressurise him for expediting payment of arrears of salary of teachers for the period of their demotion and also their salaries for the period of strike in 2000. According to Puta general secretary Amar Nath Singh, the executive will draw the attention of the VC towards the delay in notification regarding merit promotion of teachers (promoted after July 27, 1998) and pay fixation of teachers absorbed under the 18 months' and 24 months' absorption statutes. It would also demand payment of arrears of dearness allowance to the teachers at par with the non-teaching staff.

FOLLOW US ON SOCIAL MEDIA Facebook Twitter Instagram",PATNA
